code,code_system,include,term,notes
"""prodcodeid""",UNKNOWN,true,"""productname""	""formulation""	""route""	""ingredient""	""strength""	""BNFChapter""	""Antipsychotic""",
"""1065341000033119""",UNKNOWN,true,"""Perphenazine  Tablets  8 mg""	""Tablet""	""Oral""	""Perphenazine""	NA	NA	""Perphenazine""",
"""1066741000033111""",UNKNOWN,true,"""Pericyazine 10mg tablets""	""Tablet/ Oral Tablet""	""Oral""	""Pericyazine""	""10.000mg""	""04020100""	""Pericyazine""",
"""1067041000033110""",UNKNOWN,true,"""Pericyazine 2.5mg tablets""	""Tablet/ Oral Tablet""	""Oral""	""Pericyazine""	""2.500mg""	""04020100""	""Pericyazine""",
"""1067141000033114""",UNKNOWN,true,"""Pericyazine  Tablets  25 mg""	""Tablet""	""Oral""	""Pericyazine""	NA	NA	""Pericyazine""",
"""1086741000033114""",UNKNOWN,true,"""Piportil Depot 50mg/1ml solution for injection ampoules""	""Solution for injection""	""Intramuscular""	""Pipotiazine""	""50.000mg/1.000ml""	NA	""Pipotiazine""",
"""1087341000033110""",UNKNOWN,true,"""Piportil Depot 100mg/2ml solution for injection ampoules""	""Solution for injection""	""Intramuscular""	""Pipotiazine""	""50.000mg/1.000ml""	NA	""Pipotiazine""",
"""1090841000033118""",UNKNOWN,true,"""Pimozide  Tablets  10 mg""	""Tablet""	""Oral""	""Pimozide""	NA	NA	""Pimozide""",
"""1090941000033114""",UNKNOWN,true,"""Pimozide 2mg tablets""	""Tablet/ Oral Tablet""	""Oral""	""Pimozide""	""2.000mg""	""04020100""	""Pimozide""",
"""1091041000033116""",UNKNOWN,true,"""Pimozide 4mg tablets""	""Tablet/ Oral Tablet""	""Oral""	""Pimozide""	""4.000mg""	""04020100""	""Pimozide""",
"""1116541000033114""",UNKNOWN,true,"""Prochlorperazine Mesylate  Injection  25 mg/2 ml""	""Solution for injection""	""Intramuscular""	""Prochlorperazine""	NA	NA	""Prochlorperazine""",
"""1116941000033115""",UNKNOWN,true,"""Prochlorperazine Maleate  Injection  12.5 mg/ml""	""Solution for injection""	""Intramuscular""	""Prochlorperazine""	NA	NA	""Prochlorperazine""",
"""1117541000033112""",UNKNOWN,true,"""Promazine Hydrochloride  Injection  50 mg/ml""	""Solution for injection""	""Intramuscular""	""Promazine""	NA	NA	""Promazine""",
"""1127741000033112""",UNKNOWN,true,"""Prochlorperazine Maleate  Spansules  10 mg""	""Modified-release capsule""	""Oral""	""Prochlorperazine""	NA	NA	""Prochlorperazine""",
"""1127841000033119""",UNKNOWN,true,"""Prochlorperazine Maleate  Spansules  15 mg""	""Modified-release capsule""	""Oral""	""Prochlorperazine""	NA	NA	""Prochlorperazine""",
"""1128641000033119""",UNKNOWN,true,"""Prochlorperazine 25mg suppositories""	""Suppository""	""Rectal""	""Prochlorperazine""	""25.000mg""	""04060000""	""Prochlorperazine""",
"""1128741000033111""",UNKNOWN,true,"""Prochlorperazine 5mg suppositories""	""Suppository""	""Rectal""	""Prochlorperazine""	""5.000mg""	""04060000""	""Prochlorperazine""",
"""1129141000033118""",UNKNOWN,true,"""Promazine Hydrochloride  Suspension  50 mg/5 ml""	NA	NA	""Promazine""	NA	NA	""Promazine""",
"""1129641000033111""",UNKNOWN,true,"""Promazine 25mg/5ml oral solution""	""Oral solution""	""Oral""	""Promazine""	""5.000mg/1.000ml""	""04020100""	""Promazine""",
"""1130941000033113""",UNKNOWN,true,"""Proziere 5mg tablets""	""Tablet/ Oral Tablet""	""Oral""	""Prochlorperazine""	""5.000mg""	NA	""Prochlorperazine""",
"""1133541000033114""",UNKNOWN,true,"""Prochlorperazine 25mg tablets""	""Tablet/ Oral Tablet""	""Oral""	""Prochlorperazine""	""25.000mg""	""04060000""	""Prochlorperazine""",
"""1133641000033110""",UNKNOWN,true,"""Prochlorperazine 5mg tablets""	""Tablet/ Oral Tablet""	""Oral""	""Prochlorperazine""	""5.000mg""	""04060000""	""Prochlorperazine""",
"""1134241000033114""",UNKNOWN,true,"""Promazine Hydrochloride  Tablets  100 mg""	""Tablet""	""Oral""	""Promazine""	NA	NA	""Promazine""",
"""1134341000033116""",UNKNOWN,true,"""Promazine 25mg tablets""	""Tablet/ Oral Tablet""	""Oral""	""Promazine""	""25.000mg""	""04020100""	""Promazine""",
"""1134441000033110""",UNKNOWN,true,"""Promazine 50mg tablets""	""Tablet/ Oral Tablet""	""Oral""	""Promazine""	""50.000mg""	""04020100""	""Promazine""",
"""1139841000033114""",UNKNOWN,true,"""Prochlorperazine 3mg buccal tablets""	""Buccal tablet""	""Buccal""	""Prochlorperazine""	""3.000mg""	""04060000""	""Prochlorperazine""",
"""1150041000033111""",UNKNOWN,true,"""Quetiapine 100mg tablets""	""Tablet/ Oral Tablet""	""Oral""	""Quetiapine""	""100.000mg""	""04020100""	""Quetiapine""",
"""1150141000033110""",UNKNOWN,true,"""Quetiapine 200mg tablets""	""Tablet/ Oral Tablet""	""Oral""	""Quetiapine""	""200.000mg""	""04020100""	""Quetiapine""",
"""1150241000033115""",UNKNOWN,true,"""Quetiapine 25mg tablets""	""Tablet/ Oral Tablet""	""Oral""	""Quetiapine""	""25.000mg""	""04020100""	""Quetiapine""",
"""1150341000033113""",UNKNOWN,true,"""Quetiapine Fumarate  Tablets (starter pack)  6 x 25 mg, 2 x 100 mg""	""Tablet""	""Oral""	""Quetiapine""	NA	NA	""Quetiapine""",
"""1158141000033113""",UNKNOWN,true,"""Redeptin  Injection  2 mg/ ml""	""Solution for injection""	""Intramuscular""	""Fluspirilene""	NA	NA	""Fluspirilene""",
"""1161241000033115""",UNKNOWN,true,"""Remoxipride Hydrochloride  M/R capsules  150 mg""	""Capsule""	""Oral""	""Remoxipride""	NA	NA	""Remoxipride""",
"""1161341000033113""",UNKNOWN,true,"""Remoxipride Hydrochloride  M/R capsules  300 mg""	""Capsule""	""Oral""	""Remoxipride""	NA	NA	""Remoxipride""",
"""1173841000033113""",UNKNOWN,true,"""Risperdal 1mg/ml oral solution""	""Oral solution""	""Oral""	""Risperidone""	""1.000mg/1.000ml""	NA	""Risperidone""",
"""1173941000033117""",UNKNOWN,true,"""Risperidone 1mg/ml oral solution sugar free""	""Oral solution""	""Oral""	""Risperidone""	""1.000mg/1.000ml""	""04020100""	""Risperidone""",
"""1176241000033115""",UNKNOWN,true,"""Risperdal 1mg tablets""	""Tablet/ Oral Tablet""	""Oral""	""Risperidone""	""1.000mg""	NA	""Risperidone""",
"""1176341000033113""",UNKNOWN,true,"""Risperdal 2mg tablets""	""Tablet/ Oral Tablet""	""Oral""	""Risperidone""	""2.000mg""	NA	""Risperidone""",
"""1176441000033119""",UNKNOWN,true,"""Risperdal 3mg tablets""	""Tablet/ Oral Tablet""	""Oral""	""Risperidone""	""3.000mg""	NA	""Risperidone""",
"""1176541000033118""",UNKNOWN,true,"""Risperdal 4mg tablets""	""Tablet/ Oral Tablet""	""Oral""	""Risperidone""	""4.000mg""	NA	""Risperidone""",
"""1176641000033117""",UNKNOWN,true,"""Risperidone 1mg tablets""	""Tablet/ Oral Tablet""	""Oral""	""Risperidone""	""1.000mg""	""04020100""	""Risperidone""",
"""1176741000033114""",UNKNOWN,true,"""Risperidone 2mg tablets""	""Tablet/ Oral Tablet""	""Oral""	""Risperidone""	""2.000mg""	""04020100""	""Risperidone""",
"""1176841000033116""",UNKNOWN,true,"""Risperidone 3mg tablets""	""Tablet/ Oral Tablet""	""Oral""	""Risperidone""	""3.000mg""	""04020100""	""Risperidone""",
"""1176941000033112""",UNKNOWN,true,"""Risperidone 4mg tablets""	""Tablet/ Oral Tablet""	""Oral""	""Risperidone""	""4.000mg""	""04020100""	""Risperidone""",
"""1177641000033119""",UNKNOWN,true,"""Risperdal 6mg tablets""	""Tablet/ Oral Tablet""	""Oral""	""Risperidone""	""6.000mg""	NA	""Risperidone""",
"""1177741000033111""",UNKNOWN,true,"""Risperidone 6mg tablets""	""Tablet/ Oral Tablet""	""Oral""	""Risperidone""	""6.000mg""	""04020100""	""Risperidone""",
"""1182641000033114""",UNKNOWN,true,"""Roxiam  M/R capsules  150 mg""	""Capsule""	""Oral""	""Remoxipride""	NA	NA	""Remoxipride""",
"""1182741000033117""",UNKNOWN,true,"""Roxiam  M/R capsules  300 mg""	""Capsule""	""Oral""	""Remoxipride""	NA	NA	""Remoxipride""",
"""1268341000033116""",UNKNOWN,true,"""Serenace 500microgram capsules""	""Capsule/ Oral capsule""	""Oral""	""Haloperidol""	""500.000microgram""	NA	""Haloperidol""",
"""1269641000033115""",UNKNOWN,true,"""Serenace  Elixir  2 mg/5 ml""	NA	NA	""Haloperidol""	NA	NA	""Haloperidol""",
"""1269741000033112""",UNKNOWN,true,"""Serenace 2mg/ml liquid""	""Oral solution""	""Oral""	""Haloperidol""	""2.000mg/1.000ml""	NA	""Haloperidol""",
"""1271541000033112""",UNKNOWN,true,"""Serenace 20mg/2ml solution for injection ampoules""	""Solution for injection""	""Intravenous/ Intramuscular""	""Haloperidol""	""10.000mg/1.000ml""	NA	""Haloperidol""",
"""1271641000033113""",UNKNOWN,true,"""Serenace 5mg/1ml solution for injection ampoules""	""Solution for injection""	""Intravenous/ Intramuscular""	""Haloperidol""	""5.000mg/1.000ml""	NA	""Haloperidol""",
"""1275941000033115""",UNKNOWN,true,"""Serenace 1.5mg tablets""	""Tablet/ Oral Tablet""	""Oral""	""Haloperidol""	""1.500mg""	NA	""Haloperidol""",
"""1276041000033113""",UNKNOWN,true,"""Serenace 10mg tablets""	""Tablet/ Oral Tablet""	""Oral""	""Haloperidol""	""10.000mg""	NA	""Haloperidol""",
"""1276141000033112""",UNKNOWN,true,"""Serenace 20mg tablets""	""Tablet/ Oral Tablet""	""Oral""	""Haloperidol""	""20.000mg""	NA	""Haloperidol""",
"""1276241000033117""",UNKNOWN,true,"""Serenace 5mg tablets""	""Tablet/ Oral Tablet""	""Oral""	""Haloperidol""	""5.000mg""	NA	""Haloperidol""",
"""1276841000033118""",UNKNOWN,true,"""Serdolect 12mg tablets""	""Tablet/ Oral Tablet""	""Oral""	""Sertindole""	""12.000mg""	NA	""Sertindole""",
"""1276941000033114""",UNKNOWN,true,"""Serdolect 16mg tablets""	""Tablet/ Oral Tablet""	""Oral""	""Sertindole""	""16.000mg""	NA	""Sertindole""",
"""1277041000033110""",UNKNOWN,true,"""Serdolect 20mg tablets""	""Tablet/ Oral Tablet""	""Oral""	""Sertindole""	""20.000mg""	NA	""Sertindole""",
"""1277141000033114""",UNKNOWN,true,"""Serdolect 4mg tablets""	""Tablet/ Oral Tablet""	""Oral""	""Sertindole""	""4.000mg""	NA	""Sertindole""",
"""1277241000033119""",UNKNOWN,true,"""Sertindole 12mg tablets""	""Tablet/ Oral Tablet""	""Oral""	""Sertindole""	""12.000mg""	""04020100""	""Sertindole""",
"""1277341000033112""",UNKNOWN,true,"""Sertindole 16mg tablets""	""Tablet/ Oral Tablet""	""Oral""	""Sertindole""	""16.000mg""	""04020100""	""Sertindole""",
"""1277441000033118""",UNKNOWN,true,"""Sertindole 20mg tablets""	""Tablet/ Oral Tablet""	""Oral""	""Sertindole""	""20.000mg""	""04020100""	""Sertindole""",
"""1277541000033117""",UNKNOWN,true,"""Sertindole 4mg tablets""	""Tablet/ Oral Tablet""	""Oral""	""Sertindole""	""4.000mg""	""04020100""	""Sertindole""",
"""1277641000033116""",UNKNOWN,true,"""Seroquel 100mg tablets""	""Tablet/ Oral Tablet""	""Oral""	""Quetiapine""	""100.000mg""	NA	""Quetiapine""",
"""1277741000033113""",UNKNOWN,true,"""Seroquel 200mg tablets""	""Tablet/ Oral Tablet""	""Oral""	""Quetiapine""	""200.000mg""	NA	""Quetiapine""",
"""1277841000033115""",UNKNOWN,true,"""Seroquel 25mg tablets""	""Tablet/ Oral Tablet""	""Oral""	""Quetiapine""	""25.000mg""	NA	""Quetiapine""",
"""1277941000033111""",UNKNOWN,true,"""Seroquel  Tablets (starter pack)  6 x 25 mg, 2 x 100 mg""	""Tablet""	""Oral""	""Quetiapine""	NA	NA	""Quetiapine""",
"""1366641000033118""",UNKNOWN,true,"""Solian 200 tablets""	""Tablet/ Oral Tablet""	""Oral""	""Amisulpride""	""200.000mg""	NA	""Amisulpride""",
"""1366741000033110""",UNKNOWN,true,"""Solian 50 tablets""	""Tablet/ Oral Tablet""	""Oral""	""Amisulpride""	""50.000mg""	NA	""Amisulpride""",
"""1370441000033112""",UNKNOWN,true,"""Sparine  Injection  50 mg/ml""	""Solution for injection""	""Intramuscular""	""Promazine""	NA	NA	""Promazine""",
"""1372741000033116""",UNKNOWN,true,"""Sparine  Suspension  50 mg/5 ml""	NA	NA	""Promazine""	NA	NA	""Promazine""",
"""1373141000033110""",UNKNOWN,true,"""Sparine  Tablets  100 mg""	""Tablet""	""Oral""	""Promazine""	NA	NA	""Promazine""",
"""1373241000033115""",UNKNOWN,true,"""Sparine  Tablets  25 mg""	""Tablet""	""Oral""	""Promazine""	NA	NA	""Promazine""",
"""1373341000033113""",UNKNOWN,true,"""Sparine  Tablets  50 mg""	""Tablet""	""Oral""	""Promazine""	NA	NA	""Promazine""",
"""1379041000033113""",UNKNOWN,true,"""Stemetil  Injection  25 mg/2 ml""	""Solution for injection""	""Intramuscular""	""Prochlorperazine""	NA	NA	""Prochlorperazine""",
"""1379241000033117""",UNKNOWN,true,"""Stelazine  Injection  1 mg/ml""	""Solution for injection""	""Intramuscular""	""Trifluoperazine""	NA	NA	""Trifluoperazine""",
"""1379641000033119""",UNKNOWN,true,"""Stemetil  Injection  12.5 mg/ml""	""Solution for injection""	""Intramuscular""	""Prochlorperazine""	NA	NA	""Prochlorperazine""",
"""1381441000033113""",UNKNOWN,true,"""Stelazine  Liquid  10mg/ml""	NA	NA	""Trifluoperazine""	NA	NA	""Trifluoperazine""",
"""1384241000033110""",UNKNOWN,true,"""Stemetil Eff 5mg sachets""	""Effervescent granules""	""Oral""	""Prochlorperazine""	""5.000mg""	NA	""Prochlorperazine""",
"""1385341000033116""",UNKNOWN,true,"""Stelazine 10mg Spansules""	""Modified-release capsule""	""Oral""	""Trifluoperazine""	""10.000mg""	NA	""Trifluoperazine""",
"""1385441000033110""",UNKNOWN,true,"""Stelazine 15mg Spansules""	""Modified-release capsule""	""Oral""	""Trifluoperazine""	""15.000mg""	NA	""Trifluoperazine""",
"""1385541000033111""",UNKNOWN,true,"""Stelazine 2mg Spansules""	""Modified-release capsule""	""Oral""	""Trifluoperazine""	""2.000mg""	NA	""Trifluoperazine""",
"""1385741000033115""",UNKNOWN,true,"""Stemetil 25mg suppositories""	""Suppository""	""Rectal""	""Prochlorperazine""	""25.000mg""	NA	""Prochlorperazine""",
"""1385841000033113""",UNKNOWN,true,"""Stemetil 5mg suppositories""	""Suppository""	""Rectal""	""Prochlorperazine""	""5.000mg""	NA	""Prochlorperazine""",
"""1385941000033117""",UNKNOWN,true,"""Stelazine 1mg/5ml syrup""	""Oral solution""	""Oral""	""Trifluoperazine""	""200.000microgram/1.000ml""	NA	""Trifluoperazine""",
"""1386041000033110""",UNKNOWN,true,"""Stemetil 5mg/5ml syrup""	""Oral solution""	""Oral""	""Prochlorperazine""	""1.000mg/1.000ml""	NA	""Prochlorperazine""",
"""1386341000033112""",UNKNOWN,true,"""Stelazine 1mg tablets""	""Tablet/ Oral Tablet""	""Oral""	""Trifluoperazine""	""1.000mg""	NA	""Trifluoperazine""",
"""1386441000033118""",UNKNOWN,true,"""Stelazine 5mg tablets""	""Tablet/ Oral Tablet""	""Oral""	""Trifluoperazine""	""5.000mg""	NA	""Trifluoperazine""",
"""1386541000033117""",UNKNOWN,true,"""Stemetil 25mg tablets""	""Tablet/ Oral Tablet""	""Oral""	""Prochlorperazine""	""25.000mg""	NA	""Prochlorperazine""",
"""1386641000033116""",UNKNOWN,true,"""Stemetil 5mg tablets""	""Tablet/ Oral Tablet""	""Oral""	""Prochlorperazine""	""5.000mg""	NA	""Prochlorperazine""",
"""1396441000033117""",UNKNOWN,true,"""Sulpiride 200mg tablets""	""Tablet/ Oral Tablet""	""Oral""	""Sulpiride""	""200.000mg""	""04020100""	""Sulpiride""",
"""1396541000033116""",UNKNOWN,true,"""Sulpitil 200mg tablets""	""Tablet/ Oral Tablet""	""Oral""	""Sulpiride""	""200.000mg""	NA	""Sulpiride""",
"""1397641000033117""",UNKNOWN,true,"""Sulpiride 400mg tablets""	""Tablet/ Oral Tablet""	""Oral""	""Sulpiride""	""400.000mg""	""04020100""	""Sulpiride""",
"""1432341000033111""",UNKNOWN,true,"""Thioridazine 100mg/5ml oral suspension""	""Oral suspension""	""Oral""	""Thioridazine""	""20.000mg/1.000ml""	""04020100""	""Thioridazine""",
"""1432441000033117""",UNKNOWN,true,"""Thioridazine 25mg/5ml oral suspension""	""Oral suspension""	""Oral""	""Thioridazine""	""5.000mg/1.000ml""	""04020100""	""Thioridazine""",
"""1432541000033116""",UNKNOWN,true,"""Thioridazine 25mg/5ml oral solution""	""Oral solution""	""Oral""	""Thioridazine""	""5.000mg/1.000ml""	""04020100""	""Thioridazine""",
"""1432741000033112""",UNKNOWN,true,"""Thioridazine  Syrup  12.5mg/5 ml""	""Oral solution""	""Oral""	""Thioridazine""	NA	NA	""Thioridazine""",
"""1433641000033111""",UNKNOWN,true,"""Thioridazine 10mg tablets""	""Tablet/ Oral Tablet""	""Oral""	""Thioridazine""	""10.000mg""	""04020100""	""Thioridazine""",
"""1433741000033119""",UNKNOWN,true,"""Thioridazine 100mg tablets""	""Tablet/ Oral Tablet""	""Oral""	""Thioridazine""	""100.000mg""	""04020100""	""Thioridazine""",
"""1433841000033112""",UNKNOWN,true,"""Thioridazine 25mg tablets""	""Tablet/ Oral Tablet""	""Oral""	""Thioridazine""	""25.000mg""	""04020100""	""Thioridazine""",
"""1433941000033116""",UNKNOWN,true,"""Thioridazine 50mg tablets""	""Tablet/ Oral Tablet""	""Oral""	""Thioridazine""	""50.000mg""	""04020100""	""Thioridazine""",
"""1459841000033114""",UNKNOWN,true,"""Trifluoperazine  Injection  1 mg/ml""	""Solution for injection""	""Intramuscular""	""Trifluoperazine""	NA	NA	""Trifluoperazine""",
"""1462041000033119""",UNKNOWN,true,"""Trifluoperazine  Liquid  10mg/ml""	NA	NA	""Trifluoperazine""	NA	NA	""Trifluoperazine""",
"""1464141000033113""",UNKNOWN,true,"""Trifluoperazine 5mg/5ml oral solution sugar free""	""Oral solution""	""Oral""	""Trifluoperazine""	""1.000mg/1.000ml""	""04020100""	""Trifluoperazine""",
"""1466941000033117""",UNKNOWN,true,"""Trifluoperazine 10mg modified-release capsules""	""Modified-release capsule""	""Oral""	""Trifluoperazine""	""10.000mg""	""04020100""	""Trifluoperazine""",
"""1467041000033116""",UNKNOWN,true,"""Trifluoperazine 15mg modified-release capsules""	""Modified-release capsule""	""Oral""	""Trifluoperazine""	""15.000mg""	""04020100""	""Trifluoperazine""",
"""1467141000033117""",UNKNOWN,true,"""Trifluoperazine 2mg modified-release capsules""	""Modified-release capsule""	""Oral""	""Trifluoperazine""	""2.000mg""	""04020100""	""Trifluoperazine""",
"""1467641000033110""",UNKNOWN,true,"""Trifluoperazine 1mg/5ml oral solution sugar free""	""Oral solution""	""Oral""	""Trifluoperazine""	""200.000microgram/1.000ml""	""04020100""	""Trifluoperazine""",
"""1470641000033116""",UNKNOWN,true,"""Trifluoperazine 1mg tablets""	""Tablet/ Oral Tablet""	""Oral""	""Trifluoperazine""	""1.000mg""	""04020100""	""Trifluoperazine""",
"""1470741000033113""",UNKNOWN,true,"""Trifluoperazine 5mg tablets""	""Tablet/ Oral Tablet""	""Oral""	""Trifluoperazine""	""5.000mg""	""04020100""	""Trifluoperazine""",
"""1471641000033112""",UNKNOWN,true,"""Triperidol  Tablets  1 mg""	""Tablet""	""Oral""	""Trifluperidol""	NA	NA	""Trifluperidol""",
"""1471741000033115""",UNKNOWN,true,"""Triperidol  Tablets  500 mcg""	""Tablet""	""Oral""	""Trifluperidol""	NA	NA	""Trifluperidol""",
"""1473341000033117""",UNKNOWN,true,"""Triptafen tablets""	""Tablet/ Oral Tablet""	""Oral""	""Perphenazine""	""25.000mg + 2.000mg""	NA	""Perphenazine""",
"""1473441000033111""",UNKNOWN,true,"""Triptafen-M tablets""	""Tablet/ Oral Tablet""	""Oral""	""Perphenazine""	""10.000mg + 2.000mg""	NA	""Perphenazine""",
"""1473741000033116""",UNKNOWN,true,"""Trifluperidol  Tablets  1 mg""	""Tablet""	""Oral""	""Trifluperidol""	NA	NA	""Trifluperidol""",
"""1474541000033114""",UNKNOWN,true,"""Trifluperidol  Tablets  500 mcg""	""Tablet""	""Oral""	""Trifluperidol""	NA	NA	""Trifluperidol""",
"""1512741000033113""",UNKNOWN,true,"""Nozinan 25mg tablets""	""Tablet/ Oral Tablet""	""Oral""	""Levomepromazine""	""25.000mg""	NA	""Levomepromazine""",
"""1563441000033114""",UNKNOWN,true,"""Zuclopenthixol acetate 100mg/2ml solution for injection ampoules""	""Solution for injection""	""Intramuscular""	""Zuclopenthixol""	""50.000mg/1.000ml""	""04020100""	""Zuclopenthixol""",
"""1563541000033110""",UNKNOWN,true,"""Zuclopenthixol acetate 50mg/1ml solution for injection ampoules""	""Solution for injection""	""Intramuscular""	""Zuclopenthixol""	""50.000mg/1.000ml""	""04020100""	""Zuclopenthixol""",
"""1563641000033111""",UNKNOWN,true,"""Zuclopenthixol decanoate 200mg/1ml solution for injection ampoules""	""Solution for injection""	""Intramuscular""	""Zuclopenthixol""	""200.000mg/1.000ml""	""04020200""	""Zuclopenthixol""",
"""1563741000033119""",UNKNOWN,true,"""Zuclopenthixol decanoate 500mg/1ml solution for injection ampoules""	""Solution for injection""	""Intramuscular""	""Zuclopenthixol""	""500.000mg/1.000ml""	""04020200""	""Zuclopenthixol""",
"""1564041000033119""",UNKNOWN,true,"""Zuclopenthixol 10mg tablets""	""Tablet/ Oral Tablet""	""Oral""	""Zuclopenthixol""	""10.000mg""	""04020100""	""Zuclopenthixol""",
"""1564141000033115""",UNKNOWN,true,"""Zuclopenthixol 2mg tablets""	""Tablet/ Oral Tablet""	""Oral""	""Zuclopenthixol""	""2.000mg""	""04020100""	""Zuclopenthixol""",
"""1564241000033110""",UNKNOWN,true,"""Zuclopenthixol 25mg tablets""	""Tablet/ Oral Tablet""	""Oral""	""Zuclopenthixol""	""25.000mg""	""04020100""	""Zuclopenthixol""",
"""1565141000033119""",UNKNOWN,true,"""Zyprexa 10mg tablets""	""Tablet/ Oral Tablet""	""Oral""	""Olanzapine""	""10.000mg""	NA	""Olanzapine""",
"""1565241000033114""",UNKNOWN,true,"""Zyprexa 5mg tablets""	""Tablet/ Oral Tablet""	""Oral""	""Olanzapine""	""5.000mg""	NA	""Olanzapine""",
"""1565341000033116""",UNKNOWN,true,"""Zyprexa 7.5mg tablets""	""Tablet/ Oral Tablet""	""Oral""	""Olanzapine""	""7.500mg""	NA	""Olanzapine""",
"""1661141000033114""",UNKNOWN,true,"""Olanzapine 2.5mg tablets""	""Tablet/ Oral Tablet""	""Oral""	""Olanzapine""	""2.500mg""	""04020100""	""Olanzapine""",
"""1698441000033110""",UNKNOWN,true,"""Sulpiride 200mg/5ml oral solution sugar free""	""Oral solution""	""Oral""	""Sulpiride""	""40.000mg/1.000ml""	""04020100""	""Sulpiride""",
"""1713941000033118""",UNKNOWN,true,"""Zyprexa 2.5mg tablets""	""Tablet/ Oral Tablet""	""Oral""	""Olanzapine""	""2.500mg""	NA	""Olanzapine""",
"""1719341000033115""",UNKNOWN,true,"""Chlorpromazine 100mg/5ml oral solution""	""Oral solution""	""Oral""	""Chlorpromazine""	""20.000mg/1.000ml""	""04020100""	""Chlorpromazine""",
"""1765741000033116""",UNKNOWN,true,"""Zoleptil 100 tablets""	""Tablet/ Oral Tablet""	""Oral""	""Zotepine""	""100.000mg""	NA	""Zotepine""",
"""1765841000033114""",UNKNOWN,true,"""Zoleptil 25 tablets""	""Tablet/ Oral Tablet""	""Oral""	""Zotepine""	""25.000mg""	NA	""Zotepine""",
"""1765941000033118""",UNKNOWN,true,"""Zoleptil 50 tablets""	""Tablet/ Oral Tablet""	""Oral""	""Zotepine""	""50.000mg""	NA	""Zotepine""",
"""1766041000033111""",UNKNOWN,true,"""Zotepine 100mg tablets""	""Tablet/ Oral Tablet""	""Oral""	""Zotepine""	""100.000mg""	""04020100""	""Zotepine""",
"""1766141000033110""",UNKNOWN,true,"""Zotepine 25mg tablets""	""Tablet/ Oral Tablet""	""Oral""	""Zotepine""	""25.000mg""	""04020100""	""Zotepine""",
"""1766241000033115""",UNKNOWN,true,"""Zotepine 50mg tablets""	""Tablet/ Oral Tablet""	""Oral""	""Zotepine""	""50.000mg""	""04020100""	""Zotepine""",
"""1832841000033113""",UNKNOWN,true,"""Quetiapine Fumarate  Tablets (starter pack)  6x25 mg, 2x100 mg, 2x150 mg""	""Tablet""	""Oral""	""Quetiapine""	NA	NA	""Quetiapine""",
"""1832941000033117""",UNKNOWN,true,"""Seroquel  Tablets (starter pack)  6x25 mg, 2x100 mg, 2x150 mg""	""Tablet""	""Oral""	""Quetiapine""	NA	NA	""Quetiapine""",
"""1844641000033118""",UNKNOWN,true,"""Quetiapine 150mg tablets""	""Tablet/ Oral Tablet""	""Oral""	""Quetiapine""	""150.000mg""	""04020100""	""Quetiapine""",
"""1844741000033110""",UNKNOWN,true,"""Seroquel 150mg tablets""	""Tablet/ Oral Tablet""	""Oral""	""Quetiapine""	""150.000mg""	NA	""Quetiapine""",
"""2077741000033115""",UNKNOWN,true,"""Olanzapine 5mg oral lyophilisates sugar free""	""Oral lyophilisate""	""Oral""	""Olanzapine""	""5.000mg""	""04020100""	""Olanzapine""",
"""2077841000033113""",UNKNOWN,true,"""Olanzapine 10mg oral lyophilisates sugar free""	""Oral lyophilisate""	""Oral""	""Olanzapine""	""10.000mg""	""04020100""	""Olanzapine""",
"""2077941000033117""",UNKNOWN,true,"""Zyprexa 5mg Velotabs""	""Oral lyophilisate""	""Oral""	""Olanzapine""	""5.000mg""	NA	""Olanzapine""",
"""2078041000033119""",UNKNOWN,true,"""Zyprexa 10mg Velotabs""	""Oral lyophilisate""	""Oral""	""Olanzapine""	""10.000mg""	NA	""Olanzapine""",
"""2188141000033115""",UNKNOWN,true,"""Risperdal 500microgram tablets""	""Tablet/ Oral Tablet""	""Oral""	""Risperidone""	""500.000microgram""	NA	""Risperidone""",
"""2188241000033110""",UNKNOWN,true,"""Risperidone 500microgram tablets""	""Tablet/ Oral Tablet""	""Oral""	""Risperidone""	""500.000microgram""	""04020100""	""Risperidone""",
"""2216641000033113""",UNKNOWN,true,"""Amisulpride 400mg tablets""	""Tablet/ Oral Tablet""	""Oral""	""Amisulpride""	""400.000mg""	""04020100""	""Amisulpride""",
"""2216741000033116""",UNKNOWN,true,"""Solian 400 tablets""	""Tablet/ Oral Tablet""	""Oral""	""Amisulpride""	""400.000mg""	NA	""Amisulpride""",
"""2640141000033112""",UNKNOWN,true,"""Promazine 50mg/5ml oral solution""	""Oral solution""	""Oral""	""Promazine""	""10.000mg/1.000ml""	""04020100""	""Promazine""",
"""2644841000033114""",UNKNOWN,true,"""Amisulpride 100mg/ml oral solution sugar free""	""Oral solution""	""Oral""	""Amisulpride""	""100.000mg/1.000ml""	""04020100""	""Amisulpride""",
"""2644941000033118""",UNKNOWN,true,"""Solian 100mg/ml oral solution""	""Oral solution""	""Oral""	""Amisulpride""	""100.000mg/1.000ml""	NA	""Amisulpride""",
"""2653841000033110""",UNKNOWN,true,"""Levinan 6mg tablets""	""Tablet/ Oral Tablet""	""Oral""	""Levomepromazine""	""6.000mg""	NA	""Levomepromazine""",
