code,code_system,include,term,notes
"""3213831000006118""",UNKNOWN,true,"""""	""right heart failure secondary to left heart failure""",
"""3244761000006113""",UNKNOWN,true,"""""	""hypertensive heart failure""",
"""3283871000006117""",UNKNOWN,true,"""""	""chronic heart failure""",
"""3589241000006116""",UNKNOWN,true,"""""	""chronic right-sided congestive heart failure""",
"""3713561000006119""",UNKNOWN,true,"""""	""cardiac cirrhosis""",
"""3868341000006118""",UNKNOWN,true,"""""	""hf - heart failure""",
"""3886041000006118""",UNKNOWN,true,"""""	""left heart failure""",
"""3886061000006119""",UNKNOWN,true,"""""	""left-sided heart failure""",
"""3886071000006114""",UNKNOWN,true,"""""	""lvf - left ventricular failure""",
"""4005301000006110""",UNKNOWN,true,"""""	""biventricular failure""",
"""4193361000006119""",UNKNOWN,true,"""""	""chronic left-sided heart failure""",
"""4540521000006111""",UNKNOWN,true,"""""	""history of heart failure""",
"""6043761000006113""",UNKNOWN,true,"""""	""refractory heart failure""",
"""6204381000006117""",UNKNOWN,true,"""""	""acute right-sided heart failure""",
"""6348241000006112""",UNKNOWN,true,"""""	""systolic dysfunction""",
"""6914191000006115""",UNKNOWN,true,"""""	""systolic heart failure""",
"""6919191000006119""",UNKNOWN,true,"""""	""diastolic heart failure""",
"""6960931000006110""",UNKNOWN,true,"""""	""nyha - new york heart association classification""",
"""6973241000006110""",UNKNOWN,true,"""""	""new york heart classification finding""",
"""7025691000006110""",UNKNOWN,true,"""""	""decompensated chronic heart failure""",
"""7052811000006113""",UNKNOWN,true,"""""	""right heart failure due to pulmonary hypertension""",
"""7056281000006118""",UNKNOWN,true,"""""	""congestive heart failure due to left ventricular systolic dysfunction""",
"""7119751000006110""",UNKNOWN,true,"""""	""chronic systolic dysfunction of left ventricle""",
"""7119761000006112""",UNKNOWN,true,"""""	""chronic left ventricular systolic dysfunction""",
"""7208001000006118""",UNKNOWN,true,"""""	""congestive heart failure, hypertension, age 75 years or older, diabetes, and previous stroke or transient ischaemic attack risk score""",
"""7250571000006113""",UNKNOWN,true,"""""	""chronic systolic heart failure""",
"""7251291000006119""",UNKNOWN,true,"""""	""chronic diastolic heart failure""",
"""7321121000006119""",UNKNOWN,true,"""""	""heart failure with preserved ejection fraction""",
"""7475721000006114""",UNKNOWN,true,"""""	""heart failure due to end stage congenital heart disease""",
"""7484711000006114""",UNKNOWN,true,"""""	""heart failure medication review""",
"""7487181000006110""",UNKNOWN,true,"""""	""dysfunction of right cardiac ventricle""",
"""7487191000006113""",UNKNOWN,true,"""""	""right ventricular cardiac dysfunction""",
"""7507301000006110""",UNKNOWN,true,"""""	""acute exacerbation of chronic congestive heart failure""",
"""7510321000006115""",UNKNOWN,true,"""""	""asymptomatic left ventricular systolic dysfunction""",
"""7510341000006110""",UNKNOWN,true,"""""	""symptomatic congestive heart failure""",
"""7573171000006116""",UNKNOWN,true,"""""	""heart failure with reduced ejection fraction""",
"""7573181000006118""",UNKNOWN,true,"""""	""heart failure with reduced ejection fraction due to coronary artery disease""",
"""7573191000006115""",UNKNOWN,true,"""""	""heart failure with reduced ejection fraction due to myocarditis""",
"""7573201000006117""",UNKNOWN,true,"""""	""heart failure with reduced ejection fraction due to cardiomyopathy""",
"""7573211000006119""",UNKNOWN,true,"""""	""heart failure with reduced ejection fraction due to heart valve disease""",
"""8011111000006111""",UNKNOWN,true,"""""	""congestive heart failure with right heart failure""",
"""8030311000006111""",UNKNOWN,true,"""""	""exacerbation of congestive heart failure""",
"""8048061000006111""",UNKNOWN,true,"""""	""chronic combined systolic and diastolic heart failure""",
"""8214751000006115""",UNKNOWN,true,"""""	""heart failure monitoring invitation""",
