code,code_system,include,term,notes
"""141321000000118""",UNKNOWN,true,"""9i3..00""	""white and black caribbean - ethnic category 2001 census""",
"""141331000000116""",UNKNOWN,true,"""9i4..00""	""white and black african - ethnic category 2001 census""",
"""141341000000113""",UNKNOWN,true,"""9i5..00""	""white and asian - ethnic category 2001 census""",
"""141351000000111""",UNKNOWN,true,"""9i6..00""	""other mixed background - ethnic category 2001 census""",
"""141471000000113""",UNKNOWN,true,"""9i60.00""	""black and asian - ethnic category 2001 census""",
"""141481000000110""",UNKNOWN,true,"""9i61.00""	""black and chinese - ethnic category 2001 census""",
"""157291000000115""",UNKNOWN,true,"""9i62.00""	""black and white - ethnic category 2001 census""",
"""141491000000112""",UNKNOWN,true,"""9i63.00""	""chinese and white - ethnic category 2001 census""",
"""158361000000116""",UNKNOWN,true,"""9i64.00""	""asian and chinese - ethnic category 2001 census""",
"""937511000006119""",UNKNOWN,true,"""9i65.00""	""other mixed or mixed unspecified ethnic category 2001 census""",
"""157271000000119""",UNKNOWN,true,"""9i7..00""	""indian or british indian - ethnic category 2001 census""",
"""141361000000114""",UNKNOWN,true,"""9i8..00""	""pakistani or british pakistani - ethnic category 2001 census""",
"""937541000006115""",UNKNOWN,true,"""9i9..00""	""bangladeshi or british bangladeshi - ethn categ 2001 census""",
"""141381000000117""",UNKNOWN,true,"""9iA..00""	""other asian background - ethnic category 2001 census""",
"""141521000000110""",UNKNOWN,true,"""9iA1.00""	""punjabi - ethnic category 2001 census""",
"""141531000000112""",UNKNOWN,true,"""9iA2.00""	""kashmiri - ethnic category 2001 census""",
"""141541000000115""",UNKNOWN,true,"""9iA3.00""	""east african asian - ethnic category 2001 census""",
"""136081000000111""",UNKNOWN,true,"""9iA4.00""	""sri lankan - ethnic category 2001 census""",
"""141551000000117""",UNKNOWN,true,"""9iA5.00""	""tamil - ethnic category 2001 census""",
"""157301000000116""",UNKNOWN,true,"""9iA6.00""	""sinhalese - ethnic category 2001 census""",
"""141571000000114""",UNKNOWN,true,"""9iA7.00""	""caribbean asian - ethnic category 2001 census""",
"""141561000000119""",UNKNOWN,true,"""9iA8.00""	""british asian - ethnic category 2001 census""",
"""141511000000116""",UNKNOWN,true,"""9iA9.00""	""mixed asian - ethnic category 2001 census""",
"""937651000006117""",UNKNOWN,true,"""9iAA.00""	""other asian or asian unspecified ethnic category 2001 census""",
"""154401000000118""",UNKNOWN,true,"""9iB..00""	""caribbean - ethnic category 2001 census""",
"""141391000000115""",UNKNOWN,true,"""9iC..00""	""african - ethnic category 2001 census""",
"""158351000000119""",UNKNOWN,true,"""9iD..00""	""other black background - ethnic category 2001 census""",
"""141591000000113""",UNKNOWN,true,"""9iD0.00""	""somali - ethnic category 2001 census""",
"""141601000000119""",UNKNOWN,true,"""9iD1.00""	""nigerian - ethnic category 2001 census""",
"""157311000000119""",UNKNOWN,true,"""9iD2.00""	""black british - ethnic category 2001 census""",
"""158371000000111""",UNKNOWN,true,"""9iD3.00""	""mixed black - ethnic category 2001 census""",
