code,code_system,include,term,notes
"""medcodeid""",UNKNOWN,true,"""TermEMIS""	""EMIS""	""QOFEMIS""	""TermRead""	""READ""	""QOFRead""	""TermSNOMED""	""SNOMED""	""QOFSNOMED""	""Group""	""QOFAny""",
"""294813015""",UNKNOWN,true,"NA	NA	NA	""\""Recurrent manic episodes, moderate\""""	""E1112""	""YES""	""\""Recurrent manic episodes, moderate\""""	""191593007""	""YES""	""bipolar""	""YES""",
"""294815010""",UNKNOWN,true,"NA	NA	NA	""\""Recurrent manic episodes, severe, with psychosis\""""	""E1114""	""YES""	""\""Recurrent manic episodes, severe, with psychosis\""""	""191595000""	""YES""	""bipolar""	""YES""",
"""294817019""",UNKNOWN,true,"NA	NA	NA	""\""Recurrent manic episodes, in full remission\""""	""E1116""	""YES""	""\""Recurrent manic episodes, in full remission\""""	""191597008""	""YES""	""bipolar""	""YES""",
"""294818012""",UNKNOWN,true,"NA	NA	NA	""Recurrent manic episode NOS""	""E111z""	""YES""	""Recurrent manic episode NOS""	""191590005""	""YES""	""bipolar""	""YES""",
"""294847017""",UNKNOWN,true,"NA	NA	NA	""Manic-depressive - now manic""	""E114-1""	""YES""	""Manic-depressive - now manic""	""191618007""	""YES""	""bipolar""	""YES""",
"""294848010""",UNKNOWN,true,"NA	NA	NA	""\""Bipolar affective disorder, currently manic, unspecified\""""	""E1140""	""YES""	""\""Bipolar affective disorder, currently manic, unspecified\""""	""191618007""	""YES""	""bipolar""	""YES""",
"""294849019""",UNKNOWN,true,"NA	NA	NA	""\""Bipolar affective disorder, currently manic, mild\""""	""E1141""	""YES""	""\""Bipolar affective disorder, currently manic, mild\""""	""191620005""	""YES""	""bipolar""	""YES""",
"""294850019""",UNKNOWN,true,"NA	NA	NA	""\""Bipolar affective disorder, currently manic, moderate\""""	""E1142""	""YES""	""\""Bipolar affective disorder, currently manic, moderate\""""	""191621009""	""YES""	""bipolar""	""YES""",
"""294858014""",UNKNOWN,true,"NA	NA	NA	""\""Bipolar affective disorder, currently manic, NOS\""""	""E114z""	""YES""	""\""Bipolar affective disorder, currently manic, NOS\""""	""191618007""	""YES""	""bipolar""	""YES""",
"""294860011""",UNKNOWN,true,"NA	NA	NA	""Manic-depressive - now depressed""	""E115-1""	""YES""	""Manic-depressive - now depressed""	""191627008""	""YES""	""bipolar""	""YES""",
"""294861010""",UNKNOWN,true,"NA	NA	NA	""\""Bipolar affective disorder, currently depressed, unspecified\""""	""E1150""	""YES""	""\""Bipolar affective disorder, currently depressed, unspecified\""""	""191627008""	""YES""	""bipolar""	""YES""",
"""294862015""",UNKNOWN,true,"NA	NA	NA	""\""Bipolar affective disorder, currently depressed, mild\""""	""E1151""	""YES""	""\""Bipolar affective disorder, currently depressed, mild\""""	""191629006""	""YES""	""bipolar""	""YES""",
"""294863013""",UNKNOWN,true,"NA	NA	NA	""\""Bipolar affective disorder, currently depressed, moderate\""""	""E1152""	""YES""	""\""Bipolar affective disorder, currently depressed, moderate\""""	""191630001""	""YES""	""bipolar""	""YES""",
"""294868016""",UNKNOWN,true,"NA	NA	NA	""\""Bipolar affective disorder, currently depressed, NOS\""""	""E115z""	""YES""	""\""Bipolar affective disorder, currently depressed, NOS\""""	""191627008""	""YES""	""bipolar""	""YES""",
"""294869012""",UNKNOWN,true,"NA	NA	NA	""Mixed bipolar affective disorder""	""E116""	""YES""	""Mixed bipolar affective disorder""	""191636007""	""YES""	""bipolar""	""YES""",
"""294870013""",UNKNOWN,true,"NA	NA	NA	""\""Mixed bipolar affective disorder, unspecified\""""	""E1160""	""YES""	""\""Mixed bipolar affective disorder, unspecified\""""	""191636007""	""YES""	""bipolar""	""YES""",
"""294871012""",UNKNOWN,true,"NA	NA	NA	""\""Mixed bipolar affective disorder, mild\""""	""E1161""	""YES""	""\""Mixed bipolar affective disorder, mild\""""	""191638008""	""YES""	""bipolar""	""YES""",
"""294872017""",UNKNOWN,true,"NA	NA	NA	""\""Mixed bipolar affective disorder, moderate\""""	""E1162""	""YES""	""\""Mixed bipolar affective disorder, moderate\""""	""191639000""	""YES""	""bipolar""	""YES""",
"""294874016""",UNKNOWN,true,"NA	NA	NA	""\""Mixed bipolar affective disorder, severe, with psychosis\""""	""E1164""	""YES""	""\""Mixed bipolar affective disorder, severe, with psychosis\""""	""191641004""	""YES""	""bipolar""	""YES""",
"""294876019""",UNKNOWN,true,"NA	NA	NA	""\""Mixed bipolar affective disorder, in full remission\""""	""E1166""	""YES""	""\""Mixed bipolar affective disorder, in full remission\""""	""191643001""	""YES""	""bipolar""	""YES""",
"""294877011""",UNKNOWN,true,"NA	NA	NA	""\""Mixed bipolar affective disorder, NOS\""""	""E116z""	""YES""	""\""Mixed bipolar affective disorder, NOS\""""	""191636007""	""YES""	""bipolar""	""YES""",
"""294880012""",UNKNOWN,true,"NA	NA	NA	""Unspecified bipolar affective disorder""	""E117""	""YES""	""Unspecified bipolar affective disorder""	""13746004""	""YES""	""bipolar""	""YES""",
"""294881011""",UNKNOWN,true,"NA	NA	NA	""\""Unspecified bipolar affective disorder, unspecified\""""	""E1170""	""YES""	""\""Unspecified bipolar affective disorder, unspecified\""""	""13746004""	""YES""	""bipolar""	""YES""",
"""294882016""",UNKNOWN,true,"NA	NA	NA	""\""Unspecified bipolar affective disorder, mild\""""	""E1171""	""YES""	""\""Unspecified bipolar affective disorder, mild\""""	""13313007""	""YES""	""bipolar""	""YES""",
"""294883014""",UNKNOWN,true,"NA	NA	NA	""\""Unspecified bipolar affective disorder, moderate\""""	""E1172""	""YES""	""\""Unspecified bipolar affective disorder, moderate\""""	""79584002""	""YES""	""bipolar""	""YES""",
"""294887010""",UNKNOWN,true,"NA	NA	NA	""\""Unspecified bipolar affective disorder, in full remission\""""	""E1176""	""YES""	""\""Unspecified bipolar affective disorder, in full remission\""""	""41836007""	""YES""	""bipolar""	""YES""",
"""294888017""",UNKNOWN,true,"NA	NA	NA	""\""Unspecified bipolar affective disorder, NOS\""""	""E117z""	""YES""	""\""Unspecified bipolar affective disorder, NOS\""""	""13746004""	""YES""	""bipolar""	""YES""",
"""294891017""",UNKNOWN,true,"NA	NA	NA	""Other and unspecified manic-depressive psychoses""	""E11y""	""YES""	""Other and unspecified manic-depressive psychoses""	""13746004""	""YES""	""bipolar""	""YES""",
"""294892012""",UNKNOWN,true,"NA	NA	NA	""Unspecified manic-depressive psychoses""	""E11y0""	""YES""	""Unspecified manic-depressive psychoses""	""13746004""	""YES""	""bipolar""	""YES""",
"""294893019""",UNKNOWN,true,"NA	NA	NA	""Atypical manic disorder""	""E11y1""	""YES""	""Atypical manic disorder""	""191658009""	""YES""	""bipolar""	""YES""",
"""294895014""",UNKNOWN,true,"NA	NA	NA	""Other mixed manic-depressive psychoses""	""E11y3""	""YES""	""Other mixed manic-depressive psychoses""	""16506000""	""YES""	""bipolar""	""YES""",
"""294896010""",UNKNOWN,true,"NA	NA	NA	""Other and unspecified manic-depressive psychoses NOS""	""E11yz""	""YES""	""Other and unspecified manic-depressive psychoses NOS""	""13746004""	""YES""	""bipolar""	""YES""",
"""294897018""",UNKNOWN,true,"NA	NA	NA	""Other and unspecified affective psychoses""	""E11z""	""YES""	""Other and unspecified affective psychoses""	""441704009""	""YES""	""bipolar""	""YES""",
"""294898011""",UNKNOWN,true,"NA	NA	NA	""Unspecified affective psychoses NOS""	""E11z0""	""YES""	""Unspecified affective psychoses NOS""	""441704009""	""YES""	""bipolar""	""YES""",
"""294902017""",UNKNOWN,true,"NA	NA	NA	""Other affective psychosis NOS""	""E11zz""	""YES""	""Other affective psychosis NOS""	""441704009""	""YES""	""bipolar""	""YES""",
"""294904016""",UNKNOWN,true,"NA	NA	NA	""Simple paranoid state""	""E120""	""YES""	""Simple paranoid state""	""191668004""	""YES""	""other psychosis""	""YES""",
"""294908018""",UNKNOWN,true,"NA	NA	NA	""Folie a deux""	""E123-1""	""YES""	""Folie a deux""	""191670008""	""YES""	""other psychosis""	""YES""",
"""294909014""",UNKNOWN,true,"NA	NA	NA	""Shared paranoid disorder""	""E123""	""YES""	""Shared paranoid disorder""	""191670008""	""YES""	""other psychosis""	""YES""",
"""294910016""",UNKNOWN,true,"NA	NA	NA	""Other paranoid states""	""E12y""	""YES""	""Other paranoid states""	""191667009""	""YES""	""other psychosis""	""YES""",
"""294911017""",UNKNOWN,true,"NA	NA	NA	""Paranoia querulans""	""E12y0""	""YES""	""Paranoia querulans""	""191672000""	""YES""	""other psychosis""	""YES""",
"""294912012""",UNKNOWN,true,"NA	NA	NA	""Other paranoid states NOS""	""E12yz""	""YES""	""Other paranoid states NOS""	""191667009""	""YES""	""other psychosis""	""YES""",
"""294913019""",UNKNOWN,true,"NA	NA	NA	""Paranoid psychosis NOS""	""E12z""	""YES""	""Paranoid psychosis NOS""	""191667009""	""YES""	""other psychosis""	""YES""",
"""294924017""",UNKNOWN,true,"NA	NA	NA	""Psychogenic paranoid psychosis""	""E134""	""YES""	""Psychogenic paranoid psychosis""	""191680007""	""YES""	""other psychosis""	""YES""",
"""294926015""",UNKNOWN,true,"NA	NA	NA	""Other reactive psychoses""	""E13y""	""YES""	""Other reactive psychoses""	""231437006""	""YES""	""other psychosis""	""YES""",
"""294927012""",UNKNOWN,true,"NA	NA	NA	""Psychogenic stupor""	""E13y0""	""YES""	""Psychogenic stupor""	""191683009""	""YES""	""other psychosis""	""YES""",
"""294929010""",UNKNOWN,true,"NA	NA	NA	""Other reactive psychoses NOS""	""E13yz""	""YES""	""Other reactive psychoses NOS""	""231437006""	""YES""	""other psychosis""	""YES""",
"""294949018""",UNKNOWN,true,"NA	NA	NA	""Other specified non-organic psychoses""	""E1y""	""YES""	""Other specified non-organic psychoses""	""191525009""	""YES""	""other psychosis""	""YES""",
"""296022017""",UNKNOWN,true,"NA	NA	NA	""\""[X]Schizophrenia, schizotypal and delusional disorders\""""	""Eu2""	""YES""	""\""[X]Schizophrenia, schizotypal and delusional disorders\""""	""417601000000102""	""YES""	""other psychosis""	""YES""",
"""296031017""",UNKNOWN,true,"NA	NA	NA	""[X]Undifferentiated schizophrenia""	""Eu203""	""YES""	""[X]Undifferentiated schizophrenia""	""111484002""	""YES""	""schizophrenia""	""YES""",
"""296040018""",UNKNOWN,true,"NA	NA	NA	""\""[X]Schizophrenia, unspecified\""""	""Eu20z""	""YES""	""\""[X]Schizophrenia, unspecified\""""	""58214004""	""YES""	""schizophrenia""	""YES""",
"""2960491000006119""",UNKNOWN,true,"NA	NA	NA	NA	NA	NA	""Severe manic bipolar I disorder with psychotic features (disorder)""	""28663008""	""YES""	""bipolar""	""YES""",
"""296066015""",UNKNOWN,true,"NA	NA	NA	""\""[X]Persistent delusional disorder, unspecified\""""	""Eu22z""	""YES""	""\""[X]Persistent delusional disorder, unspecified\""""	""231487004""	""YES""	""other psychosis""	""YES""",
"""296083012""",UNKNOWN,true,"NA	NA	NA	""[X]Other acute and transient psychotic disorders""	""Eu23y""	""YES""	""[X]Other acute and transient psychotic disorders""	""231489001""	""YES""	""other psychosis""	""YES""",
"""296095012""",UNKNOWN,true,"NA	NA	NA	""[X]Other schizoaffective disorders""	""Eu25y""	""YES""	""[X]Other schizoaffective disorders""	""68890003""	""YES""	""other psychosis""	""YES""",
"""296096013""",UNKNOWN,true,"NA	NA	NA	""\""[X]Schizoaffective disorder, unspecified\""""	""Eu25z""	""YES""	""\""[X]Schizoaffective disorder, unspecified\""""	""68890003""	""YES""	""other psychosis""	""YES""",
"""296110017""",UNKNOWN,true,"NA	NA	NA	""[X]Mania without psychotic symptoms""	""Eu301""	""YES""	""[X]Mania without psychotic symptoms""	""231494001""	""YES""	""bipolar""	""YES""",
"""296118012""",UNKNOWN,true,"NA	NA	NA	""[X]Other manic episodes""	""Eu30y""	""YES""	""[X]Other manic episodes""	""231494001""	""YES""	""bipolar""	""YES""",
"""296130018""",UNKNOWN,true,"NA	NA	NA	""\""[X]Bipolar affective disorder, currently in remission\""""	""Eu317""	""YES""	""\""[X]Bipolar affective disorder, currently in remission\""""	""85248005""	""YES""	""bipolar""	""YES""",
"""296135011""",UNKNOWN,true,"NA	NA	NA	""\""[X]Bipolar affective disorder, unspecified\""""	""Eu31z""	""YES""	""\""[X]Bipolar affective disorder, unspecified\""""	""13746004""	""YES""	""bipolar""	""YES""",
"""3000261000006112""",UNKNOWN,true,"""Schizoptypal disorder""	""^ESCTSC300026""	""No""	NA	NA	NA	""Schizoptypal disorder""	""31027006""	""YES""	""other psychosis""	""YES""",
"""300411000000110""",UNKNOWN,true,"NA	NA	NA	""H/O: psychosis""	""146H""	""NO""	""H/O: psychosis""	""198991000000103""	""NO""	""other psychosis""	""NO""",
"""3005591000006114""",UNKNOWN,true,"""Disorganised schizophrenia in remission""	""^ESCTDI300559""	""No""	NA	NA	NA	""Disorganised schizophrenia in remission""	""31373002""	""YES""	""schizophrenia""	""YES""",
"""3005601000006118""",UNKNOWN,true,"""Disorganized schizophrenia in remission""	""^ESCTDI300560""	""No""	NA	NA	NA	""Disorganized schizophrenia in remission""	""31373002""	""YES""	""schizophrenia""	""YES""",
"""3005611000006115""",UNKNOWN,true,"""\""Disorganized schizophrenia, in remission\""""	""^ESCTDI300561""	""No""	NA	NA	NA	""\""Disorganized schizophrenia, in remission\""""	""31373002""	""YES""	""schizophrenia""	""YES""",
"""3006671000006118""",UNKNOWN,true,"""\""Bipolar I disorder, most recent episode hypomanic\""""	""^ESCTBI300667""	""No""	NA	NA	NA	""\""Bipolar I disorder, most recent episode hypomanic\""""	""31446002""	""YES""	""bipolar""	""YES""",
"""3036131000006117""",UNKNOWN,true,"NA	NA	NA	NA	NA	NA	""Somatic delusion disorder (disorder)""	""33323008""	""YES""	""other psychosis""	""YES""",
"""3036141000006110""",UNKNOWN,true,"NA	NA	NA	NA	NA	NA	""Somatic delusion disorder (disorder)""	""33323008""	""YES""	""other psychosis""	""YES""",
"""3068121000006112""",UNKNOWN,true,"""Disorganised schizophrenia""	""^ESCTDI306812""	""No""	NA	NA	NA	""Disorganised schizophrenia""	""35252006""	""YES""	""schizophrenia""	""YES""",
"""3068131000006110""",UNKNOWN,true,"""Disorganized schizophrenia""	""^ESCTDI306813""	""No""	NA	NA	NA	""Disorganized schizophrenia""	""35252006""	""YES""	""schizophrenia""	""YES""",
"""3116711000006110""",UNKNOWN,true,"""Involutional paraphrenia""	""^ESCTIN311671""	""No""	NA	NA	NA	""Involutional paraphrenia""	""38295006""	""YES""	""other psychosis""	""YES""",
"""3118041000006112""",UNKNOWN,true,"NA	NA	NA	NA	NA	NA	""\""Schizoaffective disorder, bipolar type (disorder)\""""	""38368003""	""YES""	""other psychosis""	""YES""",
"""3137261000006111""",UNKNOWN,true,"NA	NA	NA	NA	NA	NA	""Undifferentiated schizophrenia in remission (disorder)""	""39610001""	""YES""	""schizophrenia""	""YES""",
"""3174071000006116""",UNKNOWN,true,"""\""Bipolar disorder, full remission\""""	""^ESCTBI317407""	""No""	NA	NA	NA	""\""Bipolar disorder, full remission\""""	""41836007""	""YES""	""bipolar""	""YES""",
"""3175731000006118""",UNKNOWN,true,"NA	NA	NA	NA	NA	NA	""Amok (disorder)""	""41932008""	""YES""	""other psychosis""	""YES""",
"""317648012""",UNKNOWN,true,"NA	NA	NA	""\""[D]Lithium, blood level abnormal\""""	""R1053""	""NO""	""Lithium in blood specimen outside therapeutic range (finding)""	""442174001""	""NO""	""bipolar""	""NO""",
"""3224371000006115""",UNKNOWN,true,"NA	NA	NA	NA	NA	NA	""Capgras' syndrome""	""44906001""	""NO""	""other psychosis""	""NO""",
"""3224391000006119""",UNKNOWN,true,"NA	NA	NA	NA	NA	NA	""Capgras syndrome""	""44906001""	""NO""	""other psychosis""	""NO""",
"""3318441000006110""",UNKNOWN,true,"NA	NA	NA	NA	NA	NA	""Thought insertion (finding)""	""50543005""	""NO""	""other psychosis""	""NO""",
"""3468391000006115""",UNKNOWN,true,"NA	NA	NA	NA	NA	NA	""Severe depressed bipolar I disorder with psychotic features (disorder)""	""59617007""	""NO""	""bipolar""	""NO""",
"""346895011""",UNKNOWN,true,"NA	NA	NA	""Psychotic episode NOS""	""E13z-1""	""YES""	""Psychotic episode NOS""	""69322001""	""YES""	""other psychosis""	""YES""",
"""346896012""",UNKNOWN,true,"NA	NA	NA	""Reactive psychoses""	""E13-1""	""YES""	""Reactive psychoses""	""231437006""	""YES""	""other psychosis""	""YES""",
"""3497641000006117""",UNKNOWN,true,"""\""Severe bipolar I disorder, most recent episode depressed without psychotic features\""""	""^ESCTSE349764""	""No""	NA	NA	NA	""\""Severe bipolar I disorder, most recent episode depressed without psychotic features\""""	""61403008""	""YES""	""bipolar""	""YES""",
"""3504721000006117""",UNKNOWN,true,"""Induced psychotic disorder""	""^ESCTIN350472""	""No""	NA	NA	NA	""Induced psychotic disorder""	""61831009""	""YES""	""other psychosis""	""YES""",
"""3504731000006119""",UNKNOWN,true,"""Folie Ě deux""	""^ESCTFO350473""	""No""	NA	NA	NA	""Folie Ă deux""	""61831009""	""YES""	""other psychosis""	""YES""",
"""3504741000006112""",UNKNOWN,true,"""Shared psychotic disorder""	""^ESCTSH350474""	""No""	NA	NA	NA	""Shared psychotic disorder""	""61831009""	""YES""	""other psychosis""	""YES""",
"""3504751000006114""",UNKNOWN,true,"""Induced psychosis""	""^ESCTIN350475""	""No""	NA	NA	NA	""Induced psychosis""	""61831009""	""YES""	""other psychosis""	""YES""",
"""3504781000006118""",UNKNOWN,true,"""Folie E deux""	""^ESCTFO350478""	""No""	NA	NA	NA	""Folie E deux""	""61831009""	""YES""	""other psychosis""	""YES""",
"""3504791000006115""",UNKNOWN,true,"""Induced paranoid disorder""	""^ESCTIN350479""	""No""	NA	NA	NA	""Induced paranoid disorder""	""61831009""	""YES""	""other psychosis""	""YES""",
"""3527411000006119""",UNKNOWN,true,"""\""Paranoid schizophrenia, in remission\""""	""^ESCTPA352741""	""No""	NA	NA	NA	""\""Paranoid schizophrenia, in remission\""""	""63181006""	""YES""	""schizophrenia""	""YES""",
"""3527771000006116""",UNKNOWN,true,"""BouffĚŠe dĚŠlirante""	""^ESCTBO352777""	""No""	NA	NA	NA	""BouffĂŠe dĂŠlirante""	""63204009""	""YES""	""other psychosis""	""YES""",
"""3528681000006111""",UNKNOWN,true,"""\""Bipolar I disorder, most recent episode manic, in partial remission\""""	""^ESCTBI352868""	""No""	NA	NA	NA	""\""Bipolar I disorder, most recent episode manic, in partial remission\""""	""63249007""	""YES""	""bipolar""	""YES""",
"""3549101000006116""",UNKNOWN,true,"NA	NA	NA	NA	NA	NA	""Delusional perception (finding)""	""64514005""	""NO""	""other psychosis""	""NO""",
"""3555731000006114""",UNKNOWN,true,"""Paraphrenic schizophrenia""	""^ESCTPA355573""	""No""	NA	NA	NA	""Paraphrenic schizophrenia""	""64905009""	""YES""	""schizophrenia""	""YES""",
"""362271000006110""",UNKNOWN,true,"NA	NA	NA	""[X]Acute and transient psychotic disorders""	""Eu23""	""YES""	""[X]Acute and transient psychotic disorders""	""231489001""	""YES""	""other psychosis""	""YES""",
"""362381000006115""",UNKNOWN,true,"NA	NA	NA	""[X]Acute polymorphic psychot disord with symp of schizophren""	""Eu231""	""YES""	""[X]Acute polymorphic psychot disord with symp of schizophren""	""712850003""	""YES""	""other psychosis""	""YES""",
"""362391000006117""",UNKNOWN,true,"NA	NA	NA	""[X]Acute polymorphic psychot disord without symp of schizoph""	""Eu230""	""YES""	""[X]Acute polymorphic psychot disord without symp of schizoph""	""712824002""	""YES""	""other psychosis""	""YES""",
"""362421000006113""",UNKNOWN,true,"NA	NA	NA	""[X]Acute schizophrenia-like psychotic disorder""	""Eu232""	""YES""	""[X]Acute schizophrenia-like psychotic disorder""	""278853003""	""YES""	""other psychosis""	""YES""",
"""3627341000006115""",UNKNOWN,true,"""Psychosis""	""^ESCTPS362734""	""No""	NA	NA	NA	""Psychosis""	""69322001""	""YES""	""other psychosis""	""YES""",
"""366571000006114""",UNKNOWN,true,"NA	NA	NA	""[X]Atypical schizophrenia""	""Eu203-1""	""YES""	""[X]Atypical schizophrenia""	""111484002""	""YES""	""schizophrenia""	""YES""",
"""367051000006112""",UNKNOWN,true,"NA	NA	NA	""\""[X]Bipol aff disord, curr epis sev depress, no psychot symp\""""	""Eu314""	""YES""	""\""[X]Bipol aff disord, curr epis sev depress, no psychot symp\""""	""61403008""	""YES""	""bipolar""	""YES""",
"""367061000006114""",UNKNOWN,true,"NA	NA	NA	""[X]Bipolar affect dis cur epi severe depres with psyc symp""	""Eu315""	""YES""	""[X]Bipolar affect dis cur epi severe depres with psyc symp""	""765176007""	""YES""	""bipolar""	""YES""",
"""367071000006119""",UNKNOWN,true,"NA	NA	NA	""[X]Bipolar affect disorder cur epi manic with psychotic symp""	""Eu312""	""YES""	""[X]Bipolar affect disorder cur epi manic with psychotic symp""	""191623007""	""YES""	""bipolar""	""YES""",
"""367081000006116""",UNKNOWN,true,"NA	NA	NA	""[X]Bipolar affect disorder cur epi manic wout psychotic symp""	""Eu311""	""YES""	""[X]Bipolar affect disorder cur epi manic wout psychotic symp""	""191618007""	""YES""	""bipolar""	""YES""",
"""367091000006118""",UNKNOWN,true,"NA	NA	NA	""[X]Bipolar affect disorder cur epi mild or moderate depressn""	""Eu313""	""YES""	""[X]Bipolar affect disorder cur epi mild or moderate depressn""	""191630001""	""YES""	""bipolar""	""YES""",
"""367101000006112""",UNKNOWN,true,"NA	NA	NA	""[X]Bipolar affective disorder""	""Eu31""	""YES""	""[X]Bipolar affective disorder""	""13746004""	""YES""	""bipolar""	""YES""",
"""367111000006110""",UNKNOWN,true,"NA	NA	NA	""\""[X]Bipolar affective disorder, current episode hypomanic\""""	""Eu310""	""YES""	""\""[X]Bipolar affective disorder, current episode hypomanic\""""	""31446002""	""YES""	""bipolar""	""YES""",
"""367121000006119""",UNKNOWN,true,"NA	NA	NA	""\""[X]Bipolar affective disorder, current episode mixed\""""	""Eu316""	""YES""	""\""[X]Bipolar affective disorder, current episode mixed\""""	""192362008""	""YES""	""bipolar""	""YES""",
"""367151000006111""",UNKNOWN,true,"NA	NA	NA	""\""[X]Bipolar disorder, single manic episode\""""	""Eu30-1""	""NO""	""\""[X]Bipolar disorder, single manic episode\""""	""268619003""	""YES""	""bipolar""	""YES""",
"""367161000006113""",UNKNOWN,true,"NA	NA	NA	""[X]Bipolar II disorder""	""Eu31y-1""	""YES""	""[X]Bipolar II disorder""	""83225003""	""YES""	""bipolar""	""YES""",
"""367951000006113""",UNKNOWN,true,"NA	NA	NA	""[X]Borderline schizophrenia""	""Eu21-2""	""YES""	""[X]Borderline schizophrenia""	""274952002""	""YES""	""other psychosis""	""YES""",
"""367961000006110""",UNKNOWN,true,"NA	NA	NA	""[X]Bouffee delirante""	""Eu230-1""	""YES""	""[X]Bouffee delirante""	""63204009""	""YES""	""other psychosis""	""YES""",
"""367971000006115""",UNKNOWN,true,"NA	NA	NA	""[X]Bouffee delirante with symptoms of schizophrenia""	""Eu231-1""	""YES""	""[X]Bouffee delirante with symptoms of schizophrenia""	""712850003""	""YES""	""other psychosis""	""YES""",
"""367991000006119""",UNKNOWN,true,"NA	NA	NA	""\""[X]Acute and transient psychotic disorder, unspecified\""""	""Eu23z-1""	""YES""	""[X]Brief reactive psychosis NOS""	""231489001""	""YES""	""other psychosis""	""YES""",
"""368001000006112""",UNKNOWN,true,"NA	NA	NA	""[X]Brief schizophreniform disorder""	""Eu232-1""	""YES""	""[X]Brief schizophreniform disorder""	""278853003""	""YES""	""other psychosis""	""YES""",
"""368011000006110""",UNKNOWN,true,"NA	NA	NA	""[X]Brief schizophrenifrm psych""	""Eu232-2""	""YES""	""[X]Brief schizophrenifrm psych""	""278853003""	""YES""	""other psychosis""	""YES""",
"""369805011""",UNKNOWN,true,"NA	NA	NA	""Grandiose delusions""	""1BH1""	""NO""	""Grandiose delusions (finding)""	""247667002""	""NO""	""other psychosis""	""NO""",
"""370451000006110""",UNKNOWN,true,"NA	NA	NA	""[X]Catatonic schizophrenia""	""Eu202""	""YES""	""[X]Catatonic schizophrenia""	""191542003""	""YES""	""schizophrenia""	""YES""",
"""370461000006112""",UNKNOWN,true,"NA	NA	NA	""[X]Catatonic stupor""	""Eu202-1""	""YES""	""[X]Catatonic stupor""	""191542003""	""YES""	""schizophrenia""	""YES""",
"""370631000006117""",UNKNOWN,true,"NA	NA	NA	""[X]Cenesthopathic schizophrenia""	""Eu20y-1""	""YES""	""[X]Cenesthopathic schizophrenia""	""58214004""	""YES""	""schizophrenia""	""YES""",
"""370981000006112""",UNKNOWN,true,"NA	NA	NA	""[X]Chronic hallucinatory psychosis""	""Eu2y-1""	""YES""	""[X]Chronic hallucinatory psychosis""	""480111000000107""	""NO""	""other psychosis""	""YES""",
"""371031000006115""",UNKNOWN,true,"NA	NA	NA	""[X]Chronic undifferentiated schizophrenia""	""Eu205-1""	""YES""	""[X]Chronic undifferentiated schizophrenia""	""111484002""	""YES""	""schizophrenia""	""YES""",
"""373672018""",UNKNOWN,true,"NA	NA	NA	""Lithium: blood level""	""44W8-1""	""NO""	NA	NA	NA	""bipolar""	""NO""",
"""3760411000006111""",UNKNOWN,true,"NA	NA	NA	NA	NA	NA	""Jealous delusion disorder (disorder)""	""77475008""	""YES""	""other psychosis""	""YES""",
"""376251000006112""",UNKNOWN,true,"NA	NA	NA	""[X]Cyclic schizophrenia""	""Eu252-1""	""YES""	""[X]Cyclic schizophrenia""	""270901009""	""YES""	""other psychosis""	""YES""",
"""376271000006119""",UNKNOWN,true,"NA	NA	NA	""[X]Cycloid psychosis""	""Eu230-2""	""YES""	""[X]Cycloid psychosis""	""307417003""	""YES""	""other psychosis""	""YES""",
"""376281000006116""",UNKNOWN,true,"NA	NA	NA	""[X]Cycloid psychosis with symptoms of schizophrenia""	""Eu231-2""	""YES""	""[X]Cycloid psychosis with symptoms of schizophrenia""	""307417003""	""YES""	""other psychosis""	""YES""",
"""376501000006110""",UNKNOWN,true,"NA	NA	NA	""[X]Delusional dysmorphophobia""	""Eu22y-1""	""YES""	""[X]Delusional dysmorphophobia""	""231487004""	""YES""	""other psychosis""	""YES""",
"""378051000006119""",UNKNOWN,true,"NA	NA	NA	""[X]Disorganised schizophrenia""	""Eu201-1""	""YES""	""[X]Disorganised schizophrenia""	""35252006""	""YES""	""schizophrenia""	""YES""",
"""3788101000006118""",UNKNOWN,true,"NA	NA	NA	NA	NA	NA	""Chronic undifferentiated schizophrenia with acute exacerbations (disorder)""	""79204003""	""YES""	""schizophrenia""	""YES""",
"""3854401000006113""",UNKNOWN,true,"""Bipolar 2 disorder""	""^ESCTBI385440""	""No""	NA	NA	NA	""Bipolar 2 disorder""	""83225003""	""YES""	""bipolar""	""YES""",
"""3862661000006112""",UNKNOWN,true,"""Chronic schizophrenia""	""^ESCTCH386266""	""No""	NA	NA	NA	""Chronic schizophrenia""	""83746006""	""YES""	""schizophrenia""	""YES""",
"""387071000006117""",UNKNOWN,true,"NA	NA	NA	""[X]Folie a deux""	""Eu24-1""	""YES""	""[X]Folie a deux""	""191670008""	""YES""	""other psychosis""	""YES""",
"""3878611000006116""",UNKNOWN,true,"""\""Schizophreniform psychosis, depressive type\""""	""^ESCTSC387861""	""No""	NA	NA	NA	""\""Schizophreniform psychosis, depressive type\""""	""84760002""	""YES""	""other psychosis""	""YES""",
"""3886291000006119""",UNKNOWN,true,"""\""Bipolar disorder, in remission\""""	""^ESCTBI388629""	""No""	NA	NA	NA	""\""Bipolar disorder, in remission\""""	""85248005""	""YES""	""bipolar""	""YES""",
"""388741000006110""",UNKNOWN,true,"NA	NA	NA	""[X]Hebephrenic schizophrenia""	""Eu201""	""YES""	""[X]Hebephrenic schizophrenia""	""35252006""	""YES""	""schizophrenia""	""YES""",
