code,code_system,include,term,notes
"""medcode""",UNKNOWN,true,"""term""	""database""",
"""700101000006111""",UNKNOWN,true,"""moderate protein-calorie malnutrition (weight for age 60-74% of standard)""	""Aurum""",
"""734181000006116""",UNKNOWN,true,"""low maternal weight gain""	""Aurum""",
"""737721000006113""",UNKNOWN,true,"""localised obesity""	""Aurum""",
"""787121000006116""",UNKNOWN,true,"""ideal body weight""	""Aurum""",
"""839191000006115""",UNKNOWN,true,"""weight control education""	""Aurum""",
"""854681000006113""",UNKNOWN,true,"""weight reducing diet advised""	""Aurum""",
"""857321000006113""",UNKNOWN,true,"""moderately obese""	""Aurum""",
"""857681000006117""",UNKNOWN,true,"""weight reduction clinic""	""Aurum""",
"""857911000006118""",UNKNOWN,true,"""very obese""	""Aurum""",
"""881831000006116""",UNKNOWN,true,"""hyperalimentation incl.obesity""	""Aurum""",
"""903061000006114""",UNKNOWN,true,"""weight loss""	""Aurum""",
"""907161000006115""",UNKNOWN,true,"""[rfc] reason for care : obesity""	""Aurum""",
"""908721000006111""",UNKNOWN,true,"""[rfc] reason for care : overweight/ underweight""	""Aurum""",
"""909921000006118""",UNKNOWN,true,"""[rfc] reason for care : weight problem""	""Aurum""",
"""910251000006110""",UNKNOWN,true,"""[rfc] reason for care : overweight""	""Aurum""",
"""910261000006112""",UNKNOWN,true,"""[rfc] reason for care : underweight""	""Aurum""",
"""923831000006115""",UNKNOWN,true,"""o/e - height""	""Aurum""",
"""923851000006110""",UNKNOWN,true,"""o/e - weight""	""Aurum""",
"""923861000006112""",UNKNOWN,true,"""body mass index""	""Aurum""",
"""923871000006117""",UNKNOWN,true,"""ideal weight""	""Aurum""",
"""957731000006119""",UNKNOWN,true,"""height weight & bp""	""Aurum""",
"""960561000006110""",UNKNOWN,true,"""unexplained/progressive weight loss""	""Aurum""",
"""977951000006110""",UNKNOWN,true,"""health education - weight management""	""Aurum""",
"""982581000006118""",UNKNOWN,true,"""weight (over)""	""Aurum""",
"""982591000006115""",UNKNOWN,true,"""weight (under)""	""Aurum""",
"""982601000006111""",UNKNOWN,true,"""height (over)""	""Aurum""",
"""982611000006114""",UNKNOWN,true,"""height (under)""	""Aurum""",
"""1124961000000110""",UNKNOWN,true,"""referral to weight management service declined""	""Aurum""",
"""1551651000000111""",UNKNOWN,true,"""body mass index centile""	""Aurum""",
"""1566361000006112""",UNKNOWN,true,"""attempted to lose weight in the past""	""Aurum""",
"""1566371000006117""",UNKNOWN,true,"""successfully lost weight in the past""	""Aurum""",
"""1572931000006113""",UNKNOWN,true,"""refuses obesity monitoring""	""Aurum""",
"""1662431000000112""",UNKNOWN,true,"""advice given about weight management""	""Aurum""",
"""1662471000000114""",UNKNOWN,true,"""weight management advice declined""	""Aurum""",
"""1667951000000110""",UNKNOWN,true,"""excepted from obesity quality indicators: patient unsuitable""	""Aurum""",
"""1667961000000113""",UNKNOWN,true,"""excepted from obesity quality indicators: informed dissent""	""Aurum""",
"""1708211000006118""",UNKNOWN,true,"""percentage weight loss""	""Aurum""",
"""1709681000000111""",UNKNOWN,true,"""referral to weight management service offered""	""Aurum""",
"""1714571000000114""",UNKNOWN,true,"""reason for initial weight gain""	""Aurum""",
"""1715211000000118""",UNKNOWN,true,"""unintentional weight loss""	""Aurum""",
"""1721501000000113""",UNKNOWN,true,"""referral to local authority weight management programme""	""Aurum""",
"""1728141000006115""",UNKNOWN,true,"""bmi centile""	""Aurum""",
"""1735631000000119""",UNKNOWN,true,"""discussion about weight management programme""	""Aurum""",
"""1737991000000117""",UNKNOWN,true,"""pattern of weight gain""	""Aurum""",
"""1738991000000118""",UNKNOWN,true,"""expectation of weight management programme""	""Aurum""",
"""1739561000000111""",UNKNOWN,true,"""h/o attempted weight loss""	""Aurum""",
"""1747301000000110""",UNKNOWN,true,"""unsuitable for weight management programme""	""Aurum""",
"""1749511000006118""",UNKNOWN,true,"""pattern of weight gain""	""Aurum""",
"""1750501000006114""",UNKNOWN,true,"""checking weight monitoring""	""Aurum""",
"""1750991000000117""",UNKNOWN,true,"""weight management service opportunity signposted""	""Aurum""",
"""1753271000006112""",UNKNOWN,true,"""risk to health associated with overweight and obesity, at no increased risk""	""Aurum""",
"""1753281000006110""",UNKNOWN,true,"""risk to health associated with overweight and obesity, at increased risk""	""Aurum""",
"""1753291000006113""",UNKNOWN,true,"""risk to health associated with overweight and obesity, at high risk""	""Aurum""",
"""1753301000006114""",UNKNOWN,true,"""risk to health associated with overweight and obesity, at very high risk""	""Aurum""",
"""1753311000006112""",UNKNOWN,true,"""intervention for risk to health associated with overweight and obesity, general advice on healthy weight and lifestyle""	""Aurum""",
"""1753321000006116""",UNKNOWN,true,"""intervention for risk to health associated with overweight and obesity, advice about diet and physical activity""	""Aurum""",
"""1753331000006118""",UNKNOWN,true,"""intervention for risk to health associated with overweight and obesity, advice about diet and physical activity, consider drugs""	""Aurum""",
