code,code_system,include,term,notes
"""748941000006115""",UNKNOWN,true,"""G61X000""	""left sided intracerebral haemorrhage, unspecified""",
"""163261000006119""",UNKNOWN,true,"""G61X100""	""right sided intracerebral haemorrhage, unspecified""",
"""300287010""",UNKNOWN,true,"""G61z.00""	""intracerebral haemorrhage nos""",
"""300290016""",UNKNOWN,true,"""G62..00""	""other and unspecified intracranial haemorrhage""",
"""300294013""",UNKNOWN,true,"""G621.00""	""subdural haemorrhage - nontraumatic""",
"""2534198011""",UNKNOWN,true,"""G623.00""	""subdural haemorrhage nos""",
"""300298011""",UNKNOWN,true,"""G62z.00""	""intracranial haemorrhage nos""",
"""395777014""",UNKNOWN,true,"""G63..00""	""precerebral arterial occlusion""",
"""345639010""",UNKNOWN,true,"""G63..11""	""infarction - precerebral""",
"""126301000006113""",UNKNOWN,true,"""G63..12""	""stenosis of precerebral arteries""",
"""300303013""",UNKNOWN,true,"""G630.00""	""basilar artery occlusion""",
"""395778016""",UNKNOWN,true,"""G631.00""	""carotid artery occlusion""",
"""126531000006111""",UNKNOWN,true,"""G631.11""	""stenosis, carotid artery""",
"""300309012""",UNKNOWN,true,"""G632.00""	""vertebral artery occlusion""",
"""300310019""",UNKNOWN,true,"""G633.00""	""multiple and bilateral precerebral arterial occlusion""",
"""107332010""",UNKNOWN,true,"""G634.00""	""carotid artery stenosis""",
"""300311015""",UNKNOWN,true,"""G63y.00""	""other precerebral artery occlusion""",
"""300312010""",UNKNOWN,true,"""G63y000""	""cerebral infarct due to thrombosis of precerebral arteries""",
"""300313017""",UNKNOWN,true,"""G63y100""	""cerebral infarction due to embolism of precerebral arteries""",
"""300314011""",UNKNOWN,true,"""G63z.00""	""precerebral artery occlusion nos""",
"""1222398015""",UNKNOWN,true,"""G64..00""	""cerebral arterial occlusion""",
"""605461000006117""",UNKNOWN,true,"""G64..11""	""cva - cerebral artery occlusion""",
"""218511000000117""",UNKNOWN,true,"""G64..12""	""infarction - cerebral""",
"""122361000006113""",UNKNOWN,true,"""G64..13""	""stroke due to cerebral arterial occlusion""",
"""118689010""",UNKNOWN,true,"""G640.00""	""cerebral thrombosis""",
"""300321011""",UNKNOWN,true,"""G640000""	""cerebral infarction due to thrombosis of cerebral arteries""",
"""125470015""",UNKNOWN,true,"""G641.00""	""cerebral embolism""",
"""542831000006116""",UNKNOWN,true,"""G641.11""	""cerebral embolus""",
"""300322016""",UNKNOWN,true,"""G641000""	""cerebral infarction due to embolism of cerebral arteries""",
"""395780010""",UNKNOWN,true,"""G64z.00""	""cerebral infarction nos""",
"""345650013""",UNKNOWN,true,"""G64z.11""	""brainstem infarction nos""",
"""158118014""",UNKNOWN,true,"""G64z.12""	""cerebellar infarction""",
"""524541000006117""",UNKNOWN,true,"""G64z000""	""brainstem infarction""",
"""57341000006119""",UNKNOWN,true,"""G64z100""	""wallenberg syndrome""",
"""130375018""",UNKNOWN,true,"""G64z111""	""lateral medullary syndrome""",
"""451133011""",UNKNOWN,true,"""G64z200""	""left sided cerebral infarction""",
"""451134017""",UNKNOWN,true,"""G64z300""	""right sided cerebral infarction""",
"""2474651019""",UNKNOWN,true,"""G64z400""	""infarction of basal ganglia""",
"""67511000006117""",UNKNOWN,true,"""G65..13""	""vertebro-basilar insufficiency""",
"""106392017""",UNKNOWN,true,"""G650.00""	""basilar artery syndrome""",
"""499739014""",UNKNOWN,true,"""G650.11""	""insufficiency - basilar artery""",
"""58046010""",UNKNOWN,true,"""G651.00""	""vertebral artery syndrome""",
"""67501000006115""",UNKNOWN,true,"""G651000""	""vertebro-basilar artery syndrome""",
"""300344014""",UNKNOWN,true,"""G653.00""	""carotid artery syndrome hemispheric""",
"""300345010""",UNKNOWN,true,"""G654.00""	""multiple and bilateral precerebral artery syndromes""",
"""106394016""",UNKNOWN,true,"""G656.00""	""vertebrobasilar insufficiency""",
"""300353019""",UNKNOWN,true,"""G65z100""	""intermittent cerebral ischaemia""",
"""405339016""",UNKNOWN,true,"""G66..00""	""stroke and cerebrovascular accident unspecified""",
"""605501000006117""",UNKNOWN,true,"""G66..11""	""cva unspecified""",
"""122401000006115""",UNKNOWN,true,"""G66..12""	""stroke unspecified""",
"""605491000006113""",UNKNOWN,true,"""G66..13""	""cva - cerebrovascular accident unspecified""",
"""300362017""",UNKNOWN,true,"""G660.00""	""middle cerebral artery syndrome""",
"""300363010""",UNKNOWN,true,"""G661.00""	""anterior cerebral artery syndrome""",
"""300364016""",UNKNOWN,true,"""G662.00""	""posterior cerebral artery syndrome""",
"""524511000006116""",UNKNOWN,true,"""G663.00""	""brain stem stroke syndrome""",
"""300366019""",UNKNOWN,true,"""G664.00""	""cerebellar stroke syndrome""",
"""345655015""",UNKNOWN,true,"""G665.00""	""pure motor lacunar syndrome""",
"""345658018""",UNKNOWN,true,"""G666.00""	""pure sensory lacunar syndrome""",
"""300370010""",UNKNOWN,true,"""G667.00""	""left sided cva""",
"""300371014""",UNKNOWN,true,"""G668.00""	""right sided cva""",
"""300374018""",UNKNOWN,true,"""G67..00""	""other cerebrovascular disease""",
"""800691000006113""",UNKNOWN,true,"""G671.00""	""generalised ischaemic cerebrovascular disease nos""",
"""300380014""",UNKNOWN,true,"""G671000""	""acute cerebrovascular insufficiency nos""",
"""300379011""",UNKNOWN,true,"""G671z00""	""generalised ischaemic cerebrovascular disease nos""",
"""542251000006112""",UNKNOWN,true,"""G676000""	""cereb infarct due cerebral venous thrombosis, nonpyogenic""",
"""267321000006114""",UNKNOWN,true,"""G677.00""	""occlusion/stenosis cerebral arts not result cerebral infarct""",
"""300395011""",UNKNOWN,true,"""G677000""	""occlusion and stenosis of middle cerebral artery""",
"""300396012""",UNKNOWN,true,"""G677100""	""occlusion and stenosis of anterior cerebral artery""",
"""300398013""",UNKNOWN,true,"""G677200""	""occlusion and stenosis of posterior cerebral artery""",
"""300399017""",UNKNOWN,true,"""G677300""	""occlusion and stenosis of cerebellar arteries""",
"""267311000006118""",UNKNOWN,true,"""G677400""	""occlusion+stenosis of multiple and bilat cerebral arteries""",
"""1130181000000113""",UNKNOWN,true,"""G679.00""	""small vessel cerebrovascular disease""",
"""300401011""",UNKNOWN,true,"""G67y.00""	""other cerebrovascular disease os""",
"""300402016""",UNKNOWN,true,"""G67z.00""	""other cerebrovascular disease nos""",
"""300403014""",UNKNOWN,true,"""G68..00""	""late effects of cerebrovascular disease""",
"""300406018""",UNKNOWN,true,"""G680.00""	""sequelae of subarachnoid haemorrhage""",
"""300407010""",UNKNOWN,true,"""G681.00""	""sequelae of intracerebral haemorrhage""",
"""149551000006111""",UNKNOWN,true,"""G682.00""	""sequelae of other nontraumatic intracranial haemorrhage""",
"""300411016""",UNKNOWN,true,"""G683.00""	""sequelae of cerebral infarction""",
"""149701000006118""",UNKNOWN,true,"""G68W.00""	""sequelae/other + unspecified cerebrovascular diseases""",
"""149571000006118""",UNKNOWN,true,"""G68X.00""	""sequelae of stroke,not specfd as h'morrhage or infarction""",
"""542261000006114""",UNKNOWN,true,"""G6W..00""	""cereb infarct due unsp occlus/stenos precerebr arteries""",
"""543141000006110""",UNKNOWN,true,"""G6X..00""	""cerebrl infarctn due/unspcf occlusn or sten/cerebrl artrs""",
"""300418010""",UNKNOWN,true,"""G6y..00""	""other specified cerebrovascular disease""",
"""300419019""",UNKNOWN,true,"""G6z..00""	""cerebrovascular disease nos""",
"""1228941010""",UNKNOWN,true,"""G70y011""	""carotid artery disease""",
"""370711000006115""",UNKNOWN,true,"""Gyu6.00""	""[x]cerebrovascular diseases""",
"""300935019""",UNKNOWN,true,"""Gyu6000""	""[x]subarachnoid haemorrhage from other intracranial arteries""",
"""300936018""",UNKNOWN,true,"""Gyu6100""	""[x]other subarachnoid haemorrhage""",
"""300939013""",UNKNOWN,true,"""Gyu6200""	""[x]other intracerebral haemorrhage""",
"""370701000006118""",UNKNOWN,true,"""Gyu6300""	""[x]cerebrl infarctn due/unspcf occlusn or sten/cerebrl artrs""",
"""300941014""",UNKNOWN,true,"""Gyu6400""	""[x]other cerebral infarction""",
"""300942019""",UNKNOWN,true,"""Gyu6500""	""[x]occlusion and stenosis of other precerebral arteries""",
"""300943012""",UNKNOWN,true,"""Gyu6600""	""[x]occlusion and stenosis of other cerebral arteries""",
"""300944018""",UNKNOWN,true,"""Gyu6700""	""[x]other specified cerebrovascular diseases""",
"""407291000006117""",UNKNOWN,true,"""Gyu6A00""	""[x]other cerebrovascular disorders in diseases ce""",
"""426481000006114""",UNKNOWN,true,"""Gyu6D00""	""[x]sequelae/other + unspecified cerebrovascular diseases""",
"""428181000006115""",UNKNOWN,true,"""Gyu6E00""	""[x]subarachnoid haemorrh from intracranial artery, unspecif""",
"""300956017""",UNKNOWN,true,"""Gyu6F00""	""[x]intracerebral haemorrhage in hemisphere, unspecified""",
"""370661000006114""",UNKNOWN,true,"""Gyu6G00""	""[x]cereb infarct due unsp occlus/stenos precerebr arteries""",
"""543251000006116""",UNKNOWN,true,"""L440.00""	""cerebrovascular disorders in the puerperium""",
"""605481000006110""",UNKNOWN,true,"""L440.11""	""cva - cerebrovascular accident in the puerperium""",
"""411416011""",UNKNOWN,true,"""L440.12""	""stroke in the puerperium""",
"""307879017""",UNKNOWN,true,"""L440000""	""puerperal cerebrovascular disorder unspecified""",
"""307880019""",UNKNOWN,true,"""L440100""	""puerperal cerebrovascular disorder - delivered""",
"""200621000006117""",UNKNOWN,true,"""L440300""	""puerperal cerebrovascular disorder with antenatal comp""",
"""313568013""",UNKNOWN,true,"""P7y0.00""	""cerebrovascular system anomalies""",
"""313576010""",UNKNOWN,true,"""P7y0y00""	""other specified cerebrovascular anomaly""",
"""313577018""",UNKNOWN,true,"""P7y0z00""	""cerebrovascular system anomaly nos""",
"""391042012""",UNKNOWN,true,"""S62..12""	""subarachnoid haemorrhage following injury""",
"""402929011""",UNKNOWN,true,"""S620.00""	""closed traumatic subarachnoid haemorrhage""",
"""320735017""",UNKNOWN,true,"""S621.00""	""open traumatic subarachnoid haemorrhage""",
"""391043019""",UNKNOWN,true,"""S627.00""	""traumatic subarachnoid haemorrhage""",
"""320835014""",UNKNOWN,true,"""S628.00""	""traumatic subdural haemorrhage""",
"""320897016""",UNKNOWN,true,"""S63z.00""	""other cerebral haemorrhage following injury nos""",
"""1227591017""",UNKNOWN,true,"""ZV12511""	""[v]personal history of stroke""",
