code,code_system,include,term,notes
"""medcode""",UNKNOWN,true,"""readcode""	""desc""",
"""110437""",UNKNOWN,true,"""9t0D.00""	""black/african/carib/black brit: african- eng+wales 2011 cens""",
"""111743""",UNKNOWN,true,"""9t0C.00""	""asian/asian brit: other asian- eng+wales eth cat 2011 census""",
"""110922""",UNKNOWN,true,"""9t0B.00""	""asian/asian brit: chinese - eng+wales ethnic cat 2011 census""",
"""110590""",UNKNOWN,true,"""9t0A.00""	""asian/asian brit: bangladeshi- eng+wales eth cat 2011 census""",
"""110464""",UNKNOWN,true,"""9t09.00""	""asian/asian british:pakistani- eng+wales eth cat 2011 census""",
"""110477""",UNKNOWN,true,"""9t08.00""	""asian/asian brit: indian - eng+wales ethnic cat 2011 census""",
"""110654""",UNKNOWN,true,"""9t07.00""	""mixed: other mixed/multiple backgrd - eng+wales 2011 census""",
"""110652""",UNKNOWN,true,"""9t06.00""	""mixed: white+asian - eng+wales ethnic category 2011 census""",
"""110421""",UNKNOWN,true,"""9t05.00""	""mixed: white+black african - eng+wales eth cat 2011 census""",
"""110445""",UNKNOWN,true,"""9t04.00""	""mixed: white+black caribbean - eng+wales eth cat 2011 census""",
"""110407""",UNKNOWN,true,"""9t03.00""	""white: other white backgrd- eng+wales ethnic cat 2011 census""",
"""111386""",UNKNOWN,true,"""9t02.00""	""white: gypsy/irish traveller - eng+wales eth cat 2011 census""",
"""110556""",UNKNOWN,true,"""9t01.00""	""white: irish - england and wales ethnic category 2011 census""",
"""110420""",UNKNOWN,true,"""9t00.00""	""white:eng/welsh/scot/ni/brit - england and wales 2011 census""",
"""45199""",UNKNOWN,true,"""9SZ..00""	""ethnic groups (census) nos""",
"""12757""",UNKNOWN,true,"""9SJ..00""	""other ethnic group""",
"""47601""",UNKNOWN,true,"""9SI..00""	""irish traveller""",
"""12668""",UNKNOWN,true,"""9SH..00""	""other asian ethnic group""",
"""32136""",UNKNOWN,true,"""9SG..00""	""other black ethnic group""",
"""24340""",UNKNOWN,true,"""9SE..00""	""ethnic group not recorded""",
"""12429""",UNKNOWN,true,"""9SD..00""	""ethnic group not given - patient refused""",
"""25411""",UNKNOWN,true,"""9SC..00""	""vietnamese""",
"""32443""",UNKNOWN,true,"""9SB6.00""	""black african and white""",
"""32425""",UNKNOWN,true,"""9SB5.00""	""black caribbean and white""",
"""32420""",UNKNOWN,true,"""9SB4.00""	""other ethnic, other mixed orig""",
"""35459""",UNKNOWN,true,"""9SB3.00""	""other ethnic, mixed white orig""",
"""32401""",UNKNOWN,true,"""9SB2.00""	""other ethnic, asian/white orig""",
"""47401""",UNKNOWN,true,"""9SB1.00""	""other ethnic, black/white orig""",
"""12696""",UNKNOWN,true,"""9SB..00""	""other ethnic, mixed origin""",
"""41214""",UNKNOWN,true,"""9SAD.00""	""other ethnic nec (nmo)""",
"""12633""",UNKNOWN,true,"""9SAC.00""	""other european (nmo)""",
"""32069""",UNKNOWN,true,"""9SAB.12""	""turkish cypriot (nmo)""",
"""32126""",UNKNOWN,true,"""9SAB.11""	""turkish (nmo)""",
"""32066""",UNKNOWN,true,"""9SAB.00""	""turkish/turkish cypriot (nmo)""",
"""47949""",UNKNOWN,true,"""9SAA.12""	""greek cypriot (nmo)""",
"""45955""",UNKNOWN,true,"""9SAA.11""	""greek (nmo)""",
"""45947""",UNKNOWN,true,"""9SAA.00""	""greek/greek cypriot (nmo)""",
"""24270""",UNKNOWN,true,"""9SA9.00""	""irish (nmo)""",
"""26379""",UNKNOWN,true,"""9SA8.00""	""other asian (nmo)""",
"""39696""",UNKNOWN,true,"""9SA7.00""	""indian sub-continent (nmo)""",
"""99316""",UNKNOWN,true,"""9SA6.12""	""indo-caribbean (nmo)""",
"""46818""",UNKNOWN,true,"""9SA6.11""	""east african asian (nmo)""",
"""38097""",UNKNOWN,true,"""9SA6.00""	""e afric asian/indo-carib (nmo)""",
"""47969""",UNKNOWN,true,"""9SA5.00""	""other african countries (nmo)""",
"""25082""",UNKNOWN,true,"""9SA4.12""	""iranian (nmo)""",
"""47285""",UNKNOWN,true,"""9SA4.11""	""north african arab (nmo)""",
"""24962""",UNKNOWN,true,"""9SA4.00""	""n african arab/iranian (nmo)""",
"""93144""",UNKNOWN,true,"""9SA3.13""	""guyana (nmo)""",
"""57075""",UNKNOWN,true,"""9SA3.12""	""west indian (nmo)""",
"""57094""",UNKNOWN,true,"""9SA3.11""	""caribbean island (nmo)""",
"""54593""",UNKNOWN,true,"""9SA3.00""	""caribbean i./w.i./guyana (nmo)""",
"""57764""",UNKNOWN,true,"""9SA2.00""	""brit. ethnic minor. unsp (nmo)""",
"""32110""",UNKNOWN,true,"""9SA1.00""	""brit. ethnic minor. spec.(nmo)""",
"""30280""",UNKNOWN,true,"""9SA..00""	""other ethnic non-mixed (nmo)""",
"""24272""",UNKNOWN,true,"""9S9..00""	""chinese""",
"""24740""",UNKNOWN,true,"""9S8..00""	""bangladeshi""",
"""24690""",UNKNOWN,true,"""9S7..00""	""pakistani""",
"""12482""",UNKNOWN,true,"""9S6..00""	""indian""",
"""32165""",UNKNOWN,true,"""9S52.00""	""other black - black/asian orig""",
"""25623""",UNKNOWN,true,"""9S51.00""	""other black - black/white orig""",
"""25676""",UNKNOWN,true,"""9S5..00""	""black - other, mixed""",
"""26312""",UNKNOWN,true,"""9S48.00""	""black black - other""",
"""35350""",UNKNOWN,true,"""9S47.00""	""black - other asian""",
"""48005""",UNKNOWN,true,"""9S46.00""	""black indian sub-continent""",
"""57763""",UNKNOWN,true,"""9S45.12""	""black indo-caribbean""",
"""57753""",UNKNOWN,true,"""9S45.11""	""black east african asian""",
"""47965""",UNKNOWN,true,"""9S45.00""	""black e afric asia/indo-caribb""",
"""35412""",UNKNOWN,true,"""9S44.00""	""black - other african country""",
"""50286""",UNKNOWN,true,"""9S43.13""	""black iranian""",
"""57752""",UNKNOWN,true,"""9S43.12""	""black arab""",
"""46812""",UNKNOWN,true,"""9S43.11""	""black north african""",
"""41329""",UNKNOWN,true,"""9S43.00""	""black n african/arab/iranian""",
"""32100""",UNKNOWN,true,"""9S42.13""	""black guyana""",
"""47997""",UNKNOWN,true,"""9S42.12""	""black west indian""",
"""47950""",UNKNOWN,true,"""9S42.11""	""black caribbean""",
"""57435""",UNKNOWN,true,"""9S42.00""	""black caribbean/w.i./guyana""",
"""12452""",UNKNOWN,true,"""9S41.00""	""black british""",
"""24339""",UNKNOWN,true,"""9S4..00""	""black, other, non-mixed origin""",
"""12778""",UNKNOWN,true,"""9S3..00""	""black african""",
"""12632""",UNKNOWN,true,"""9S2..00""	""black caribbean""",
"""26310""",UNKNOWN,true,"""9S14.00""	""other white british ethnic group""",
"""26467""",UNKNOWN,true,"""9S13.00""	""white scottish""",
"""12444""",UNKNOWN,true,"""9S12.00""	""other white ethnic group""",
"""24837""",UNKNOWN,true,"""9S11.00""	""white irish""",
"""12446""",UNKNOWN,true,"""9S10.00""	""white british""",
"""22467""",UNKNOWN,true,"""9S1..00""	""white""",
"""12459""",UNKNOWN,true,"""9iG..00""	""ethnic category not stated - 2001 census""",
"""26455""",UNKNOWN,true,"""9iFK.00""	""any other group - ethnic category 2001 census""",
"""32382""",UNKNOWN,true,"""9iFJ.00""	""mauritian/seychellois/maldivian/st helena eth cat 2001census""",
"""12756""",UNKNOWN,true,"""9iFH.00""	""south and central american - ethnic category 2001 census""",
"""26246""",UNKNOWN,true,"""9iFG.00""	""latin american - ethnic category 2001 census""",
"""25451""",UNKNOWN,true,"""9iFF.00""	""moroccan - ethnic category 2001 census""",
"""45964""",UNKNOWN,true,"""9iFE.00""	""kurdish - ethnic category 2001 census""",
"""25937""",UNKNOWN,true,"""9iFD.00""	""iranian - ethnic category 2001 census""",
"""46964""",UNKNOWN,true,"""9iFC.00""	""israeli - ethnic category 2001 census""",
"""28909""",UNKNOWN,true,"""9iFB.00""	""mid east (excl israeli, iranian & arab) - eth cat 2001 cens""",
"""47028""",UNKNOWN,true,"""9iFA.00""	""north african - ethnic category 2001 census""",
"""46059""",UNKNOWN,true,"""9iF9.00""	""arab - ethnic category 2001 census""",
"""49658""",UNKNOWN,true,"""9iF8.00""	""sikh - ethnic category 2001 census""",
"""47091""",UNKNOWN,true,"""9iF7.00""	""muslim - ethnic category 2001 census""",
"""46063""",UNKNOWN,true,"""9iF6.00""	""jewish - ethnic category 2001 census""",
"""56127""",UNKNOWN,true,"""9iF5.00""	""hindu - ethnic category 2001 census""",
"""63872""",UNKNOWN,true,"""9iF4.00""	""buddhist - ethnic category 2001 census""",
"""12730""",UNKNOWN,true,"""9iF3.00""	""malaysian - ethnic category 2001 census""",
"""12420""",UNKNOWN,true,"""9iF2.00""	""filipino - ethnic category 2001 census""",
"""12473""",UNKNOWN,true,"""9iF1.00""	""japanese - ethnic category 2001 census""",
"""12719""",UNKNOWN,true,"""9iF0.00""	""vietnamese - ethnic category 2001 census""",
"""12434""",UNKNOWN,true,"""9iF..00""	""other - ethnic category 2001 census""",
"""12468""",UNKNOWN,true,"""9iE..00""	""chinese - ethnic category 2001 census""",
"""46047""",UNKNOWN,true,"""9iD4.00""	""other black or black unspecified ethnic category 2001 census""",
"""40096""",UNKNOWN,true,"""9iD3.00""	""mixed black - ethnic category 2001 census""",
"""40097""",UNKNOWN,true,"""9iD2.00""	""black british - ethnic category 2001 census""",
"""32886""",UNKNOWN,true,"""9iD1.00""	""nigerian - ethnic category 2001 census""",
"""12443""",UNKNOWN,true,"""9iD0.00""	""somali - ethnic category 2001 census""",
"""32389""",UNKNOWN,true,"""9iD..00""	""other black background - ethnic category 2001 census""",
"""12350""",UNKNOWN,true,"""9iC..00""	""african - ethnic category 2001 census""",
"""12432""",UNKNOWN,true,"""9iB..00""	""caribbean - ethnic category 2001 census""",
"""28935""",UNKNOWN,true,"""9iAA.00""	""other asian or asian unspecified ethnic category 2001 census""",
"""46056""",UNKNOWN,true,"""9iA9.00""	""mixed asian - ethnic category 2001 census""",
"""12653""",UNKNOWN,true,"""9iA8.00""	""british asian - ethnic category 2001 census""",
"""32399""",UNKNOWN,true,"""9iA7.00""	""caribbean asian - ethnic category 2001 census""",
"""12887""",UNKNOWN,true,"""9iA6.00""	""sinhalese - ethnic category 2001 census""",
"""12760""",UNKNOWN,true,"""9iA5.00""	""tamil - ethnic category 2001 census""",
"""12608""",UNKNOWN,true,"""9iA4.00""	""sri lankan - ethnic category 2001 census""",
"""47077""",UNKNOWN,true,"""9iA3.00""	""east african asian - ethnic category 2001 census""",
"""64133""",UNKNOWN,true,"""9iA2.00""	""kashmiri - ethnic category 2001 census""",
"""26392""",UNKNOWN,true,"""9iA1.00""	""punjabi - ethnic category 2001 census""",
"""12513""",UNKNOWN,true,"""9iA..00""	""other asian background - ethnic category 2001 census""",
"""28888""",UNKNOWN,true,"""9i9..00""	""bangladeshi or british bangladeshi - ethn categ 2001 census""",
"""12460""",UNKNOWN,true,"""9i8..00""	""pakistani or british pakistani - ethnic category 2001 census""",
"""12414""",UNKNOWN,true,"""9i7..00""	""indian or british indian - ethnic category 2001 census""",
"""32408""",UNKNOWN,true,"""9i65.00""	""other mixed or mixed unspecified ethnic category 2001 census""",
"""47005""",UNKNOWN,true,"""9i64.00""	""asian and chinese - ethnic category 2001 census""",
"""12706""",UNKNOWN,true,"""9i63.00""	""chinese and white - ethnic category 2001 census""",
"""40110""",UNKNOWN,true,"""9i62.00""	""black and white - ethnic category 2001 census""",
"""49940""",UNKNOWN,true,"""9i61.00""	""black and chinese - ethnic category 2001 census""",
"""12795""",UNKNOWN,true,"""9i60.00""	""black and asian - ethnic category 2001 census""",
"""12873""",UNKNOWN,true,"""9i6..00""	""other mixed background - ethnic category 2001 census""",
"""12638""",UNKNOWN,true,"""9i5..00""	""white and asian - ethnic category 2001 census""",
"""12437""",UNKNOWN,true,"""9i4..00""	""white and black african - ethnic category 2001 census""",
"""12742""",UNKNOWN,true,"""9i3..00""	""white and black caribbean - ethnic category 2001 census""",
"""12591""",UNKNOWN,true,"""9i2T.00""	""other white or white unspecified ethnic category 2001 census""",
"""28900""",UNKNOWN,true,"""9i2S.00""	""other mixed white - ethnic category 2001 census""",
"""12402""",UNKNOWN,true,"""9i2R.00""	""oth white european/european unsp/mixed european 2001 census""",
"""26391""",UNKNOWN,true,"""9i2Q.00""	""mixed irish and other white - ethnic category 2001 census""",
"""28936""",UNKNOWN,true,"""9i2P.00""	""other republics former yugoslavia - ethnic categ 2001 census""",
"""47074""",UNKNOWN,true,"""9i2N.00""	""serbian - ethnic category 2001 census""",
"""28866""",UNKNOWN,true,"""9i2M.00""	""croatian - ethnic category 2001 census""",
"""46956""",UNKNOWN,true,"""9i2L.00""	""bosnian - ethnic category 2001 census""",
"""25422""",UNKNOWN,true,"""9i2K.00""	""albanian - ethnic category 2001 census""",
"""26341""",UNKNOWN,true,"""9i2J.00""	""kosovan - ethnic category 2001 census""",
"""28973""",UNKNOWN,true,"""9i2H.00""	""commonwealth (russian) indep states - ethn categ 2001 census""",
"""12433""",UNKNOWN,true,"""9i2G.00""	""baltic estonian/latvian/lithuanian - ethn categ 2001 census""",
"""12467""",UNKNOWN,true,"""9i2F.00""	""polish - ethnic category 2001 census""",
"""42290""",UNKNOWN,true,"""9i2E.00""	""gypsy/romany - ethnic category 2001 census""",
"""55113""",UNKNOWN,true,"""9i2D.00""	""traveller - ethnic category 2001 census""",
"""55223""",UNKNOWN,true,"""9i2C.00""	""irish traveller - ethnic category 2001 census""",
"""12412""",UNKNOWN,true,"""9i2B.00""	""italian - ethnic category 2001 census""",
"""32413""",UNKNOWN,true,"""9i2A.00""	""turkish cypriot - ethnic category 2001 census""",
"""12746""",UNKNOWN,true,"""9i29.00""	""turkish - ethnic category 2001 census""",
"""12769""",UNKNOWN,true,"""9i28.00""	""greek cypriot - ethnic category 2001 census""",
"""12355""",UNKNOWN,true,"""9i27.00""	""greek - ethnic category 2001 census""",
"""32778""",UNKNOWN,true,"""9i26.00""	""cypriot (part not stated) - ethnic category 2001 census""",
"""40102""",UNKNOWN,true,"""9i25.00""	""ulster scots - ethnic category 2001 census""",
"""42294""",UNKNOWN,true,"""9i24.00""	""northern irish - ethnic category 2001 census""",
"""28887""",UNKNOWN,true,"""9i23.00""	""cornish - ethnic category 2001 census""",
"""12681""",UNKNOWN,true,"""9i22.00""	""welsh - ethnic category 2001 census""",
"""12436""",UNKNOWN,true,"""9i21.00""	""scottish - ethnic category 2001 census""",
"""12352""",UNKNOWN,true,"""9i20.00""	""english - ethnic category 2001 census""",
"""12421""",UNKNOWN,true,"""9i2..00""	""other white background - ethnic category 2001 census""",
"""98213""",UNKNOWN,true,"""9i10.00""	""white irish - ethnic category 2001 census""",
"""12532""",UNKNOWN,true,"""9i1..00""	""irish - ethnic category 2001 census""",
"""98111""",UNKNOWN,true,"""9i00.00""	""white british - ethnic category 2001 census""",
"""12351""",UNKNOWN,true,"""9i0..00""	""british or mixed british - ethnic category 2001 census""",
"""60284""",UNKNOWN,true,"""226Z.00""	""o/e - ethnic group nos""",
"""32391""",UNKNOWN,true,"""134P.11""	""race: other""",
"""46137""",UNKNOWN,true,"""134P.00""	""race: not stated""",
"""22953""",UNKNOWN,true,"""134O.00""	""race: unknown""",
"""25550""",UNKNOWN,true,"""134N.00""	""race: white""",
"""26062""",UNKNOWN,true,"""134M.00""	""race: pakistani""",
"""45167""",UNKNOWN,true,"""134L.00""	""race: afro-caucasian""",
"""32095""",UNKNOWN,true,"""134K.00""	""race: west indian""",
"""30408""",UNKNOWN,true,"""134J.00""	""race: mixed""",
"""26348""",UNKNOWN,true,"""134I.00""	""race: bangladeshi""",
"""25894""",UNKNOWN,true,"""134H.00""	""race: afro-caribbean""",
"""41200""",UNKNOWN,true,"""134G.00""	""race: oriental""",
"""41394""",UNKNOWN,true,"""134F.00""	""race: korean""",
"""45163""",UNKNOWN,true,"""134E.00""	""race: japanese""",
"""32224""",UNKNOWN,true,"""134D.00""	""race: chinese""",
