code,code_system,include,term,notes
"""259260012""",UNKNOWN,true,"""44Q4.00""	""serum fasting triglyceride level""",
"""259232010""",UNKNOWN,true,"""44P5.00""	""serum hdl cholesterol level""",
"""1942631000006110""",UNKNOWN,true,"""44lzY00""	""serum hdl cholesterol:triglyceride ratio""",
"""144141000006119""",UNKNOWN,true,"""44P8.00""	""serum hdl:non-hdl cholesterol ratio""",
"""259233017""",UNKNOWN,true,"""44P6.00""	""serum ldl cholesterol level""",
"""458283016""",UNKNOWN,true,"""44lL.00""	""serum ldl/hdl ratio""",
"""144451000006114""",UNKNOWN,true,"""44O..00""	""serum lipids""",
"""259211019""",UNKNOWN,true,"""44O3.00""	""serum lipids borderline raised""",
"""259212014""",UNKNOWN,true,"""44O4.00""	""serum lipids high""",
"""259210018""",UNKNOWN,true,"""44O2.00""	""serum lipids normal""",
"""259223013""",UNKNOWN,true,"""44OZ.00""	""serum lipids nos""",
"""144501000006111""",UNKNOWN,true,"""44c..00""	""serum lipoprotein level""",
"""2344491000000115""",UNKNOWN,true,"""44PL000""	""serum non high density lipoprotein cholesterol level""",
"""259243019""",UNKNOWN,true,"""44PC.00""	""serum random hdl cholesterol level""",
"""259247018""",UNKNOWN,true,"""44PE.00""	""serum random ldl cholesterol level""",
"""259551017""",UNKNOWN,true,"""44c0.00""	""serum random lipoprotein level""",
"""259261011""",UNKNOWN,true,"""44Q5.00""	""serum random triglyceride level""",
"""2478443019""",UNKNOWN,true,"""44PJ.00""	""serum total cholesterol level""",
"""1916571000006117""",UNKNOWN,true,"""""	""serum triglyceride/hdl cholesterol ratio""",
"""145471000006115""",UNKNOWN,true,"""44Q..00""	""serum triglycerides""",
"""259257017""",UNKNOWN,true,"""44Q2.00""	""serum triglycerides borderline""",
"""259256014""",UNKNOWN,true,"""44Q1.00""	""serum triglycerides normal""",
"""259263014""",UNKNOWN,true,"""44QZ.00""	""serum triglycerides nos""",
"""259258010""",UNKNOWN,true,"""44Q3.00""	""serum triglycerides raised""",
"""259236013""",UNKNOWN,true,"""44P7.00""	""serum vldl cholesterol level""",
"""457502013""",UNKNOWN,true,"""44OB.00""	""serum vldl triglyceride level""",
"""856761000006115""",UNKNOWN,true,"""""	""tc/hdl ratio""",
"""1842101000006119""",UNKNOWN,true,"""44O5.00""	""test request : fasting blood lipids""",
"""109931000006117""",UNKNOWN,true,"""""	""test request : lipids""",
"""1879211000006117""",UNKNOWN,true,"""44P..00""	""test request : serum cholesterol""",
"""1822511000006110""",UNKNOWN,true,"""44P5.00""	""test request : serum hdl cholesterol level""",
"""1864161000006119""",UNKNOWN,true,"""44Q..00""	""test request : serum triglycerides""",
"""186091018""",UNKNOWN,true,"""44PH.00""	""total cholesterol measurement""",
"""259250015""",UNKNOWN,true,"""44PF.00""	""total cholesterol:hdl ratio""",
"""977481000006112""",UNKNOWN,true,"""4QA1.00""	""triglyceride level""",
"""62691000006111""",UNKNOWN,true,"""44R5.11""	""vldl - electrophoresis""",
"""216565017""",UNKNOWN,true,"""8I69.00""	""lipid lowering therapy not indicated""",
"""192452016""",UNKNOWN,true,"""C32..11""	""disorder of cholesterol metabolism""",
"""216555011""",UNKNOWN,true,"""8BG2.00""	""lipid lowering therapy indicated""",
"""216580011""",UNKNOWN,true,"""8I2C.00""	""lipid lowering therapy contraindicated""",
"""216584019""",UNKNOWN,true,"""8I3J.00""	""lipid lowering therapy declined""",
"""293262018""",UNKNOWN,true,"""C320200""	""hyperlipidaemia, group a""",
"""250451013""",UNKNOWN,true,"""13B3.00""	""low cholesterol diet""",
"""251600016""",UNKNOWN,true,"""1442.00""	""h/o: raised blood lipids""",
"""356867016""",UNKNOWN,true,"""C320600""	""polygenic hypercholesterolaemia""",
"""356800016""",UNKNOWN,true,"""C322000""	""familial combined hyperlipidaemia""",
"""398856016""",UNKNOWN,true,"""C322.00""	""mixed hyperlipidaemia""",
"""398852019""",UNKNOWN,true,"""C320.00""	""pure hypercholesterolaemia""",
"""285157012""",UNKNOWN,true,"""9N0J.00""	""seen in cholesterol clinic""",
"""460116012""",UNKNOWN,true,"""66X..00""	""lipid disorder monitoring""",
"""284058012""",UNKNOWN,true,"""8HT1.00""	""referral to lipid clinic""",
"""285156015""",UNKNOWN,true,"""9N0I.00""	""seen in lipid clinic""",
"""454400014""",UNKNOWN,true,"""8BAG000""	""cholesterol reduction programme - invited""",
"""475418015""",UNKNOWN,true,"""C329.00""	""hypercholesterolaemia""",
"""454394012""",UNKNOWN,true,"""8BAG.00""	""cholesterol reduction programme""",
"""1484916015""",UNKNOWN,true,"""8H6E.00""	""referral to gp - lipid management""",
"""2159169011""",UNKNOWN,true,"""8BL1.00""	""patient on maximal tolerated lipid lowering therapy""",
"""1773186016""",UNKNOWN,true,"""C320000""	""familial hypercholesterolaemia""",
"""458871013""",UNKNOWN,true,"""687B.00""	""hyperlipidaemia risk assessment with new zealand table""",
"""2642990018""",UNKNOWN,true,"""C328.00""	""dyslipidaemia""",
"""534301000000115""",UNKNOWN,true,"""9Oc5.00""	""lipid disorder monitoring verbal invitation""",
"""533641000000111""",UNKNOWN,true,"""9Oc1.00""	""lipid disorder monitoring declined""",
"""533341000000119""",UNKNOWN,true,"""9Oc0.00""	""attends lipid disorder monitoring""",
"""557071000000117""",UNKNOWN,true,"""9Oc3.00""	""lipid disorder monitoring second letter""",
"""534501000000112""",UNKNOWN,true,"""9Oc6.00""	""lipid disorder monitoring telephone invitation""",
"""918351000006118""",UNKNOWN,true,"""""	""patient advised re low cholesterol diet""",
"""1591671000006117""",UNKNOWN,true,"""""	""attends lipid disorder monitoring""",
"""1591731000006112""",UNKNOWN,true,"""""	""lipid disorder monitoring verbal invitation""",
"""1591701000006116""",UNKNOWN,true,"""""	""lipid disorder monitoring 1st letter""",
"""1591741000006119""",UNKNOWN,true,"""""	""lipid disorder monitoring telephone invitation""",
"""1675461000000115""",UNKNOWN,true,"""66X1.00""	""lipid disorder treatment stopped""",
"""1675011000000111""",UNKNOWN,true,"""66X0.00""	""lipid disorder treatment started""",
"""1591691000006116""",UNKNOWN,true,"""""	""lipid disorder monitoring default""",
"""1591751000006117""",UNKNOWN,true,"""""	""lipid disorder monitoring deleted""",
"""1675631000000110""",UNKNOWN,true,"""66X2.00""	""lipid disorder treatment changed""",
"""1591761000006115""",UNKNOWN,true,"""""	""lipid disorder monitoring check done""",
"""1591711000006118""",UNKNOWN,true,"""""	""lipid disorder monitoring 2nd letter""",
"""1591721000006114""",UNKNOWN,true,"""""	""lipid disorder monitoring 3rd letter""",
"""1659061000000112""",UNKNOWN,true,"""1W1..00""	""possible familial hypercholesterolaemia""",
"""1788141000006110""",UNKNOWN,true,"""""	""lipid lowering therapy discussed""",
"""1877381000006114""",UNKNOWN,true,"""""	""hyperlipidaemia clinical management plan no longer in place""",
"""2135731000000117""",UNKNOWN,true,"""8CP6.00""	""discussion about lipid lowering therapy""",
"""2241371000000117""",UNKNOWN,true,"""1W2..00""	""probable familial hypercholesterolaemia""",
"""293821018""",UNKNOWN,true,"""Cyu8D00""	""[x]other hyperlipidaemia""",
"""293267012""",UNKNOWN,true,"""C320y00""	""other specified pure hypercholesterolaemia""",
"""293299018""",UNKNOWN,true,"""C324.00""	""hyperlipidaemia nos""",
"""293270011""",UNKNOWN,true,"""C320z00""	""pure hypercholesterolaemia nos""",
"""1216379016""",UNKNOWN,true,"""ZV65317""	""[v]dietary surveillance in hypercholesterolaemia""",
"""734191000006118""",UNKNOWN,true,"""C320300""	""low-density-lipoprotein-type (ldl) hyperlipoproteinaemia""",
"""735661000006117""",UNKNOWN,true,"""C320.13""	""low density lipoproteinaemia""",
"""794161000006118""",UNKNOWN,true,"""C320.12""	""fredrickson type iia lipidaemia""",
"""840781000006113""",UNKNOWN,true,"""9Oc..00""	""lipid disorder monitoring administration""",
"""794181000006111""",UNKNOWN,true,"""C322.12""	""fredrickson type iii lipidaemia""",
"""666301000006115""",UNKNOWN,true,"""C320.11""	""familial hypercholesterolaemia""",
"""794171000006113""",UNKNOWN,true,"""C322.11""	""fredrickson type iib lipidaemia""",
"""1739071000006119""",UNKNOWN,true,"""3878.00""	""assess using si broome diagn criteria familial hypercholest""",
"""742751000006118""",UNKNOWN,true,"""8B28.00""	""lipid lowering therapy""",
"""1675961000000112""",UNKNOWN,true,"""66X4.00""	""lipid disorder follow-up assessment""",
"""454402018""",UNKNOWN,true,"""8BAG100""	""cholesterol reduction program - attended""",
"""240871000006110""",UNKNOWN,true,"""8CA4700""	""patient advised re low cholesterol diet""",
"""454405016""",UNKNOWN,true,"""8BAG200""	""cholesterol reduction program - declined""",
"""2469357012""",UNKNOWN,true,"""8CR3.00""	""hyperlipidaemia clinical management plan""",
"""1675891000000112""",UNKNOWN,true,"""66X3.00""	""lipid disorder initial assessment""",
"""356886012""",UNKNOWN,true,"""C321.11""	""fredrickson type iv lipidaemia""",
"""794211000006110""",UNKNOWN,true,"""C320400""	""fredrickson's hyperlipoproteinaemia, type iia""",
"""1865801000006111""",UNKNOWN,true,"""38Gr.00""	""dutch lipid clinic network diag crit fam hyperchol""",
"""557061000000112""",UNKNOWN,true,"""9Oc2.00""	""lipid disorder monitoring first letter""",
"""444854010""",UNKNOWN,true,"""C321000""	""hypertriglyceridaemia""",
"""557081000000115""",UNKNOWN,true,"""9Oc4.00""	""lipid disorder monitoring third letter""",
"""356884010""",UNKNOWN,true,"""C321.12""	""very low density lipoprotinaemia""",
"""293259016""",UNKNOWN,true,"""C320100""	""hyperbetalipoproteinaemia""",
"""293307012""",UNKNOWN,true,"""C325200""	""hypo-beta-lipoproteinaemia""",
"""293313015""",UNKNOWN,true,"""C325z00""	""lipoprotein deficiency nos""",
"""293823015""",UNKNOWN,true,"""Cyu8E00""	""disorder of lipoprotein storage and metabolism""",
"""356878012""",UNKNOWN,true,"""C320500""	""familial defective apolipoprotein b-100""",
"""398850010""",UNKNOWN,true,"""C32..00""	""disorder of lipid metabolism""",
"""457395016""",UNKNOWN,true,"""44d8.00""	""plasma apolipoprotein b level""",
"""457832012""",UNKNOWN,true,"""44d7.00""	""plasma apolipoprotein a-ii level""",
"""457841019""",UNKNOWN,true,"""44d6.00""	""plasma apolipoprotein a-i level""",
"""457842014""",UNKNOWN,true,"""44c2.00""	""serum apolipoprotein a-i level""",
"""457845011""",UNKNOWN,true,"""44c3.00""	""serum apolipoprotein a-ii level""",
"""457846012""",UNKNOWN,true,"""44c4.00""	""serum apolipoprotein b level""",
"""457855010""",UNKNOWN,true,"""44d9.00""	""plasma lipoprotein a level""",
"""1484956018""",UNKNOWN,true,"""9N4K.00""	""dna - did not attend cholesterol clinic""",
"""1485502011""",UNKNOWN,true,"""44c5.00""	""serum apolipoprotein e level""",
"""1485580017""",UNKNOWN,true,"""44lT.00""	""phospholipid ratio""",
"""34521000033114""",UNKNOWN,true,"""""	""cholesterol""",
"""223421000000114""",UNKNOWN,true,"""C325.00""	""lipoprotein deficiencies""",
