code,code_system,include,term,notes
"""medcode""",UNKNOWN,true,"""readcode""	""clinicalevents""	""immunisationevents""	""referralevents""	""testevents""	""term""	""databaserelease""",
"""65681""",UNKNOWN,true,"""Eu12300""	35	0	0	0	""[x]mental and behav dis due cannabinoids: withdrawal state""	""February 2009""",
"""58145""",UNKNOWN,true,"""9HC1.00""	18926	0	0	0	""follow up substance misuse assessment""	""February 2009""",
"""72663""",UNKNOWN,true,"""9HC3.00""	28582	0	10	0	""substance misuse clinical management plan reviewed""	""February 2009""",
"""91277""",UNKNOWN,true,"""9HC5.00""	283	0	0	0	""substance misuse treatment programme completed""	""February 2009""",
"""84156""",UNKNOWN,true,"""1T53.00""	445	0	2	0	""previous history of cocaine misuse""	""February 2009""",
"""90109""",UNKNOWN,true,"""1T51.00""	309	0	3	0	""h/o weekly cocaine misuse""	""February 2009""",
"""101394""",UNKNOWN,true,"""1V23.00""	24	0	0	0	""time since stopped drug misuse""	""January 2011""",
"""31213""",UNKNOWN,true,"""9HC..00""	111216	0	401	0	""substance misuse monitoring""	""February 2009""",
"""43901""",UNKNOWN,true,"""E256200""	28	0	1	0	""nondependent cocaine abuse, episodic""	""February 2009""",
"""38125""",UNKNOWN,true,"""13c9.00""	15	0	0	0	""subcutaneous drug user""	""February 2009""",
"""26831""",UNKNOWN,true,"""E255.00""	1854	0	300	4	""nondependent opioid abuse""	""February 2009""",
"""64500""",UNKNOWN,true,"""L183.11""	2	0	0	0	""pregnancy and drug dependence""	""February 2009""",
"""52846""",UNKNOWN,true,"""E25y300""	8	0	0	0	""nondependent other drug abuse in remission""	""February 2009""",
"""97028""",UNKNOWN,true,"""1V64.00""	5085	0	46	0	""illicit drug use""	""July 2009""",
"""53678""",UNKNOWN,true,"""E249100""	24	0	0	0	""combined drug dependence, excluding opioid, continuous""	""February 2009""",
"""86034""",UNKNOWN,true,"""Eu1A100""	20	0	0	0	""[x]mental behav disorders due use crack cocaine: harmful use""	""February 2009""",
"""86754""",UNKNOWN,true,"""1T80.00""	4405	0	65	0	""h/o daily cannabis misuse""	""February 2009""",
"""86002""",UNKNOWN,true,"""1T00.00""	492	0	15	0	""h/o daily heroin misuse""	""February 2009""",
"""88372""",UNKNOWN,true,"""1T02.00""	457	0	1	0	""previous history of heroin misuse""	""February 2009""",
"""113345""",UNKNOWN,true,"""E258200""	1	0	0	0	""nondependent antidepressant type drug abuse, episodic""	""February 2019""",
"""42923""",UNKNOWN,true,"""E243100""	487	0	4	0	""cannabis dependence, continuous""	""February 2009""",
"""7747""",UNKNOWN,true,"""E25..00""	10719	0	82	0	""nondependent abuse of drugs""	""February 2009""",
"""64269""",UNKNOWN,true,"""E247300""	87	0	1	0	""other specified drug dependence in remission""	""February 2009""",
"""114624""",UNKNOWN,true,"""9HCB.00""	1	0	0	0	""substance misuse monitoring annual review""	""January 2020""",
"""25448""",UNKNOWN,true,"""E252200""	495	0	1	0	""nondependent cannabis abuse, episodic""	""February 2009""",
"""73448""",UNKNOWN,true,"""E245200""	8	0	0	0	""hallucinogen dependence, episodic""	""February 2009""",
"""34249""",UNKNOWN,true,"""Eu11200""	1351	0	5	0	""[x]mental and behav dis due to use opioids: dependence syndr""	""February 2009""",
"""97025""",UNKNOWN,true,"""1V...00""	6467	0	237	0	""drug misuse behaviour""	""July 2009""",
"""100477""",UNKNOWN,true,"""1V26.00""	230	0	0	0	""misused drugs in past""	""August 2010""",
"""102582""",UNKNOWN,true,"""Eu1A200""	9	0	0	0	""[x]mental behav disorders due use crack cocaine: depend synd""	""July 2011""",
"""68150""",UNKNOWN,true,"""E245z00""	12	0	0	0	""hallucinogen dependence nos""	""February 2009""",
"""33462""",UNKNOWN,true,"""E243z00""	716	0	3	0	""cannabis drug dependence nos""	""February 2009""",
"""112910""",UNKNOWN,true,"""9HC7.00""	30	0	0	0	""substance misuse treatment not available""	""September 2018""",
"""54356""",UNKNOWN,true,"""8AA..00""	8315	0	23	0	""drug abuse monitoring""	""February 2009""",
"""109149""",UNKNOWN,true,"""13cM000""	78	0	0	0	""novel psychoactive substance misuse""	""January 2015""",
"""60985""",UNKNOWN,true,"""8I2N.00""	12	0	0	0	""drug dependence home detoxification contraindicated""	""February 2009""",
"""94436""",UNKNOWN,true,"""E258z00""	4	0	0	0	""nondependent antidepressant type drug abuse nos""	""February 2009""",
"""85671""",UNKNOWN,true,"""1T63.00""	105	0	0	0	""previous history of crack cocaine misuse""	""February 2009""",
"""90271""",UNKNOWN,true,"""1T61.00""	63	0	0	0	""h/o weekly crack cocaine misuse""	""February 2009""",
"""41039""",UNKNOWN,true,"""13cF.00""	54	0	6	0	""preoccupied with substance misuse""	""February 2009""",
"""106999""",UNKNOWN,true,"""1V2..00""	11	0	0	0	""frequency of drug misuse""	""September 2013""",
"""25352""",UNKNOWN,true,"""ZR3Z.00""	47	0	2	0	""cocaine abuse assessment profile""	""February 2009""",
"""94686""",UNKNOWN,true,"""8Hh1.00""	180	0	9	0	""self referral to substance misuse service""	""February 2009""",
"""109471""",UNKNOWN,true,"""1T92.00""	4	0	0	0	""h/o infrequent solvent misuse""	""April 2015""",
"""106342""",UNKNOWN,true,"""1T12.00""	5	0	0	0	""h/o infrequent methadone misuse""	""June 2013""",
"""92404""",UNKNOWN,true,"""1T10.00""	44	0	2	0	""h/o daily methadone misuse""	""February 2009""",
"""64265""",UNKNOWN,true,"""E248100""	55	0	0	0	""combined opioid with other drug dependence, continuous""	""February 2009""",
"""83564""",UNKNOWN,true,"""1T82.00""	688	0	1	0	""h/o infrequent cannabis misuse""	""February 2009""",
"""100178""",UNKNOWN,true,"""8Hq..00""	644	0	14	0	""admission to substance misuse detoxification centre""	""July 2010""",
"""36241""",UNKNOWN,true,"""Eu11300""	169	0	1	0	""[x]mental and behav dis due to use opioids: withdrawal state""	""February 2009""",
"""101377""",UNKNOWN,true,"""1TD1.00""	14	0	1	0	""h/o weekly opiate misuse""	""January 2011""",
"""20962""",UNKNOWN,true,"""E240200""	172	0	2	0	""episodic opioid dependence""	""February 2009""",
"""25175""",UNKNOWN,true,"""E259400""	2310	0	26	0	""misuse of prescription only drugs""	""February 2009""",
"""114323""",UNKNOWN,true,"""Eu14600""	2	0	0	0	""[x]mental and behav dis due to use cocaine: amnesic syndrome""	""November 2019""",
"""39983""",UNKNOWN,true,"""E252100""	145	0	1	0	""nondependent cannabis abuse, continuous""	""February 2009""",
"""30652""",UNKNOWN,true,"""222N.00""	1198	0	13	0	""o/e - signs of drug withdrawal""	""February 2009""",
"""67098""",UNKNOWN,true,"""L183300""	16	0	0	0	""drug dependence during pregnancy - baby not yet delivered""	""February 2009""",
"""37472""",UNKNOWN,true,"""E244000""	274	0	1	0	""amphetamine or psychostimulant dependence, unspecified""	""February 2009""",
"""110044""",UNKNOWN,true,"""1TG..00""	103	0	0	0	""h/o novel psychoactive substance misuse""	""August 2015""",
"""25646""",UNKNOWN,true,"""E244z00""	407	0	3	0	""amphetamine or psychostimulant dependence nos""	""February 2009""",
"""38429""",UNKNOWN,true,"""Eu12500""	239	0	1	0	""[x]mental & behav dis due to cannabinoids: psychotic disordr""	""February 2009""",
"""93412""",UNKNOWN,true,"""13cM.00""	30216	0	668	0	""substance misuse""	""February 2009""",
