code,code_system,include,term,notes
"""MedCodeId""",UNKNOWN,true,"""CleansedReadCode""	""Term""	""cat""",
"""616551000006111""",UNKNOWN,true,"""C104100""	""diabetes mellitus, adult onset, with renal manifestation""	""Type 2""",
"""292495016""",UNKNOWN,true,"""C104y00""	""other specified diabetes mellitus with renal complications""	""Other""",
"""292496015""",UNKNOWN,true,"""C104z00""	""diabetes mellitis with nephropathy nos""	""Unknown""",
"""616421000006118""",UNKNOWN,true,"""C105.00""	""diabetes mellitus with ophthalmic manifestation""	""Unknown""",
"""616601000006113""",UNKNOWN,true,"""C105000""	""diabetes mellitus, juvenile type, + ophthalmic manifestation""	""Type 1""",
"""616491000006116""",UNKNOWN,true,"""C105100""	""diabetes mellitus, adult onset, + ophthalmic manifestation""	""Type 2""",
"""13771000006110""",UNKNOWN,true,"""C105y00""	""other specified diabetes mellitus with ophthalmic complicatn""	""Other""",
"""292503016""",UNKNOWN,true,"""C105z00""	""diabetes mellitus nos with ophthalmic manifestation""	""Unknown""",
"""616391000006114""",UNKNOWN,true,"""C106.00""	""diabetes mellitus with neurological manifestation""	""Unknown""",
"""616921000006113""",UNKNOWN,true,"""C106.11""	""diabetic amyotrophy""	""Unknown""",
"""345487013""",UNKNOWN,true,"""C106.12""	""diabetes mellitus with neuropathy""	""Unknown""",
"""616451000006110""",UNKNOWN,true,"""C106.13""	""diabetes mellitus with polyneuropathy""	""Unknown""",
"""616671000006119""",UNKNOWN,true,"""C106000""	""diabetes mellitus, juvenile, + neurological manifestation""	""Type 1""",
"""616481000006119""",UNKNOWN,true,"""C106100""	""diabetes mellitus, adult onset, + neurological manifestation""	""Type 2""",
"""13761000006115""",UNKNOWN,true,"""C106y00""	""other specified diabetes mellitus with neurological comps""	""Other""",
"""292512019""",UNKNOWN,true,"""C106z00""	""diabetes mellitus nos with neurological manifestation""	""Unknown""",
"""616441000006113""",UNKNOWN,true,"""C107.00""	""diabetes mellitus with peripheral circulatory disorder""	""Unknown""",
"""616351000006115""",UNKNOWN,true,"""C107.11""	""diabetes mellitus with gangrene""	""Unknown""",
"""616831000006118""",UNKNOWN,true,"""C107.12""	""diabetes with gangrene""	""Unknown""",
"""616591000006117""",UNKNOWN,true,"""C107000""	""diabetes mellitus, juvenile +peripheral circulatory disorder""	""Type 1""",
"""616581000006115""",UNKNOWN,true,"""C107100""	""diabetes mellitus, adult, + peripheral circulatory disorder""	""Type 2""",
"""616561000006113""",UNKNOWN,true,"""C107200""	""diabetes mellitus, adult with gangrene""	""Type 2""",
"""787101000006114""",UNKNOWN,true,"""C107300""	""iddm with peripheral circulatory disorder""	""Type 1""",
"""674961000006118""",UNKNOWN,true,"""C107400""	""niddm with peripheral circulatory disorder""	""Type 2""",
"""292523015""",UNKNOWN,true,"""C107z00""	""diabetes mellitus nos with peripheral circulatory disorder""	""Unknown""",
"""772171000006114""",UNKNOWN,true,"""C108.00""	""insulin dependent diabetes mellitus""	""Type 1""",
"""787111000006112""",UNKNOWN,true,"""C108.11""	""iddm-insulin dependent diabetes mellitus""	""Type 1""",
"""84281000006115""",UNKNOWN,true,"""C108.12""	""type 1 diabetes mellitus""	""Type 1""",
"""84651000006114""",UNKNOWN,true,"""C108.13""	""type i diabetes mellitus""	""Type 1""",
"""771501000006119""",UNKNOWN,true,"""C108000""	""insulin-dependent diabetes mellitus with renal complications""	""Type 1""",
"""84801000006111""",UNKNOWN,true,"""C108011""	""type i diabetes mellitus with renal complications""	""Type 1""",
"""84431000006117""",UNKNOWN,true,"""C108012""	""type 1 diabetes mellitus with renal complications""	""Type 1""",
"""771491000006110""",UNKNOWN,true,"""C108100""	""insulin-dependent diabetes mellitus with ophthalmic comps""	""Type 1""",
"""84401000006113""",UNKNOWN,true,"""C108112""	""type 1 diabetes mellitus with ophthalmic complications""	""Type 1""",
"""771481000006112""",UNKNOWN,true,"""C108200""	""insulin-dependent diabetes mellitus with neurological comps""	""Type 1""",
"""84751000006116""",UNKNOWN,true,"""C108211""	""type i diabetes mellitus with neurological complications""	""Type 1""",
"""84381000006113""",UNKNOWN,true,"""C108212""	""type 1 diabetes mellitus with neurological complications""	""Type 1""",
"""771381000006115""",UNKNOWN,true,"""C108300""	""insulin dependent diabetes mellitus with multiple complicatn""	""Type 1""",
"""84731000006111""",UNKNOWN,true,"""C108311""	""type i diabetes mellitus with multiple complications""	""Type 1""",
"""72651000006114""",UNKNOWN,true,"""C108400""	""unstable insulin dependent diabetes mellitus""	""Type 1""",
"""72721000006113""",UNKNOWN,true,"""C108411""	""unstable type i diabetes mellitus""	""Type 1""",
"""72711000006117""",UNKNOWN,true,"""C108412""	""unstable type 1 diabetes mellitus""	""Type 1""",
"""771421000006113""",UNKNOWN,true,"""C108500""	""insulin dependent diabetes mellitus with ulcer""	""Type 1""",
"""84821000006118""",UNKNOWN,true,"""C108511""	""type i diabetes mellitus with ulcer""	""Type 1""",
"""84451000006112""",UNKNOWN,true,"""C108512""	""type 1 diabetes mellitus with ulcer""	""Type 1""",
"""771351000006111""",UNKNOWN,true,"""C108600""	""insulin dependent diabetes mellitus with gangrene""	""Type 1""",
"""771411000006117""",UNKNOWN,true,"""C108700""	""insulin dependent diabetes mellitus with retinopathy""	""Type 1""",
"""84811000006114""",UNKNOWN,true,"""C108711""	""type i diabetes mellitus with retinopathy""	""Type 1""",
"""84441000006110""",UNKNOWN,true,"""C108712""	""type 1 diabetes mellitus with retinopathy""	""Type 1""",
"""772181000006112""",UNKNOWN,true,"""C108800""	""insulin dependent diabetes mellitus - poor control""	""Type 1""",
"""84661000006111""",UNKNOWN,true,"""C108811""	""type i diabetes mellitus - poor control""	""Type 1""",
"""84291000006117""",UNKNOWN,true,"""C108812""	""type 1 diabetes mellitus - poor control""	""Type 1""",
"""772151000006116""",UNKNOWN,true,"""C108900""	""insulin dependent diabetes maturity onset""	""Other""",
"""84671000006116""",UNKNOWN,true,"""C108911""	""type i diabetes mellitus maturity onset""	""Other""",
"""84301000006116""",UNKNOWN,true,"""C108912""	""type 1 diabetes mellitus maturity onset""	""Other""",
"""746791000006111""",UNKNOWN,true,"""C108A00""	""insulin-dependent diabetes without complication""	""Type 1""",
"""84831000006115""",UNKNOWN,true,"""C108A11""	""type i diabetes mellitus without complication""	""Type 1""",
"""771371000006118""",UNKNOWN,true,"""C108B00""	""insulin dependent diabetes mellitus with mononeuropathy""	""Type 1""",
"""84721000006113""",UNKNOWN,true,"""C108B11""	""type i diabetes mellitus with mononeuropathy""	""Type 1""",
"""771401000006115""",UNKNOWN,true,"""C108C00""	""insulin dependent diabetes mellitus with polyneuropathy""	""Type 1""",
"""84791000006110""",UNKNOWN,true,"""C108C11""	""type i diabetes mellitus with polyneuropathy""	""Type 1""",
"""771391000006117""",UNKNOWN,true,"""C108D00""	""insulin dependent diabetes mellitus with nephropathy""	""Type 1""",
"""84741000006118""",UNKNOWN,true,"""C108D11""	""type i diabetes mellitus with nephropathy""	""Type 1""",
"""771361000006113""",UNKNOWN,true,"""C108E00""	""insulin dependent diabetes mellitus with hypoglycaemic coma""	""Type 1""",
"""84711000006117""",UNKNOWN,true,"""C108E11""	""type i diabetes mellitus with hypoglycaemic coma""	""Type 1""",
"""84341000006119""",UNKNOWN,true,"""C108E12""	""type 1 diabetes mellitus with hypoglycaemic coma""	""Type 1""",
"""771341000006114""",UNKNOWN,true,"""C108F00""	""insulin dependent diabetes mellitus with diabetic cataract""	""Type 1""",
"""84691000006115""",UNKNOWN,true,"""C108F11""	""type i diabetes mellitus with diabetic cataract""	""Type 1""",
"""772141000006118""",UNKNOWN,true,"""C108G00""	""insulin dependent diab mell with peripheral angiopathy""	""Type 1""",
"""771331000006116""",UNKNOWN,true,"""C108H00""	""insulin dependent diabetes mellitus with arthropathy""	""Type 1""",
"""84681000006118""",UNKNOWN,true,"""C108H11""	""type i diabetes mellitus with arthropathy""	""Type 1""",
"""772131000006111""",UNKNOWN,true,"""C108J00""	""insulin dependent diab mell with neuropathic arthropathy""	""Type 1""",
"""84761000006119""",UNKNOWN,true,"""C108J11""	""type i diabetes mellitus with neuropathic arthropathy""	""Type 1""",
"""84391000006111""",UNKNOWN,true,"""C108J12""	""type 1 diabetes mellitus with neuropathic arthropathy""	""Type 1""",
"""13751000006117""",UNKNOWN,true,"""C108y00""	""other specified diabetes mellitus with multiple comps""	""Other""",
"""292565014""",UNKNOWN,true,"""C108z00""	""unspecified diabetes mellitus with multiple complications""	""Unknown""",
"""280571000006116""",UNKNOWN,true,"""C109.00""	""non-insulin dependent diabetes mellitus""	""Type 2""",
"""493773010""",UNKNOWN,true,"""C109.11""	""niddm - non-insulin dependent diabetes mellitus""	""Type 2""",
"""84471000006119""",UNKNOWN,true,"""C109.12""	""type 2 diabetes mellitus""	""Type 2""",
"""84841000006113""",UNKNOWN,true,"""C109.13""	""type ii diabetes mellitus""	""Type 2""",
"""587521000006111""",UNKNOWN,true,"""C109000""	""non-insulin-dependent diabetes mellitus with renal comps""	""Type 2""",
"""84981000006114""",UNKNOWN,true,"""C109011""	""type ii diabetes mellitus with renal complications""	""Type 2""",
"""84611000006113""",UNKNOWN,true,"""C109012""	""type 2 diabetes mellitus with renal complications""	""Type 2""",
"""587111000006111""",UNKNOWN,true,"""C109100""	""non-insulin-dependent diabetes mellitus with ophthalm comps""	""Type 2""",
"""84951000006118""",UNKNOWN,true,"""C109111""	""type ii diabetes mellitus with ophthalmic complications""	""Type 2""",
"""84581000006117""",UNKNOWN,true,"""C109112""	""type 2 diabetes mellitus with ophthalmic complications""	""Type 2""",
"""280591000006115""",UNKNOWN,true,"""C109200""	""non-insulin-dependent diabetes mellitus with neuro comps""	""Type 2""",
"""84931000006113""",UNKNOWN,true,"""C109211""	""type ii diabetes mellitus with neurological complications""	""Type 2""",
"""84561000006110""",UNKNOWN,true,"""C109212""	""type 2 diabetes mellitus with neurological complications""	""Type 2""",
"""280581000006118""",UNKNOWN,true,"""C109300""	""non-insulin-dependent diabetes mellitus with multiple comps""	""Type 2""",
"""84541000006111""",UNKNOWN,true,"""C109312""	""type 2 diabetes mellitus with multiple complications""	""Type 2""",
"""280551000006114""",UNKNOWN,true,"""C109400""	""non-insulin dependent diabetes mellitus with ulcer""	""Type 2""",
"""85001000006117""",UNKNOWN,true,"""C109411""	""type ii diabetes mellitus with ulcer""	""Type 2""",
"""84631000006119""",UNKNOWN,true,"""C109412""	""type 2 diabetes mellitus with ulcer""	""Type 2""",
"""281211000006117""",UNKNOWN,true,"""C109500""	""non-insulin dependent diabetes mellitus with gangrene""	""Type 2""",
"""84881000006119""",UNKNOWN,true,"""C109511""	""type ii diabetes mellitus with gangrene""	""Type 2""",
"""84511000006112""",UNKNOWN,true,"""C109512""	""type 2 diabetes mellitus with gangrene""	""Type 2""",
"""641581000006115""",UNKNOWN,true,"""C109600""	""non-insulin-dependent diabetes mellitus with retinopathy""	""Type 2""",
"""84991000006112""",UNKNOWN,true,"""C109611""	""type ii diabetes mellitus with retinopathy""	""Type 2""",
"""84621000006117""",UNKNOWN,true,"""C109612""	""type 2 diabetes mellitus with retinopathy""	""Type 2""",
"""281171000006119""",UNKNOWN,true,"""C109700""	""non-insulin dependent diabetes mellitus - poor control""	""Type 2""",
"""84851000006110""",UNKNOWN,true,"""C109711""	""type ii diabetes mellitus - poor control""	""Type 2""",
"""84481000006116""",UNKNOWN,true,"""C109712""	""type 2 diabetes mellitus - poor control""	""Type 2""",
"""457328010""",UNKNOWN,true,"""C109900""	""non-insulin-dependent diabetes mellitus without complication""	""Type 2""",
"""85011000006119""",UNKNOWN,true,"""C109911""	""type ii diabetes mellitus without complication""	""Type 2""",
"""84641000006112""",UNKNOWN,true,"""C109912""	""type 2 diabetes mellitus without complication""	""Type 2""",
"""280521000006117""",UNKNOWN,true,"""C109A00""	""non-insulin dependent diabetes mellitus with mononeuropathy""	""Type 2""",
"""84901000006117""",UNKNOWN,true,"""C109A11""	""type ii diabetes mellitus with mononeuropathy""	""Type 2""",
"""280541000006112""",UNKNOWN,true,"""C109B00""	""non-insulin dependent diabetes mellitus with polyneuropathy""	""Type 2""",
"""84971000006111""",UNKNOWN,true,"""C109B11""	""type ii diabetes mellitus with polyneuropathy""	""Type 2""",
"""280531000006119""",UNKNOWN,true,"""C109C00""	""non-insulin dependent diabetes mellitus with nephropathy""	""Type 2""",
"""84921000006110""",UNKNOWN,true,"""C109C11""	""type ii diabetes mellitus with nephropathy""	""Type 2""",
"""84551000006113""",UNKNOWN,true,"""C109C12""	""type 2 diabetes mellitus with nephropathy""	""Type 2""",
"""280511000006113""",UNKNOWN,true,"""C109D00""	""non-insulin dependent diabetes mellitus with hypoglyca coma""	""Type 2""",
"""84891000006116""",UNKNOWN,true,"""C109D11""	""type ii diabetes mellitus with hypoglycaemic coma""	""Type 2""",
"""84521000006116""",UNKNOWN,true,"""C109D12""	""type 2 diabetes mellitus with hypoglycaemic coma""	""Type 2""",
"""281161000006114""",UNKNOWN,true,"""C109E00""	""non-insulin depend diabetes mellitus with diabetic cataract""	""Type 2""",
"""84871000006117""",UNKNOWN,true,"""C109E11""	""type ii diabetes mellitus with diabetic cataract""	""Type 2""",
"""84501000006114""",UNKNOWN,true,"""C109E12""	""type 2 diabetes mellitus with diabetic cataract""	""Type 2""",
"""280561000006111""",UNKNOWN,true,"""C109F00""	""non-insulin-dependent d m with peripheral angiopath""	""Type 2""",
"""84961000006116""",UNKNOWN,true,"""C109F11""	""type ii diabetes mellitus with peripheral angiopathy""	""Type 2""",
"""84591000006119""",UNKNOWN,true,"""C109F12""	""type 2 diabetes mellitus with peripheral angiopathy""	""Type 2""",
"""459309011""",UNKNOWN,true,"""C109G00""	""non-insulin dependent diabetes mellitus with arthropathy""	""Type 2""",
"""84861000006112""",UNKNOWN,true,"""C109G11""	""type ii diabetes mellitus with arthropathy""	""Type 2""",
"""84491000006118""",UNKNOWN,true,"""C109G12""	""type 2 diabetes mellitus with arthropathy""	""Type 2""",
"""281181000006116""",UNKNOWN,true,"""C109H00""	""non-insulin dependent d m with neuropathic arthropathy""	""Type 2""",
"""84941000006115""",UNKNOWN,true,"""C109H11""	""type ii diabetes mellitus with neuropathic arthropathy""	""Type 2""",
"""84571000006115""",UNKNOWN,true,"""C109H12""	""type 2 diabetes mellitus with neuropathic arthropathy""	""Type 2""",
"""840951000006119""",UNKNOWN,true,"""C109J00""	""insulin treated type 2 diabetes mellitus""	""Type 2""",
"""1223148019""",UNKNOWN,true,"""C109J11""	""insulin treated non-insulin dependent diabetes mellitus""	""Type 2""",
"""841351000006110""",UNKNOWN,true,"""C109J12""	""insulin treated type ii diabetes mellitus""	""Type 2""",
"""850691000006118""",UNKNOWN,true,"""C109K00""	""hyperosmolar non-ketotic state in type 2 diabetes mellitus""	""Type 2""",
"""719531000006118""",UNKNOWN,true,"""C10A.00""	""malnutrition-related diabetes mellitus""	""Other""",
"""719541000006111""",UNKNOWN,true,"""C10A000""	""malnutrition-related diabetes mellitus with coma""	""Other""",
"""292606016""",UNKNOWN,true,"""C10A100""	""malnutrition-related diabetes mellitus with ketoacidosis""	""Other""",
"""719601000006110""",UNKNOWN,true,"""C10A500""	""malnutritn-relat diabetes melitus wth periph circul complctn""	""Other""",
"""616241000006112""",UNKNOWN,true,"""C10B.00""	""diabetes mellitus induced by steroids""	""Other""",
"""127051000006112""",UNKNOWN,true,"""C10B000""	""steroid induced diabetes mellitus without complication""	""Other""",
"""483882011""",UNKNOWN,true,"""C10C.00""	""diabetes mellitus autosomal dominant""	""Other""",
"""483886014""",UNKNOWN,true,"""C10C.11""	""maturity onset diabetes in youth""	""Other""",
"""2476117016""",UNKNOWN,true,"""C10C.12""	""maturity onset diabetes in youth type 1""	""Other""",
"""840971000006112""",UNKNOWN,true,"""C10D.00""	""diabetes mellitus autosomal dominant type 2""	""Other""",
"""356085010""",UNKNOWN,true,"""C10D.11""	""maturity onset diabetes in youth type 2""	""Other""",
"""197984010""",UNKNOWN,true,"""C10E.00""	""type 1 diabetes mellitus""	""Type 1""",
"""494564012""",UNKNOWN,true,"""C10E.11""	""type i diabetes mellitus""	""Type 1""",
"""77727018""",UNKNOWN,true,"""C10E.12""	""insulin dependent diabetes mellitus""	""Type 1""",
"""913451000006117""",UNKNOWN,true,"""C10E000""	""type 1 diabetes mellitus with renal complications""	""Type 1""",
"""913441000006119""",UNKNOWN,true,"""C10E012""	""insulin-dependent diabetes mellitus with renal complications""	""Type 1""",
"""913481000006113""",UNKNOWN,true,"""C10E100""	""type 1 diabetes mellitus with ophthalmic complications""	""Type 1""",
"""913491000006111""",UNKNOWN,true,"""C10E111""	""type i diabetes mellitus with ophthalmic complications""	""Type 1""",
"""913471000006110""",UNKNOWN,true,"""C10E112""	""insulin-dependent diabetes mellitus with ophthalmic comps""	""Type 1""",
"""913511000006117""",UNKNOWN,true,"""C10E200""	""type 1 diabetes mellitus with neurological complications""	""Type 1""",
"""913501000006115""",UNKNOWN,true,"""C10E212""	""insulin-dependent diabetes mellitus with neurological comps""	""Type 1""",
"""913541000006118""",UNKNOWN,true,"""C10E300""	""type 1 diabetes mellitus with multiple complications""	""Type 1""",
"""913551000006116""",UNKNOWN,true,"""C10E311""	""type i diabetes mellitus with multiple complications""	""Type 1""",
"""913531000006111""",UNKNOWN,true,"""C10E312""	""insulin dependent diabetes mellitus with multiple complicat""	""Type 1""",
"""429971019""",UNKNOWN,true,"""C10E400""	""unstable type 1 diabetes mellitus""	""Type 1""",
"""429970018""",UNKNOWN,true,"""C10E411""	""unstable type i diabetes mellitus""	""Type 1""",
"""429972014""",UNKNOWN,true,"""C10E412""	""unstable insulin dependent diabetes mellitus""	""Type 1""",
"""292540012""",UNKNOWN,true,"""C10E500""	""type 1 diabetes mellitus with ulcer""	""Type 1""",
"""292538019""",UNKNOWN,true,"""C10E511""	""type i diabetes mellitus with ulcer""	""Type 1""",
"""913591000006110""",UNKNOWN,true,"""C10E512""	""insulin dependent diabetes mellitus with ulcer""	""Type 1""",
"""292541011""",UNKNOWN,true,"""C10E600""	""type 1 diabetes mellitus with gangrene""	""Type 1""",
"""292543014""",UNKNOWN,true,"""C10E611""	""type i diabetes mellitus with gangrene""	""Type 1""",
"""913621000006112""",UNKNOWN,true,"""C10E612""	""insulin dependent diabetes mellitus with gangrene""	""Type 1""",
"""913661000006118""",UNKNOWN,true,"""C10E700""	""type 1 diabetes mellitus with retinopathy""	""Type 1""",
"""913671000006113""",UNKNOWN,true,"""C10E711""	""type i diabetes mellitus with retinopathy""	""Type 1""",
"""913651000006115""",UNKNOWN,true,"""C10E712""	""insulin dependent diabetes mellitus with retinopathy""	""Type 1""",
"""292548017""",UNKNOWN,true,"""C10E800""	""type 1 diabetes mellitus - poor control""	""Type 1""",
"""292550013""",UNKNOWN,true,"""C10E811""	""type i diabetes mellitus - poor control""	""Type 1""",
"""913681000006111""",UNKNOWN,true,"""C10E812""	""insulin dependent diabetes mellitus - poor control""	""Type 1""",
"""292553010""",UNKNOWN,true,"""C10E900""	""type 1 diabetes mellitus maturity onset""	""Other""",
"""292551012""",UNKNOWN,true,"""C10E911""	""type i diabetes mellitus maturity onset""	""Other""",
"""913711000006112""",UNKNOWN,true,"""C10E912""	""insulin dependent diabetes maturity onset""	""Other""",
"""457326014""",UNKNOWN,true,"""C10EA00""	""type 1 diabetes mellitus without complication""	""Type 1""",
"""457325013""",UNKNOWN,true,"""C10EA11""	""type i diabetes mellitus without complication""	""Type 1""",
"""457327017""",UNKNOWN,true,"""C10EA12""	""insulin-dependent diabetes without complication""	""Type 1""",
"""913781000006117""",UNKNOWN,true,"""C10EB00""	""type 1 diabetes mellitus with mononeuropathy""	""Type 1""",
"""913811000006115""",UNKNOWN,true,"""C10EC00""	""type 1 diabetes mellitus with polyneuropathy""	""Type 1""",
"""913821000006111""",UNKNOWN,true,"""C10EC11""	""type i diabetes mellitus with polyneuropathy""	""Type 1""",
"""913801000006118""",UNKNOWN,true,"""C10EC12""	""insulin dependent diabetes mellitus with polyneuropathy""	""Type 1""",
"""913841000006116""",UNKNOWN,true,"""C10ED00""	""type 1 diabetes mellitus with nephropathy""	""Type 1""",
"""913831000006114""",UNKNOWN,true,"""C10ED12""	""insulin dependent diabetes mellitus with nephropathy""	""Type 1""",
"""459161015""",UNKNOWN,true,"""C10EE00""	""type 1 diabetes mellitus with hypoglycaemic coma""	""Type 1""",
"""459162010""",UNKNOWN,true,"""C10EE12""	""insulin dependent diabetes mellitus with hypoglycaemic coma""	""Type 1""",
"""913901000006112""",UNKNOWN,true,"""C10EF00""	""type 1 diabetes mellitus with diabetic cataract""	""Type 1""",
"""913891000006113""",UNKNOWN,true,"""C10EF12""	""insulin dependent diabetes mellitus with diabetic cataract""	""Type 1""",
"""913931000006116""",UNKNOWN,true,"""C10EG00""	""type 1 diabetes mellitus with peripheral angiopathy""	""Type 1""",
"""459292011""",UNKNOWN,true,"""C10EH00""	""type 1 diabetes mellitus with arthropathy""	""Type 1""",
"""459296014""",UNKNOWN,true,"""C10EJ00""	""type 1 diabetes mellitus with neuropathic arthropathy""	""Type 1""",
"""928461000006119""",UNKNOWN,true,"""C10EK00""	""type 1 diabetes mellitus with persistent proteinuria""	""Type 1""",
"""1780311019""",UNKNOWN,true,"""C10EL00""	""type 1 diabetes mellitus with persistent microalbuminuria""	""Type 1""",
"""928491000006110""",UNKNOWN,true,"""C10EL11""	""type i diabetes mellitus with persistent microalbuminuria""	""Type 1""",
"""928501000006119""",UNKNOWN,true,"""C10EM00""	""type 1 diabetes mellitus with ketoacidosis""	""Type 1""",
"""928511000006116""",UNKNOWN,true,"""C10EM11""	""type i diabetes mellitus with ketoacidosis""	""Type 1""",
"""928521000006112""",UNKNOWN,true,"""C10EN00""	""type 1 diabetes mellitus with ketoacidotic coma""	""Type 1""",
"""928531000006110""",UNKNOWN,true,"""C10EN11""	""type i diabetes mellitus with ketoacidotic coma""	""Type 1""",
"""938301000006114""",UNKNOWN,true,"""C10EP00""	""type 1 diabetes mellitus with exudative maculopathy""	""Type 1""",
"""938311000006112""",UNKNOWN,true,"""C10EP11""	""type i diabetes mellitus with exudative maculopathy""	""Type 1""",
"""299601000000114""",UNKNOWN,true,"""C10EQ00""	""type 1 diabetes mellitus with gastroparesis""	""Type 1""",
"""1667941000000112""",UNKNOWN,true,"""C10EQ11""	""type i diabetes mellitus with gastroparesis""	""Type 1""",
"""2674067015""",UNKNOWN,true,"""C10ER00""	""latent autoimmune diabetes mellitus in adult""	""Type 2""",
"""197761014""",UNKNOWN,true,"""C10F.00""	""type 2 diabetes mellitus""	""Type 2""",
"""493774016""",UNKNOWN,true,"""C10F.11""	""type ii diabetes mellitus""	""Type 2""",
"""914031000006118""",UNKNOWN,true,"""C10F000""	""type 2 diabetes mellitus with renal complications""	""Type 2""",
"""914041000006111""",UNKNOWN,true,"""C10F011""	""type ii diabetes mellitus with renal complications""	""Type 2""",
"""914051000006113""",UNKNOWN,true,"""C10F100""	""type 2 diabetes mellitus with ophthalmic complications""	""Type 2""",
"""914061000006110""",UNKNOWN,true,"""C10F111""	""type ii diabetes mellitus with ophthalmic complications""	""Type 2""",
"""914071000006115""",UNKNOWN,true,"""C10F200""	""type 2 diabetes mellitus with neurological complications""	""Type 2""",
"""914081000006117""",UNKNOWN,true,"""C10F211""	""type ii diabetes mellitus with neurological complications""	""Type 2""",
"""292577016""",UNKNOWN,true,"""C10F300""	""type 2 diabetes mellitus with multiple complications""	""Type 2""",
"""292576013""",UNKNOWN,true,"""C10F311""	""type ii diabetes mellitus with multiple complications""	""Type 2""",
"""292579018""",UNKNOWN,true,"""C10F400""	""type 2 diabetes mellitus with ulcer""	""Type 2""",
"""292581016""",UNKNOWN,true,"""C10F411""	""type ii diabetes mellitus with ulcer""	""Type 2""",
"""292583018""",UNKNOWN,true,"""C10F500""	""type 2 diabetes mellitus with gangrene""	""Type 2""",
"""292582011""",UNKNOWN,true,"""C10F511""	""type ii diabetes mellitus with gangrene""	""Type 2""",
"""914151000006112""",UNKNOWN,true,"""C10F600""	""type 2 diabetes mellitus with retinopathy""	""Type 2""",
"""914161000006114""",UNKNOWN,true,"""C10F611""	""type ii diabetes mellitus with retinopathy""	""Type 2""",
"""292590011""",UNKNOWN,true,"""C10F700""	""type 2 diabetes mellitus - poor control""	""Type 2""",
"""292589019""",UNKNOWN,true,"""C10F711""	""type ii diabetes mellitus - poor control""	""Type 2""",
"""457329019""",UNKNOWN,true,"""C10F900""	""type 2 diabetes mellitus without complication""	""Type 2""",
"""457330012""",UNKNOWN,true,"""C10F911""	""type ii diabetes mellitus without complication""	""Type 2""",
"""914221000006113""",UNKNOWN,true,"""C10FA00""	""type 2 diabetes mellitus with mononeuropathy""	""Type 2""",
"""914231000006111""",UNKNOWN,true,"""C10FA11""	""type ii diabetes mellitus with mononeuropathy""	""Type 2""",
"""914241000006118""",UNKNOWN,true,"""C10FB00""	""type 2 diabetes mellitus with polyneuropathy""	""Type 2""",
"""914251000006116""",UNKNOWN,true,"""C10FB11""	""type ii diabetes mellitus with polyneuropathy""	""Type 2""",
"""914261000006119""",UNKNOWN,true,"""C10FC00""	""type 2 diabetes mellitus with nephropathy""	""Type 2""",
"""914271000006114""",UNKNOWN,true,"""C10FC11""	""type ii diabetes mellitus with nephropathy""	""Type 2""",
"""459167016""",UNKNOWN,true,"""C10FD00""	""type 2 diabetes mellitus with hypoglycaemic coma""	""Type 2""",
"""459169018""",UNKNOWN,true,"""C10FD11""	""type ii diabetes mellitus with hypoglycaemic coma""	""Type 2""",
"""914301000006111""",UNKNOWN,true,"""C10FE00""	""type 2 diabetes mellitus with diabetic cataract""	""Type 2""",
"""914311000006114""",UNKNOWN,true,"""C10FE11""	""type ii diabetes mellitus with diabetic cataract""	""Type 2""",
"""459308015""",UNKNOWN,true,"""C10FF00""	""type 2 diabetes mellitus with peripheral angiopathy""	""Type 2""",
"""459306016""",UNKNOWN,true,"""C10FF11""	""type ii diabetes mellitus with peripheral angiopathy""	""Type 2""",
"""459310018""",UNKNOWN,true,"""C10FG00""	""type 2 diabetes mellitus with arthropathy""	""Type 2""",
"""459311019""",UNKNOWN,true,"""C10FG11""	""type ii diabetes mellitus with arthropathy""	""Type 2""",
"""459313016""",UNKNOWN,true,"""C10FH00""	""type 2 diabetes mellitus with neuropathic arthropathy""	""Type 2""",
"""459312014""",UNKNOWN,true,"""C10FH11""	""type ii diabetes mellitus with neuropathic arthropathy""	""Type 2""",
"""914391000006116""",UNKNOWN,true,"""C10FJ00""	""insulin treated type 2 diabetes mellitus""	""Type 2""",
"""1223147012""",UNKNOWN,true,"""C10FJ11""	""insulin treated type ii diabetes mellitus""	""Type 2""",
"""1488898011""",UNKNOWN,true,"""C10FK00""	""hyperosmolar non-ketotic state in type 2 diabetes mellitus""	""Type 2""",
"""1667891000000113""",UNKNOWN,true,"""C10FK11""	""hyperosmolar non-ketotic state in type ii diabetes mellitus""	""Type 2""",
"""928541000006117""",UNKNOWN,true,"""C10FL00""	""type 2 diabetes mellitus with persistent proteinuria""	""Type 2""",
"""928551000006115""",UNKNOWN,true,"""C10FL11""	""type ii diabetes mellitus with persistent proteinuria""	""Type 2""",
"""928561000006118""",UNKNOWN,true,"""C10FM00""	""type 2 diabetes mellitus with persistent microalbuminuria""	""Type 2""",
"""928571000006113""",UNKNOWN,true,"""C10FM11""	""type ii diabetes mellitus with persistent microalbuminuria""	""Type 2""",
"""928581000006111""",UNKNOWN,true,"""C10FN00""	""type 2 diabetes mellitus with ketoacidosis""	""Type 2""",
"""928591000006114""",UNKNOWN,true,"""C10FN11""	""type ii diabetes mellitus with ketoacidosis""	""Type 2""",
"""928601000006118""",UNKNOWN,true,"""C10FP00""	""type 2 diabetes mellitus with ketoacidotic coma""	""Type 2""",
