code,code_system,include,term,notes
"""medcode""",UNKNOWN,true,"""readcode""	""clinicalevents""	""immunisationevents""	""referralevents""	""testevents""	""term""	""databaserelease""",
"""98230""",UNKNOWN,true,"""67H8.00""	730505	0	99	0	""lifestyle advice regarding hypertension""	""December 2009""",
"""10961""",UNKNOWN,true,"""9h31.00""	108651	0	11	0	""excepted from hypertension qual indicators: patient unsuit""	""February 2009""",
"""16565""",UNKNOWN,true,"""6627.00""	91836	0	33	0	""good hypertension control""	""February 2009""",
"""22356""",UNKNOWN,true,"""1JD..00""	23013	0	448	0	""suspected hypertension""	""February 2009""",
"""102458""",UNKNOWN,true,"""Gyu2000""	18	0	0	0	""[x]other secondary hypertension""	""June 2011""",
"""42229""",UNKNOWN,true,"""G24zz00""	344	0	0	0	""secondary hypertension nos""	""February 2009""",
"""43220""",UNKNOWN,true,"""9OI2.00""	962	0	0	0	""refuses hypertension monitor.""	""February 2009""",
"""34281""",UNKNOWN,true,"""9N4L.00""	39499	0	6	0	""dna - did not attend hypertension clinic""	""February 2009""",
"""27511""",UNKNOWN,true,"""6628.00""	53145	0	128	1	""poor hypertension control""	""February 2009""",
"""31755""",UNKNOWN,true,"""G240.00""	126	0	7	0	""secondary malignant hypertension""	""February 2009""",
"""18590""",UNKNOWN,true,"""662b.00""	4970	0	19	0	""moderate hypertension control""	""February 2009""",
"""19070""",UNKNOWN,true,"""662d.00""	1105419	0	93	0	""hypertension annual review""	""February 2009""",
"""39649""",UNKNOWN,true,"""G220.00""	158	0	11	0	""malignant hypertensive renal disease""	""February 2009""",
"""2666""",UNKNOWN,true,"""14A2.00""	203746	0	2766	16	""h/o: hypertension""	""February 2009""",
"""63000""",UNKNOWN,true,"""G231.00""	7	0	0	0	""benign hypertensive heart and renal disease""	""February 2009""",
"""3712""",UNKNOWN,true,"""G20z.11""	99255	0	723	7	""hypertension nos""	""February 2009""",
"""105316""",UNKNOWN,true,"""G25..11""	8941	0	9	0	""stage 1 hypertension""	""December 2012""",
"""67232""",UNKNOWN,true,"""G230.00""	16	0	0	0	""malignant hypertensive heart and renal disease""	""February 2009""",
"""21837""",UNKNOWN,true,"""G232.00""	33	0	4	0	""hypertensive heart&renal dis wth (congestive) heart failure""	""February 2009""",
"""16173""",UNKNOWN,true,"""G21zz00""	558	0	28	0	""hypertensive heart disease nos""	""February 2009""",
"""21826""",UNKNOWN,true,"""662F.00""	9400	0	23	0	""hypertension treatm. started""	""February 2009""",
"""34108""",UNKNOWN,true,"""9h3..00""	8320	0	1	0	""exception reporting: hypertension quality indicators""	""February 2009""",
"""69753""",UNKNOWN,true,"""Gyu2.00""	244	0	1	0	""[x]hypertensive diseases""	""February 2009""",
"""95334""",UNKNOWN,true,"""G210000""	5	0	0	0	""malignant hypertensive heart disease without ccf""	""February 2009""",
"""8857""",UNKNOWN,true,"""G21z011""	1800	0	271	1	""cardiomegaly - hypertensive""	""February 2009""",
"""26347""",UNKNOWN,true,"""G8y3.00""	1036	0	16	0	""chronic peripheral venous hypertension""	""February 2009""",
"""95359""",UNKNOWN,true,"""662r.00""	7	0	0	0	""trial withdrawal of antihypertensive therapy""	""February 2009""",
"""10632""",UNKNOWN,true,"""246M.00""	33432	0	217	1	""white coat hypertension""	""February 2009""",
"""36305""",UNKNOWN,true,"""9OIA.00""	104621	0	60	0	""hypertension monitor.chck done""	""February 2009""",
"""102406""",UNKNOWN,true,"""662P000""	12414	0	5	0	""hypertension 9 month review""	""June 2011""",
"""15377""",UNKNOWN,true,"""G200.00""	5233	0	469	0	""malignant essential hypertension""	""February 2009""",
"""3979""",UNKNOWN,true,"""G672.00""	852	0	42	9	""hypertensive encephalopathy""	""February 2009""",
"""10976""",UNKNOWN,true,"""9h32.00""	210713	0	8	0	""excepted from hypertension qual indicators: informed dissent""	""February 2009""",
"""204""",UNKNOWN,true,"""G2...00""	1876342	0	23171	2210	""hypertensive disease""	""February 2009""",
"""105480""",UNKNOWN,true,"""G27..00""	238	0	30	0	""hypertension resistant to drug therapy""	""December 2012""",
"""16059""",UNKNOWN,true,"""G24z.00""	589	0	26	0	""secondary hypertension nos""	""February 2009""",
"""105274""",UNKNOWN,true,"""G28..00""	4951	0	2	0	""stage 2 hypertension (nice - nat ins for hth clin excl 2011)""	""December 2012""",
"""114710""",UNKNOWN,true,"""9OID.00""	1	0	0	0	""borderline hypertension monitoring third letter""	""March 2020""",
"""7329""",UNKNOWN,true,"""G24..00""	4505	0	26	0	""secondary hypertension""	""February 2009""",
"""4344""",UNKNOWN,true,"""9N03.00""	165249	0	155	2	""seen in hypertension clinic""	""February 2009""",
"""57288""",UNKNOWN,true,"""G241.00""	112	0	1	0	""secondary benign hypertension""	""February 2009""",
"""44350""",UNKNOWN,true,"""U60C51A""	120	0	0	0	""[x] adverse reaction to antihypertensives nos""	""February 2009""",
"""30770""",UNKNOWN,true,"""U60C511""	87	0	0	0	""[x] adverse reaction to other antihypertensives""	""February 2009""",
"""114781""",UNKNOWN,true,"""9OIC.00""	15	0	0	0	""borderline hypertension monitoring second letter""	""April 2020""",
"""112611""",UNKNOWN,true,"""SyuFT00""	1	0	0	0	""[x]poisoning by other antihypertensive drugs, nec""	""April 2018""",
"""43935""",UNKNOWN,true,"""G221.00""	67	0	0	0	""benign hypertensive renal disease""	""February 2009""",
"""52427""",UNKNOWN,true,"""G211.00""	67	0	0	0	""benign hypertensive heart disease""	""February 2009""",
"""4444""",UNKNOWN,true,"""662..12""	3577617	0	18693	110	""hypertension monitoring""	""February 2009""",
"""61166""",UNKNOWN,true,"""G21z000""	108	0	1	0	""hypertensive heart disease nos without ccf""	""February 2009""",
"""105487""",UNKNOWN,true,"""G26..11""	523	0	21	0	""severe hypertension""	""December 2012""",
"""110631""",UNKNOWN,true,"""661N600""	285	0	0	0	""hypertension self-management plan review""	""March 2016""",
"""7057""",UNKNOWN,true,"""G2z..00""	68537	0	231	0	""hypertensive disease nos""	""February 2009""",
"""20497""",UNKNOWN,true,"""TJC7z00""	1426	0	2	0	""adverse reaction to antihypertensives nos""	""February 2009""",
"""99259""",UNKNOWN,true,"""662q.00""	12	0	0	0	""trial reduction of antihypertensive therapy""	""May 2010""",
"""103046""",UNKNOWN,true,"""G210z00""	14	0	0	0	""malignant hypertensive heart disease nos""	""October 2011""",
"""25371""",UNKNOWN,true,"""G241000""	184	0	1	0	""secondary benign renovascular hypertension""	""February 2009""",
"""16292""",UNKNOWN,true,"""G21..00""	4766	0	60	1	""hypertensive heart disease""	""February 2009""",
"""18765""",UNKNOWN,true,"""G2y..00""	2009	0	8	0	""other specified hypertensive disease""	""February 2009""",
"""6702""",UNKNOWN,true,"""F421300""	7141	0	279	4	""hypertensive retinopathy""	""February 2009""",
"""63260""",UNKNOWN,true,"""SLC6z00""	4	0	0	0	""hypertensive agent poisoning nos""	""February 2009""",
"""107704""",UNKNOWN,true,"""G20..12""	153	0	0	0	""primary hypertension""	""February 2014""",
"""52127""",UNKNOWN,true,"""G211100""	94	0	0	0	""benign hypertensive heart disease with ccf""	""February 2009""",
"""105371""",UNKNOWN,true,"""G25..00""	3790	0	2	0	""stage 1 hypertension (nice - nat ins for hth clin excl 2011)""	""December 2012""",
"""15106""",UNKNOWN,true,"""G22z.00""	401	0	13	0	""hypertensive renal disease nos""	""February 2009""",
"""45149""",UNKNOWN,true,"""9OI1.00""	49383	0	2	0	""attends hypertension monitor.""	""February 2009""",
