code,code_system,include,term,notes
"""medcode""",UNKNOWN,true,"""readcode""	""clinicalevents""	""immunisationevents""	""referralevents""	""testevents""	""term""	""databaserelease""	""period""",
"""72195""",UNKNOWN,true,"""L450400""	4	0	0	0	""obstetric nipple infection with postnatal complication""	""February 2009""	""postnatal""",
"""96724""",UNKNOWN,true,"""L162100""	1	0	0	0	""unspecified renal disease in pregnancy - delivered""	""April 2009""	""unspecified""",
"""61573""",UNKNOWN,true,"""L416500""	60	0	0	0	""haemorrhoids in the puerperium""	""February 2009""	""postnatal""",
"""33441""",UNKNOWN,true,"""L511.00""	64	0	3	0	""maternal care for viable fetus in abdominal pregnancy""	""February 2009""	""unspecified""",
"""103255""",UNKNOWN,true,"""L45yz00""	2	0	0	0	""other obstetric breast infection nos""	""October 2011""	""unspecified""",
"""104746""",UNKNOWN,true,"""L302z00""	1	0	0	0	""obstructed labour caused by pelvic soft tissues nos""	""August 2012""	""postnatal""",
"""101260""",UNKNOWN,true,"""L10z100""	4	0	0	0	""early pregnancy haemorrhage nos - delivered""	""January 2011""	""unspecified""",
"""9791""",UNKNOWN,true,"""Z257.15""	44986	0	1	0	""nd - normal delivery""	""February 2009""	""postnatal""",
"""29685""",UNKNOWN,true,"""5843.00""	53	0	18	680	""u-s obstetric scan abnormal""	""February 2009""	""unspecified""",
"""35859""",UNKNOWN,true,"""67A5.00""	2386	0	3	0	""pregnancy alcohol advice""	""February 2009""	""unspecified""",
"""47786""",UNKNOWN,true,"""Z262J11""	12	0	0	0	""placental infection""	""February 2009""	""late pregnancy""",
"""38556""",UNKNOWN,true,"""67A7.00""	208	0	1	0	""pregnancy dental advice""	""February 2009""	""unspecified""",
"""106957""",UNKNOWN,true,"""9Nif.00""	107	0	0	0	""did not attend pertussis vaccination in pregnancy""	""September 2013""	""unspecified""",
"""24603""",UNKNOWN,true,"""L10y.00""	956	0	23	0	""other haemorrhage in early pregnancy""	""February 2009""	""unspecified""",
"""9625""",UNKNOWN,true,"""L263300""	53	0	2	0	""labour and delivery complicated by fetal heart rate anomaly""	""February 2009""	""postnatal""",
"""112103""",UNKNOWN,true,"""L092400""	1	0	0	0	""periurethral tissue damage following abortive pregnancy""	""September 2017""	""unspecified""",
"""52621""",UNKNOWN,true,"""L128200""	39	0	4	0	""pre-exist 2ndry hypertens comp preg childbth and puerperium""	""February 2009""	""postnatal""",
"""73983""",UNKNOWN,true,"""L380.00""	4	0	0	0	""obstetric anaesthesia with pulmonary complications""	""February 2009""	""unspecified""",
"""47608""",UNKNOWN,true,"""L177.00""	45	0	0	0	""infections of bladder in pregnancy""	""February 2009""	""unspecified""",
"""28861""",UNKNOWN,true,"""L398500""	22	0	0	0	""delivery by caesarean hysterectomy""	""February 2009""	""postnatal""",
"""42598""",UNKNOWN,true,"""L175.00""	174	0	0	0	""maternal rubella in pregnancy, childbirth and the puerperium""	""February 2009""	""postnatal""",
"""113370""",UNKNOWN,true,"""Q408100""	1	0	0	0	""clostridial intra-amniotic fetal infection""	""February 2019""	""late pregnancy""",
"""37878""",UNKNOWN,true,"""Z254E11""	150	0	0	0	""multiple birth delivery""	""February 2009""	""postnatal""",
"""116778""",UNKNOWN,true,"""Lyu4B00""	1	0	0	0	""[x]other obstetric injury to pelvic organs""	""September 2025""	""unspecified""",
"""63751""",UNKNOWN,true,"""L16A300""	16	0	0	0	""glycosuria during pregnancy - not delivered""	""February 2009""	""unspecified""",
"""15418""",UNKNOWN,true,"""L166300""	327	0	20	2	""genitourinary tract infection in pregnancy - not delivered""	""February 2009""	""unspecified""",
"""72437""",UNKNOWN,true,"""L248z00""	7	0	0	0	""vulval abnormality in pregnancy/childbirth/puerperium nos""	""February 2009""	""postnatal""",
"""45912""",UNKNOWN,true,"""7F24y00""	16	0	0	0	""other specified other obstetric operation""	""February 2009""	""unspecified""",
"""112772""",UNKNOWN,true,"""L162z00""	3	0	0	0	""unspecified renal disease in pregnancy nos""	""July 2018""	""unspecified""",
"""101272""",UNKNOWN,true,"""L462300""	2	0	0	0	""breast engorgement in pregnancy/puerperium/lact + a/n comp""	""January 2011""	""postnatal""",
"""49733""",UNKNOWN,true,"""L388.00""	5	0	0	0	""cardiac comps of anaesthesia during labour and delivery""	""February 2009""	""postnatal""",
"""36655""",UNKNOWN,true,"""Z245.00""	158	0	0	0	""observation of blood loss in labour""	""February 2009""	""postnatal""",
"""99170""",UNKNOWN,true,"""Z243.00""	4	0	0	0	""observation of first stage of labour""	""April 2010""	""postnatal""",
"""115247""",UNKNOWN,true,"""Z239600""	1	0	0	0	""segments of uterus distinguishable in labour""	""November 2020""	""postnatal""",
"""25112""",UNKNOWN,true,"""Z241.00""	52	0	0	0	""labour established""	""February 2009""	""postnatal""",
"""42226""",UNKNOWN,true,"""Q017200""	65	0	0	0	""fetus or neonate affected by external version before labour""	""February 2009""	""postnatal""",
"""34253""",UNKNOWN,true,"""67C..00""	5365	0	9	0	""postnatal support group""	""February 2009""	""postnatal""",
"""51133""",UNKNOWN,true,"""Z264.12""	6	0	1	0	""observation of amniotic fluid""	""February 2009""	""late pregnancy""",
"""15480""",UNKNOWN,true,"""14Y3.00""	104789	0	6	0	""born by normal vaginal delivery""	""February 2009""	""postnatal""",
"""98059""",UNKNOWN,true,"""Lyu5400""	4	0	0	0	""[x]other manipulation-assisted delivery""	""November 2009""	""postnatal""",
"""56915""",UNKNOWN,true,"""Z249.00""	42	0	0	0	""labour problem""	""February 2009""	""postnatal""",
"""69072""",UNKNOWN,true,"""L262200""	2	0	0	0	""other blood-group isoimmunisation with antenatal problem""	""February 2009""	""early pregnancy""",
"""104807""",UNKNOWN,true,"""L361000""	8	0	0	0	""other immediate postpartum haemorrhage unspecified""	""August 2012""	""postnatal""",
"""73111""",UNKNOWN,true,"""L270000""	22	0	0	0	""polyhydramnios unspecified""	""February 2009""	""late pregnancy""",
"""92362""",UNKNOWN,true,"""L240z00""	6	0	0	0	""congenital abnormality uterus in pregnancy/childb/puerp nos""	""February 2009""	""unspecified""",
"""54938""",UNKNOWN,true,"""L162000""	2	0	0	0	""unspecified renal disease in pregnancy unspecified""	""February 2009""	""unspecified""",
"""95875""",UNKNOWN,true,"""7F27z00""	10	0	0	0	""non routine obstetric scan for fetal observations nos""	""February 2009""	""unspecified""",
"""63362""",UNKNOWN,true,"""L091100""	3	0	0	0	""defibrination syndrome following abortive pregnancy""	""February 2009""	""unspecified""",
"""70607""",UNKNOWN,true,"""7F23300""	10	0	0	0	""immediate repair of minor obstetric laceration""	""February 2009""	""unspecified""",
"""5778""",UNKNOWN,true,"""67A..00""	43333	0	1686	1	""pregnancy advice""	""February 2009""	""unspecified""",
"""24823""",UNKNOWN,true,"""7F10100""	38	0	5	0	""hindwater rupture of amniotic membrane""	""February 2009""	""late pregnancy""",
"""62656""",UNKNOWN,true,"""Z255400""	1	0	1	0	""rapid second stage of labour""	""February 2009""	""postnatal""",
"""64298""",UNKNOWN,true,"""L141100""	40	0	0	0	""other threatened labour - not delivered""	""February 2009""	""postnatal""",
"""73311""",UNKNOWN,true,"""L41z.00""	10	0	0	0	""venous complications of pregnancy and puerperium nos""	""February 2009""	""postnatal""",
"""24655""",UNKNOWN,true,"""8H27.00""	9756	0	1710	0	""admit obstetric emergency""	""February 2009""	""unspecified""",
"""106067""",UNKNOWN,true,"""L246000""	5	0	1	0	""other cervical abnormality affecting obstetric care""	""May 2013""	""unspecified""",
"""4094""",UNKNOWN,true,"""L321100""	28	0	2	0	""unspecified prolonged labour - delivered""	""February 2009""	""postnatal""",
"""114059""",UNKNOWN,true,"""L35y000""	1	0	0	0	""other obstetric trauma unspecified""	""August 2019""	""unspecified""",
"""61226""",UNKNOWN,true,"""ZV27y00""	14	0	0	0	""[v]other specified outcome of delivery""	""February 2009""	""postnatal""",
"""53094""",UNKNOWN,true,"""7F25y00""	32	0	0	1	""other specified obstetric monitoring""	""February 2009""	""unspecified""",
"""59313""",UNKNOWN,true,"""Z22BA00""	8	0	0	0	""contin pregnancy after intrauterine death of sibling fetus""	""February 2009""	""unspecified""",
"""113063""",UNKNOWN,true,"""Z255311""	1	0	0	0	""progess of delivery""	""November 2018""	""postnatal""",
"""108033""",UNKNOWN,true,"""Lyu3D00""	2	0	0	0	""[x]other premature separation of placenta""	""May 2014""	""late pregnancy""",
"""94396""",UNKNOWN,true,"""L30zz00""	12	0	0	0	""obstructed labour nos""	""February 2009""	""postnatal""",
"""8446""",UNKNOWN,true,"""L180811""	54271	0	149	13	""gestational diabetes mellitus""	""February 2009""	""unspecified""",
"""31583""",UNKNOWN,true,"""L280.00""	943	0	4	0	""oligohydramnios""	""February 2009""	""late pregnancy""",
"""110281""",UNKNOWN,true,"""4H43.12""	1	0	0	0	""sphingomyelin -amniotic""	""November 2015""	""late pregnancy""",
"""69722""",UNKNOWN,true,"""ZV23z00""	15	0	1	0	""[v]unspecified high-risk pregnancy""	""February 2009""	""unspecified""",
"""34639""",UNKNOWN,true,"""L180100""	82	0	0	0	""diabetes mellitus during pregnancy - baby delivered""	""February 2009""	""unspecified""",
"""105276""",UNKNOWN,true,"""7F14000""	4	0	0	0	""breech extraction delivery with version""	""December 2012""	""postnatal""",
"""103890""",UNKNOWN,true,"""1514000""	9467	0	0	0	""estimated date of delivery from last period""	""March 2012""	""postnatal""",
"""43754""",UNKNOWN,true,"""L18z.00""	8	0	0	0	""medical condition nos in pregnancy/childbirth/puerperium""	""February 2009""	""postnatal""",
"""14842""",UNKNOWN,true,"""6217.00""	3357	0	426	0	""pregnant - unplanned - wanted""	""February 2009""	""early pregnancy""",
"""114562""",UNKNOWN,true,"""L115000""	1	0	0	0	""antepartum haemorrhage with uterine leiomyoma unspecified""	""December 2019""	""late pregnancy""",
"""72298""",UNKNOWN,true,"""L355.00""	10	0	1	0	""other obstetric pelvic organ damage""	""February 2009""	""unspecified""",
"""101229""",UNKNOWN,true,"""Z255A00""	1	0	0	0	""observation of delivery push in labour""	""December 2010""	""postnatal""",
"""99518""",UNKNOWN,true,"""L50..00""	2	0	0	0	""maternal care for compound presentation""	""May 2010""	""unspecified""",
"""34081""",UNKNOWN,true,"""L280z00""	23	0	0	0	""oligohydramnios nos""	""February 2009""	""late pregnancy""",
"""108202""",UNKNOWN,true,"""7M0c200""	1	0	0	0	""delivery fraction radiotherapy superficial orthovoltage mach""	""June 2014""	""postnatal""",
"""50675""",UNKNOWN,true,"""L395100""	1912	0	0	0	""forceps delivery - delivered""	""February 2009""	""postnatal""",
"""42614""",UNKNOWN,true,"""Z22..00""	433	0	10	1	""pregnancy observations""	""February 2009""	""unspecified""",
"""73753""",UNKNOWN,true,"""L28y.00""	21	0	0	0	""other problems of amniotic cavity and membranes""	""February 2009""	""late pregnancy""",
"""14083""",UNKNOWN,true,"""62GZ.00""	26	0	23	3558	""antenatal ultrasound scan nos""	""February 2009""	""early pregnancy""",
"""57236""",UNKNOWN,true,"""L400200""	5	0	0	0	""puerperal endometritis with postnatal complication""	""February 2009""	""postnatal""",
"""30948""",UNKNOWN,true,"""L150100""	208	0	13	0	""post-term pregnancy - delivered""	""February 2009""	""late pregnancy""",
"""53490""",UNKNOWN,true,"""L178.00""	10	0	0	0	""infections of urethra in pregnancy""	""February 2009""	""unspecified""",
"""44472""",UNKNOWN,true,"""L39y.00""	17	0	0	0	""other complications of labour and delivery""	""February 2009""	""postnatal""",
"""44872""",UNKNOWN,true,"""L354100""	11	0	0	0	""obstetric high vaginal laceration - delivered""	""February 2009""	""unspecified""",
"""13419""",UNKNOWN,true,"""62L..00""	9283	0	447	28554	""antenatal blood group screen""	""February 2009""	""early pregnancy""",
"""42120""",UNKNOWN,true,"""L2A0.00""	20	0	1	0	""abnormal haematologic find on antenatal screening of mother""	""February 2009""	""early pregnancy""",
"""105323""",UNKNOWN,true,"""7M0c000""	2	0	0	0	""delivery fraction complex radiotherapy megavoltage machine""	""December 2012""	""postnatal""",
"""9754""",UNKNOWN,true,"""Z22A400""	6273	0	416	2	""early stage of pregnancy""	""February 2009""	""unspecified""",
"""43344""",UNKNOWN,true,"""ZV61800""	15	0	0	0	""[v]illegitimate pregnancy""	""February 2009""	""unspecified""",
"""73028""",UNKNOWN,true,"""L357100""	6	0	0	0	""obstetric pelvic haematoma - delivered""	""February 2009""	""unspecified""",
"""67572""",UNKNOWN,true,"""Q031000""	1	0	0	0	""fetus/neonate affected by mat bony pelvis abn in labour/del""	""February 2009""	""postnatal""",
"""40080""",UNKNOWN,true,"""7F11y00""	51	0	0	0	""other specified other induction of labour""	""February 2009""	""postnatal""",
"""49777""",UNKNOWN,true,"""ZV23700""	8	0	0	0	""[v]supervision of very young primigravida""	""February 2009""	""unspecified""",
"""115819""",UNKNOWN,true,"""Z255712""	1	0	0	0	""no progress in second stage of labour""	""October 2021""	""postnatal""",
"""48742""",UNKNOWN,true,"""Z254C00""	20	0	0	0	""face delivery""	""February 2009""	""postnatal""",
"""33884""",UNKNOWN,true,"""L213000""	44	0	0	0	""multiple delivery, all spontaneous""	""February 2009""	""postnatal""",
"""31743""",UNKNOWN,true,"""L200.00""	2898	0	0	0	""normal delivery but ante- or post- natal conditions present""	""February 2009""	""postnatal""",
"""10173""",UNKNOWN,true,"""Z23D200""	102	0	5	0	""pregnant abdomen observation""	""February 2009""	""early pregnancy""",
"""7781""",UNKNOWN,true,"""L403.00""	33	0	0	0	""puerperal septicaemia""	""February 2009""	""postnatal""",
"""41483""",UNKNOWN,true,"""L401.00""	37	0	0	0	""puerperal salpingitis""	""February 2009""	""postnatal""",
"""46527""",UNKNOWN,true,"""Z221.00""	311	0	4	0	""primigravida""	""February 2009""	""unspecified""",
"""14892""",UNKNOWN,true,"""7F17z00""	5995	0	303	0	""vacuum delivery nos""	""February 2009""	""postnatal""",
"""64464""",UNKNOWN,true,"""7F15z00""	50	0	0	0	""other breech delivery nos""	""February 2009""	""postnatal""",
"""114018""",UNKNOWN,true,"""L393z00""	1	0	0	0	""post-delivery acute renal failure nos""	""July 2019""	""postnatal""",
"""98057""",UNKNOWN,true,"""L248000""	1	0	0	0	""vulval abnormality affecting obstetric care""	""November 2009""	""unspecified""",
"""107198""",UNKNOWN,true,"""L292000""	2	0	0	0	""unspecified maternal pyrexia during labour, unspecified""	""November 2013""	""postnatal""",
"""13163""",UNKNOWN,true,"""62B..00""	513709	0	2789	0	""delivery booking place""	""February 2009""	""postnatal""",
"""93914""",UNKNOWN,true,"""Z262500""	6	0	0	0	""observation of completeness of placenta""	""February 2009""	""late pregnancy""",
"""67737""",UNKNOWN,true,"""Z262L00""	5	0	0	0	""placenta oedematous""	""February 2009""	""late pregnancy""",
"""11989""",UNKNOWN,true,"""8HHV.00""	8409	0	11807	0	""referral for termination of pregnancy""	""February 2009""	""unspecified""",
"""13416""",UNKNOWN,true,"""62M..00""	125	0	7	4062	""antenatal sickle cell screen""	""February 2009""	""early pregnancy""",
"""94405""",UNKNOWN,true,"""L413100""	7	0	0	0	""antenatal deep vein thrombosis - delivered""	""February 2009""	""early pregnancy""",
"""105419""",UNKNOWN,true,"""7F17000""	4	0	0	0	""high vacuum delivery""	""December 2012""	""postnatal""",
"""36959""",UNKNOWN,true,"""L391.00""	24	0	1	0	""obstetric shock""	""February 2009""	""unspecified""",
"""112133""",UNKNOWN,true,"""L172z00""	3	0	0	0	""other mat. venereal dis. in pregnancy/childbirth/puerp. nos""	""September 2017""	""postnatal""",
"""50512""",UNKNOWN,true,"""L031z00""	108	0	2	0	""tubal pregnancy nos""	""February 2009""	""unspecified""",
"""88593""",UNKNOWN,true,"""BBR6.00""	14	0	0	0	""[m]placental site trophoblastic tumour""	""February 2009""	""late pregnancy""",
"""36478""",UNKNOWN,true,"""L442000""	81	0	1	0	""obstetric perineal wound disruption unspecified""	""February 2009""	""unspecified""",
"""107142""",UNKNOWN,true,"""L267400""	2	0	0	0	""malformation of placenta""	""October 2013""	""late pregnancy""",
"""69788""",UNKNOWN,true,"""L260200""	3	0	0	0	""fetal-maternal haemorrhage with antenatal problem""	""February 2009""	""early pregnancy""",
"""110594""",UNKNOWN,true,"""57...1F""	0	0	0	1	""placenta isotope study""	""February 2016""	""late pregnancy""",
"""49573""",UNKNOWN,true,"""L40zz00""	15	0	0	0	""major puerperal infection nos""	""February 2009""	""postnatal""",
"""8879""",UNKNOWN,true,"""1514.12""	113275	0	140	184	""estimated date of delivery""	""February 2009""	""postnatal""",
"""113365""",UNKNOWN,true,"""L415400""	1	0	0	0	""other phlebitis/thrombosis in preg/puerperium + p/n comp""	""February 2019""	""postnatal""",
"""46297""",UNKNOWN,true,"""Z246311""	77	0	0	0	""onset of labour pains""	""February 2009""	""postnatal""",
"""49502""",UNKNOWN,true,"""L228.00""	17	0	0	0	""multiple pregnancy with malpresentation""	""February 2009""	""unspecified""",
"""113324""",UNKNOWN,true,"""L411611""	1	0	0	0	""perineal varices in the puerperium""	""February 2019""	""postnatal""",
"""50058""",UNKNOWN,true,"""13SZ.00""	158	0	0	0	""pregnancy benefit nos""	""February 2009""	""unspecified""",
"""52726""",UNKNOWN,true,"""Q031500""	8	0	0	0	""fetus/neonate affected by face presentation during labour/de""	""February 2009""	""postnatal""",
"""72979""",UNKNOWN,true,"""4H1..00""	0	0	0	2	""amniotic fluid exam. - general""	""February 2009""	""late pregnancy""",
"""69011""",UNKNOWN,true,"""L132000""	7	0	0	0	""late pregnancy vomiting unspecified""	""February 2009""	""unspecified""",
"""54311""",UNKNOWN,true,"""Q02..00""	6	0	0	0	""fetus/neonate affected by complic of placenta/cord/membrane""	""February 2009""	""late pregnancy""",
"""105033""",UNKNOWN,true,"""Z262111""	2	0	0	0	""observation of size of placenta""	""October 2012""	""late pregnancy""",
"""10185""",UNKNOWN,true,"""L13..00""	13840	0	202	0	""excessive pregnancy vomiting""	""February 2009""	""unspecified""",
"""54681""",UNKNOWN,true,"""L189.00""	14	0	0	0	""dis resp syst comp pregnancy, childbirth & puerperium""	""February 2009""	""postnatal""",
"""115793""",UNKNOWN,true,"""L392300""	1	0	0	0	""maternal hypotension syndrome with antenatal problem""	""October 2021""	""early pregnancy""",
"""54082""",UNKNOWN,true,"""L169300""	2	0	1	0	""herpes gestationis - not delivered""	""February 2009""	""unspecified""",
"""10184""",UNKNOWN,true,"""67A3.00""	4808	0	20	0	""pregnancy smoking advice""	""February 2009""	""unspecified""",
"""112569""",UNKNOWN,true,"""L17z000""	1	0	0	0	""mat infect/parasitic dis nos - pregnancy/puerperium unspec""	""April 2018""	""postnatal""",
"""99365""",UNKNOWN,true,"""L460z00""	15	0	0	0	""retracted nipple in pregnancy/puerperium/lactation nos""	""May 2010""	""postnatal""",
"""111793""",UNKNOWN,true,"""633B.00""	25	0	0	0	""antepartum stillbirth""	""April 2017""	""late pregnancy""",
"""17911""",UNKNOWN,true,"""L416.11""	5142	0	55	0	""piles - obstetric""	""February 2009""	""unspecified""",
"""43416""",UNKNOWN,true,"""6B23.00""	19	0	0	0	""sure start postnatal visit""	""February 2009""	""postnatal""",
"""98336""",UNKNOWN,true,"""Q311113""	6	0	0	0	""aspiration of amniotic fluid in newborn""	""January 2010""	""late pregnancy""",
"""71745""",UNKNOWN,true,"""L35z100""	3	0	0	0	""obstetric trauma nos - delivered""	""February 2009""	""unspecified""",
"""109479""",UNKNOWN,true,"""633D.00""	2	0	0	0	""order of birth at delivery""	""April 2015""	""postnatal""",
"""115700""",UNKNOWN,true,"""L451300""	1	0	0	0	""obstetric breast abscess with antenatal complication""	""July 2021""	""early pregnancy""",
"""73734""",UNKNOWN,true,"""ZVu2900""	69	0	2	2	""[x]other antenatal screening""	""February 2009""	""early pregnancy""",
"""50061""",UNKNOWN,true,"""L131.00""	361	0	7	0	""hyperemesis gravidarum with metabolic disturbance""	""February 2009""	""early pregnancy""",
"""30944""",UNKNOWN,true,"""L46..00""	213	0	2	0	""obstetric breast and lactation disorders nos""	""February 2009""	""unspecified""",
"""13975""",UNKNOWN,true,"""584F.00""	193	0	52	837	""antenatal scan unable to confirm pregnancy""	""February 2009""	""early pregnancy""",
"""56830""",UNKNOWN,true,"""L370.00""	116	0	0	0	""retained placenta with no haemorrhage""	""February 2009""	""late pregnancy""",
"""112116""",UNKNOWN,true,"""L096700""	1	0	0	0	""soap embolism following abortive pregnancy""	""September 2017""	""unspecified""",
"""60179""",UNKNOWN,true,"""J004500""	18	0	1	0	""postnatal enamel hypoplasia""	""February 2009""	""postnatal""",
"""64649""",UNKNOWN,true,"""L175100""	8	0	0	0	""maternal rubella during pregnancy - baby delivered""	""February 2009""	""unspecified""",
"""112477""",UNKNOWN,true,"""L461300""	2	0	0	0	""cracked nipple in pregnancy/puerperium/lactation + a/n comp""	""January 2018""	""postnatal""",
"""97349""",UNKNOWN,true,"""L121300""	2	0	0	0	""renal hypertension in preg/childbirth/puerp - not delivered""	""August 2009""	""postnatal""",
"""115971""",UNKNOWN,true,"""L173z00""	1	0	0	0	""maternal tuberculosis in pregnancy/childbirth/puerperium nos""	""February 2022""	""postnatal""",
"""66102""",UNKNOWN,true,"""L415300""	1	0	0	0	""other phlebitis/thrombosis in preg/puerperium + a/n comp""	""February 2009""	""postnatal""",
"""46502""",UNKNOWN,true,"""Q21..12""	38	0	0	0	""labour fetal anoxia""	""February 2009""	""postnatal""",
"""101518""",UNKNOWN,true,"""L132z00""	5	0	0	0	""late pregnancy vomiting nos""	""January 2011""	""unspecified""",
"""89589""",UNKNOWN,true,"""4H31.00""	0	0	0	1	""amniotic fluid microscopy -nad""	""February 2009""	""late pregnancy""",
"""71730""",UNKNOWN,true,"""L123300""	14	0	0	0	""transient hypertension of pregnancy - not delivered""	""February 2009""	""unspecified""",
"""31162""",UNKNOWN,true,"""L165.00""	303	0	2	0	""asymptomatic bacteriuria in pregnancy""	""February 2009""	""unspecified""",
"""60333""",UNKNOWN,true,"""L301500""	2	0	1	0	""obstructed labour due to pelvic inlet contraction""	""February 2009""	""postnatal""",
"""19800""",UNKNOWN,true,"""584..00""	630	0	855	85947	""ultrasound in obstetric diagn.""	""February 2009""	""unspecified""",
"""110296""",UNKNOWN,true,"""L170200""	2	0	0	0	""maternal syphilis in puerperium - baby delivered""	""December 2015""	""postnatal""",
"""52048""",UNKNOWN,true,"""Z22AB11""	74	0	5	0	""accidental pregnancy""	""February 2009""	""unspecified""",
"""4723""",UNKNOWN,true,"""L112.11""	192	0	30	0	""ablatio placentae""	""February 2009""	""late pregnancy""",
"""29885""",UNKNOWN,true,"""L3...00""	1238	0	12	0	""complications occurring during labour and delivery""	""February 2009""	""postnatal""",
"""14727""",UNKNOWN,true,"""14Y1.00""	17541	0	1	0	""born by forceps delivery""	""February 2009""	""postnatal""",
"""15675""",UNKNOWN,true,"""14Y5.00""	11563	0	1	0	""born by ventouse delivery""	""February 2009""	""postnatal""",
"""113511""",UNKNOWN,true,"""L440400""	1	0	0	0	""puerperal cerebrovascular disorder with postnatal comp""	""April 2019""	""postnatal""",
"""62358""",UNKNOWN,true,"""L167000""	3	0	0	0	""liver disorder in pregnancy unspecified""	""February 2009""	""unspecified""",
"""28611""",UNKNOWN,true,"""L461.00""	601	0	0	0	""cracked nipple in pregnancy, the puerperium or lactation""	""February 2009""	""postnatal""",
"""61144""",UNKNOWN,true,"""L463.00""	26	0	0	0	""other breast disorder in pregnancy/puerperium/lactation""	""February 2009""	""postnatal""",
"""85226""",UNKNOWN,true,"""Lyu4000""	14	0	0	0	""[x]other failed induction of labour""	""February 2009""	""postnatal""",
"""40500""",UNKNOWN,true,"""Eu53100""	172	0	2	0	""[x]severe mental and behav disorder assoc wth puerperium nec""	""February 2009""	""postnatal""",
"""95107""",UNKNOWN,true,"""L312200""	0	0	0	0	""other uterine inertia with antenatal problem""	""February 2009""	""early pregnancy""",
"""720""",UNKNOWN,true,"""L398.00""	213873	0	1566	6	""caesarean delivery""	""February 2009""	""postnatal""",
"""111225""",UNKNOWN,true,"""L44z100""	1	0	0	0	""complications of the puerperium nos - delivered + p/n comp""	""August 2016""	""postnatal""",
"""62012""",UNKNOWN,true,"""7F2z.00""	13	0	0	0	""other obstetric operations nos""	""February 2009""	""unspecified""",
"""56420""",UNKNOWN,true,"""L39B.00""	9	0	1	0	""death from sequelae of direct obstetric causes""	""February 2009""	""unspecified""",
"""60870""",UNKNOWN,true,"""938Z.00""	13	0	0	0	""obstetric coop card nos""	""February 2009""	""unspecified""",
"""32991""",UNKNOWN,true,"""62C1.00""	2118	0	0	0	""short stay delivery booking""	""February 2009""	""postnatal""",
"""11294""",UNKNOWN,true,"""L270.00""	1349	0	15	0	""polyhydramnios""	""February 2009""	""late pregnancy""",
"""73646""",UNKNOWN,true,"""L27z.00""	40	0	5	0	""polyhydramnios nos""	""February 2009""	""late pregnancy""",
"""111755""",UNKNOWN,true,"""62X6.00""	1	0	0	0	""gestation less than 28 weeks""	""April 2017""	""28""",
"""688""",UNKNOWN,true,"""7F17.11""	28750	0	152	0	""ventouse delivery""	""February 2009""	""postnatal""",
"""70342""",UNKNOWN,true,"""L123400""	25	0	0	0	""transient hypertension of pregnancy + postnatal complication""	""February 2009""	""postnatal""",
"""463""",UNKNOWN,true,"""L222.12""	19667	0	496	0	""breech delivery""	""February 2009""	""postnatal""",
"""99422""",UNKNOWN,true,"""L187000""	5	0	0	0	""orthopaedic disorder - unsp whether in pregnancy/puerperium""	""May 2010""	""postnatal""",
"""103677""",UNKNOWN,true,"""Eu32B00""	133	0	10	0	""[x]antenatal depression""	""February 2012""	""early pregnancy""",
"""62316""",UNKNOWN,true,"""L51..00""	42	0	2	0	""maternal care for other known or suspected fetal problems""	""February 2009""	""unspecified""",
"""107153""",UNKNOWN,true,"""Q007x00""	1	0	0	0	""fetus/neonate affected - placental/breast transfer toxic nec""	""October 2013""	""late pregnancy""",
"""38771""",UNKNOWN,true,"""Lyu2200""	87	0	17	1	""[x]other venous complications in pregnancy""	""February 2009""	""unspecified""",
"""116431""",UNKNOWN,true,"""Lyu4J00""	1	0	0	0	""[x]other complications of obstetric surgery and procedures""	""November 2023""	""unspecified""",
"""15634""",UNKNOWN,true,"""L166z00""	643	0	5	1	""genitourinary tract infection in pregnancy nos""	""February 2009""	""unspecified""",
"""62759""",UNKNOWN,true,"""7G1L100""	11	0	0	0	""allograft of amniotic membrane nec""	""February 2009""	""late pregnancy""",
"""60398""",UNKNOWN,true,"""L112z00""	75	0	0	0	""placental abruption nos""	""February 2009""	""late pregnancy""",
"""6141""",UNKNOWN,true,"""L396.11""	40096	0	101	0	""ventouse delivery""	""February 2009""	""postnatal""",
"""97719""",UNKNOWN,true,"""L360200""	2	0	0	0	""third-stage postpartum haemorrhage with postnatal problem""	""October 2009""	""postnatal""",
"""94071""",UNKNOWN,true,"""9NV0.00""	210	0	0	0	""postnatal clinic""	""February 2009""	""postnatal""",
"""115030""",UNKNOWN,true,"""L431400""	1	0	0	0	""amniotic fluid pulmonary embolism with p/n complication""	""July 2020""	""late pregnancy""",
"""60741""",UNKNOWN,true,"""L115.12""	19	0	3	0	""antepartum haemorrhage with uterine fibroid""	""February 2009""	""late pregnancy""",
"""68430""",UNKNOWN,true,"""4444.11""	1	0	0	70	""human placental lactogen""	""February 2009""	""late pregnancy""",
"""113630""",UNKNOWN,true,"""L432200""	1	0	0	0	""obstetric blood-clot pulm embolism - delivered with p/n comp""	""April 2019""	""unspecified""",
"""28903""",UNKNOWN,true,"""Z254200""	664	0	0	0	""delivered by low forceps delivery""	""February 2009""	""postnatal""",
"""20591""",UNKNOWN,true,"""539..00""	9	0	4	8184	""abdominal obstetric x-ray""	""February 2009""	""unspecified""",
"""37664""",UNKNOWN,true,"""L44y.11""	62	0	1	0	""subinvolution of uterus in the puerperium""	""February 2009""	""postnatal""",
