code,code_system,include,term,notes
"""medcode""",UNKNOWN,true,"""readcode""	""desc""",
"""33543""",UNKNOWN,true,"""G6X..00""	""cerebrl infarctn due/unspcf occlusn or sten/cerebrl artrs""",
"""34117""",UNKNOWN,true,"""G67y.00""	""other cerebrovascular disease os""",
"""34135""",UNKNOWN,true,"""14A7.00""	""h/o: cva/stroke""",
"""34245""",UNKNOWN,true,"""9Om1.00""	""stroke/transient ischaemic attack monitoring second letter""",
"""34375""",UNKNOWN,true,"""9Om2.00""	""stroke/transient ischaemic attack monitoring third letter""",
"""34758""",UNKNOWN,true,"""G641.11""	""cerebral embolus""",
"""3535""",UNKNOWN,true,"""G61z.00""	""intracerebral haemorrhage nos""",
"""35916""",UNKNOWN,true,"""7A20300""	""endarterectomy and patch repair of carotid artery""",
"""36717""",UNKNOWN,true,"""G640000""	""cerebral infarction due to thrombosis of cerebral arteries""",
"""37493""",UNKNOWN,true,"""G67z.00""	""other cerebrovascular disease nos""",
"""39344""",UNKNOWN,true,"""G676000""	""cereb infarct due cerebral venous thrombosis, nonpyogenic""",
"""39403""",UNKNOWN,true,"""G683.00""	""sequelae of cerebral infarction""",
"""40053""",UNKNOWN,true,"""G671.00""	""generalised ischaemic cerebrovascular disease nos""",
"""40338""",UNKNOWN,true,"""G611.00""	""internal capsule haemorrhage""",
"""40758""",UNKNOWN,true,"""G6W..00""	""cereb infarct due unsp occlus/stenos precerebr arteries""",
"""40847""",UNKNOWN,true,"""G632.00""	""vertebral artery occlusion""",
"""41577""",UNKNOWN,true,"""1477.00""	""h/o: cerebrovascular disease""",
"""41910""",UNKNOWN,true,"""G605.00""	""subarachnoid haemorrhage from basilar artery""",
"""42283""",UNKNOWN,true,"""S63z.00""	""other cerebral haemorrhage following injury nos""",
"""42331""",UNKNOWN,true,"""G603.00""	""subarachnoid haemorrhage from anterior communicating artery""",
"""42335""",UNKNOWN,true,"""L440.00""	""cerebrovascular disorders in the puerperium""",
"""4240""",UNKNOWN,true,"""G631.00""	""carotid artery occlusion""",
"""4273""",UNKNOWN,true,"""G621.00""	""subdural haemorrhage - nontraumatic""",
"""43451""",UNKNOWN,true,"""G682.00""	""sequelae of other nontraumatic intracranial haemorrhage""",
"""44740""",UNKNOWN,true,"""G680.00""	""sequelae of subarachnoid haemorrhage""",
"""44765""",UNKNOWN,true,"""G653.00""	""carotid artery syndrome hemispheric""",
"""45781""",UNKNOWN,true,"""G63..00""	""precerebral arterial occlusion""",
"""46316""",UNKNOWN,true,"""G612.00""	""basal nucleus haemorrhage""",
"""47607""",UNKNOWN,true,"""L440.11""	""cva - cerebrovascular accident in the puerperium""",
"""47642""",UNKNOWN,true,"""G64z100""	""wallenberg syndrome""",
"""48149""",UNKNOWN,true,"""G681.00""	""sequelae of intracerebral haemorrhage""",
"""5051""",UNKNOWN,true,"""G61..00""	""intracerebral haemorrhage""",
"""50594""",UNKNOWN,true,"""G654.00""	""multiple and bilateral precerebral artery syndromes""",
"""51138""",UNKNOWN,true,"""G68W.00""	""sequelae/other + unspecified cerebrovascular diseases""",
"""51311""",UNKNOWN,true,"""G6y..00""	""other specified cerebrovascular disease""",
"""51326""",UNKNOWN,true,"""G63y.00""	""other precerebral artery occlusion""",
"""51465""",UNKNOWN,true,"""9Om3.00""	""stroke/transient ischaemic attack monitoring verbal invitati""",
"""51759""",UNKNOWN,true,"""G677000""	""occlusion and stenosis of middle cerebral artery""",
"""51767""",UNKNOWN,true,"""G666.00""	""pure sensory lacunar syndrome""",
"""5185""",UNKNOWN,true,"""G64z111""	""lateral medullary syndrome""",
"""52246""",UNKNOWN,true,"""13YA.00""	""stroke group member""",
"""5268""",UNKNOWN,true,"""G650.11""	""insufficiency - basilar artery""",
"""5363""",UNKNOWN,true,"""G64..11""	""cva - cerebral artery occlusion""",
"""53745""",UNKNOWN,true,"""Gyu6400""	""[x]other cerebral infarction""",
"""53810""",UNKNOWN,true,"""Gyu6200""	""[x]other intracerebral haemorrhage""",
"""54744""",UNKNOWN,true,"""F11x200""	""cerebral degeneration due to cerebrovascular disease""",
"""55351""",UNKNOWN,true,"""7P24200""	""delivery of rehabilitation for stroke""",
"""55602""",UNKNOWN,true,"""G677300""	""occlusion and stenosis of cerebellar arteries""",
"""56007""",UNKNOWN,true,"""G601.00""	""subarachnoid haemorrhage from carotid siphon and bifurcation""",
"""5602""",UNKNOWN,true,"""G64z.12""	""cerebellar infarction""",
"""56279""",UNKNOWN,true,"""L440.12""	""stroke in the puerperium""",
"""56458""",UNKNOWN,true,"""8HHM.00""	""ref to multidisciplinary stroke function improvement service""",
"""569""",UNKNOWN,true,"""G64..12""	""infarction - cerebral""",
"""57315""",UNKNOWN,true,"""G618.00""	""intracerebral haemorrhage, multiple localized""",
"""57495""",UNKNOWN,true,"""G63..11""	""infarction - precerebral""",
"""57527""",UNKNOWN,true,"""G677100""	""occlusion and stenosis of anterior cerebral artery""",
"""5871""",UNKNOWN,true,"""14A7.12""	""h/o: stroke""",
"""60692""",UNKNOWN,true,"""G606.00""	""subarachnoid haemorrhage from vertebral artery""",
"""60781""",UNKNOWN,true,"""P7y0z00""	""cerebrovascular system anomaly nos""",
"""6116""",UNKNOWN,true,"""G66..13""	""cva - cerebrovascular accident unspecified""",
"""6155""",UNKNOWN,true,"""G64..13""	""stroke due to cerebral arterial occlusion""",
"""6228""",UNKNOWN,true,"""G68X.00""	""sequelae of stroke,not specfd as h'morrhage or infarction""",
"""62342""",UNKNOWN,true,"""G615.00""	""bulbar haemorrhage""",
"""6253""",UNKNOWN,true,"""G66..12""	""stroke unspecified""",
"""63830""",UNKNOWN,true,"""G63..12""	""stenosis of precerebral arteries""",
"""65745""",UNKNOWN,true,"""Gyu6100""	""[x]other subarachnoid haemorrhage""",
"""65770""",UNKNOWN,true,"""G677200""	""occlusion and stenosis of posterior cerebral artery""",
"""66873""",UNKNOWN,true,"""14AK.00""	""h/o: stroke in last year""",
"""67640""",UNKNOWN,true,"""L440000""	""puerperal cerebrovascular disorder unspecified""",
"""6960""",UNKNOWN,true,"""G61..11""	""cva - cerebrovascular accid due to intracerebral haemorrhage""",
"""7017""",UNKNOWN,true,"""7004300""	""evacuation of intracerebral haematoma nec""",
"""70536""",UNKNOWN,true,"""G671000""	""acute cerebrovascular insufficiency nos""",
"""71274""",UNKNOWN,true,"""G677400""	""occlusion+stenosis of multiple and bilat cerebral arteries""",
"""7138""",UNKNOWN,true,"""ZV12512""	""[v]personal history of cerebrovascular accident (cva)""",
"""71585""",UNKNOWN,true,"""G63z.00""	""precerebral artery occlusion nos""",
"""73901""",UNKNOWN,true,"""Gyu6.00""	""[x]cerebrovascular diseases""",
"""7780""",UNKNOWN,true,"""G667.00""	""left sided cva""",
"""7912""",UNKNOWN,true,"""G614.00""	""pontine haemorrhage""",
"""8181""",UNKNOWN,true,"""S628.00""	""traumatic subdural haemorrhage""",
"""8443""",UNKNOWN,true,"""G663.00""	""brain stem stroke syndrome""",
"""8837""",UNKNOWN,true,"""G64..00""	""cerebral arterial occlusion""",
"""90572""",UNKNOWN,true,"""Gyu6500""	""[x]occlusion and stenosis of other precerebral arteries""",
"""91272""",UNKNOWN,true,"""L440300""	""puerperal cerebrovascular disorder with antenatal comp""",
"""91627""",UNKNOWN,true,"""Gyu6300""	""[x]cerebrl infarctn due/unspcf occlusn or sten/cerebrl artrs""",
"""92036""",UNKNOWN,true,"""Gyu6600""	""[x]occlusion and stenosis of other cerebral arteries""",
"""94105""",UNKNOWN,true,"""P7y0y00""	""other specified cerebrovascular anomaly""",
"""94482""",UNKNOWN,true,"""Gyu6G00""	""[x]cereb infarct due unsp occlus/stenos precerebr arteries""",
"""95347""",UNKNOWN,true,"""Fyu5700""	""[x]other vascular syndroms/brain in cerebrovasculr diseases""",
"""96630""",UNKNOWN,true,"""Gyu6F00""	""[x]intracerebral haemorrhage in hemisphere, unspecified""",
"""96717""",UNKNOWN,true,"""S621.00""	""open traumatic subarachnoid haemorrhage""",
