code,code_system,include,term,notes
"""medcode""",UNKNOWN,true,"""readcode""	""clinicalevents""	""immunisationevents""	""referralevents""	""testevents""	""term""	""databaserelease""",
"""35407""",UNKNOWN,true,"""66CJ.00""	2287	0	10	0	""weight management plan completed""	""February 2009""",
"""35567""",UNKNOWN,true,"""4I48.00""	1	0	1	26	""sweat weight""	""February 2009""",
"""8304""",UNKNOWN,true,"""ZC2C711""	20402	0	574	0	""dietary advice for weight reduction""	""February 2009""",
"""101444""",UNKNOWN,true,"""8IAu.00""	5121	0	0	1	""weight management advice declined""	""January 2011""",
"""13078""",UNKNOWN,true,"""13AC.00""	11407	0	23	0	""diabetic weight reducing diet""	""February 2009""",
"""67437""",UNKNOWN,true,"""9N4v.00""	643	0	1	0	""did not attend weight monitoring clinic""	""February 2009""",
"""3647""",UNKNOWN,true,"""R032.00""	148488	0	17317	56	""[d]abnormal loss of weight""	""February 2009""",
"""38799""",UNKNOWN,true,"""C380000""	1254	0	2	0	""obesity due to excess calories""	""February 2009""",
"""37937""",UNKNOWN,true,"""22A8.00""	18140	0	163	0	""weight loss from baseline weight""	""February 2009""",
"""66532""",UNKNOWN,true,"""Z6A3.00""	3	0	1	0	""weight transfer practice""	""February 2009""",
"""24496""",UNKNOWN,true,"""22K6.00""	45023	0	60	5	""body mass index less than 20""	""February 2009""",
"""32914""",UNKNOWN,true,"""22K3.00""	51536	0	17	0	""body mass index low k/m2""	""February 2009""",
"""59780""",UNKNOWN,true,"""222A.00""	5621	0	110	0	""o/e - obese""	""February 2009""",
"""102647""",UNKNOWN,true,"""9hN0.00""	22	0	0	0	""excepted from obesity quality indicators: patient unsuitable""	""July 2011""",
"""101047""",UNKNOWN,true,"""22K9.00""	528	0	3	0	""body mass index centile""	""December 2010""",
"""103499""",UNKNOWN,true,"""22AA.00""	2280	0	91	0	""overweight""	""January 2012""",
"""17477""",UNKNOWN,true,"""ZV65319""	1470	0	32	0	""[v]dietary counselling in obesity""	""February 2009""",
"""112889""",UNKNOWN,true,"""66CF400""	2	0	0	0	""target weight to achieve ten percent weight loss""	""September 2018""",
"""107431""",UNKNOWN,true,"""9N1yK00""	3685	0	3	0	""seen in weight management clinic""	""December 2013""",
"""26182""",UNKNOWN,true,"""66CH.00""	22710	0	61	0	""weight management plan started""	""February 2009""",
"""102514""",UNKNOWN,true,"""66CN.00""	12	0	0	0	""risk health associated overweight and obesity, at high risk""	""June 2011""",
"""29721""",UNKNOWN,true,"""66CD.00""	719	0	4	0	""difficulty maintaining weight loss""	""February 2009""",
"""1581""",UNKNOWN,true,"""162..00""	244283	0	11998	12	""weight symptom""	""February 2009""",
"""26415""",UNKNOWN,true,"""66CA.00""	2298	0	1	0	""ideal weight discussed""	""February 2009""",
"""110415""",UNKNOWN,true,"""66CX.00""	2	0	1	0	""obesity multidisciplinary case review""	""December 2015""",
"""1018""",UNKNOWN,true,"""1622.00""	99416	0	4476	60	""weight increasing""	""February 2009""",
"""19208""",UNKNOWN,true,"""1624.00""	5486	0	27	0	""abnormal weight gain""	""February 2009""",
"""26351""",UNKNOWN,true,"""1626.00""	2052	0	11	0	""intentional weight loss""	""February 2009""",
"""102645""",UNKNOWN,true,"""8HHH000""	372	0	213	0	""referral to local authority weight management programme""	""July 2011""",
"""11882""",UNKNOWN,true,"""67I9.00""	95825	0	193	0	""advice about weight""	""February 2009""",
"""56117""",UNKNOWN,true,"""Z7D1600""	40	0	6	0	""underestimates own body weight""	""February 2009""",
"""14763""",UNKNOWN,true,"""1621.00""	51184	0	91	0	""weight steady""	""February 2009""",
"""52034""",UNKNOWN,true,"""9OK1.00""	2289	0	1	0	""attends obesity monitoring""	""February 2009""",
"""70950""",UNKNOWN,true,"""9OK7.00""	198	0	0	0	""obesity monitoring verbal inv.""	""February 2009""",
"""12445""",UNKNOWN,true,"""ZG53100""	16905	0	35	0	""patient advised to lose weight""	""February 2009""",
"""2""",UNKNOWN,true,"""22A..00""	63399388	0	5915	19	""o/e - weight""	""February 2009""",
"""102852""",UNKNOWN,true,"""9NiX.00""	51	0	1	0	""dna weight management special interest gp clinic""	""August 2011""",
"""116468""",UNKNOWN,true,"""39C4500""	1	0	0	0	""waterlow build/weight for height score""	""December 2023""",
"""5812""",UNKNOWN,true,"""1625.11""	188862	0	19573	64	""abnormal weight loss - symptom""	""February 2009""",
"""12398""",UNKNOWN,true,"""1D1A.00""	58193	0	3034	0	""complaining of weight loss""	""February 2009""",
"""105396""",UNKNOWN,true,"""8H4n.00""	291	0	938	0	""referral to weight management special interest gp""	""December 2012""",
"""105638""",UNKNOWN,true,"""9hN1.00""	14	0	0	0	""excepted from obesity quality indicators: informed dissent""	""January 2013""",
"""108608""",UNKNOWN,true,"""66Cb.00""	182	0	0	0	""intensive weight management programme commenced""	""September 2014""",
"""49409""",UNKNOWN,true,"""9OK4.00""	2732	0	4	0	""obesity monitoring 1st letter""	""February 2009""",
"""11443""",UNKNOWN,true,"""ZC1..00""	3524	0	25	0	""actions to lose weight""	""February 2009""",
"""98136""",UNKNOWN,true,"""8IAM.00""	33649	0	4055	47	""referral to weight management service declined""	""December 2009""",
"""47516""",UNKNOWN,true,"""2292.00""	271	0	0	0	""o/e - height 10-20% < average""	""February 2009""",
"""35476""",UNKNOWN,true,"""2294.00""	291	0	0	0	""o/e-height 10-20% over average""	""February 2009""",
"""104421""",UNKNOWN,true,"""C380700""	2	0	0	0	""lifelong obesity""	""June 2012""",
"""28937""",UNKNOWN,true,"""22K2.00""	417930	0	12	0	""body mass index high k/m2""	""February 2009""",
"""12530""",UNKNOWN,true,"""R034800""	3815	0	178	1	""[d]underweight""	""February 2009""",
"""17470""",UNKNOWN,true,"""6878.00""	9873	0	16	0	""obesity screen""	""February 2009""",
"""32879""",UNKNOWN,true,"""66CG.00""	61114	0	2563	0	""weight management programme offered""	""February 2009""",
"""17444""",UNKNOWN,true,"""66CE.00""	85	0	89	0	""reason for obesity therapy - occupational""	""February 2009""",
"""43472""",UNKNOWN,true,"""66CK.00""	883	0	1	0	""target weight reached""	""February 2009""",
"""96348""",UNKNOWN,true,"""6B4..11""	72	0	2	0	""counterweight programme""	""April 2009""",
"""8964""",UNKNOWN,true,"""8B57.00""	21076	0	190	70	""weight reducing diet""	""February 2009""",
"""654""",UNKNOWN,true,"""1623.00""	99976	0	17203	515	""weight decreasing""	""February 2009""",
"""66406""",UNKNOWN,true,"""C38..00""	671	0	0	0	""obesity and other hyperalimentation""	""February 2009""",
"""22695""",UNKNOWN,true,"""C380400""	2079	0	8	0	""central obesity""	""February 2009""",
"""111737""",UNKNOWN,true,"""66CF100""	2	0	0	0	""6 month target weight""	""April 2017""",
"""6533""",UNKNOWN,true,"""R031.00""	75690	0	3663	25	""[d]abnormal weight gain""	""February 2009""",
"""103195""",UNKNOWN,true,"""14f..00""	65	0	2	0	""h/o: attempted weight loss""	""October 2011""",
"""110708""",UNKNOWN,true,"""8HHH100""	26	0	2	0	""referral to residential weight management programme""	""April 2016""",
"""43806""",UNKNOWN,true,"""ZC1A.00""	25	0	0	0	""excessive exercising to lose weight""	""February 2009""",
"""11461""",UNKNOWN,true,"""66C..00""	178290	0	976	0	""obesity monitoring""	""February 2009""",
"""69757""",UNKNOWN,true,"""Cyu7000""	29	0	1	0	""[x]other obesity""	""February 2009""",
"""28946""",UNKNOWN,true,"""22K1.00""	391607	0	2	1	""body mass index normal k/m2""	""February 2009""",
"""22556""",UNKNOWN,true,"""22K7.00""	75214	0	300	5	""body mass index 40+ - severely obese""	""February 2009""",
"""13056""",UNKNOWN,true,"""679P.00""	109725	0	247	0	""health education - weight management""	""February 2009""",
"""106010""",UNKNOWN,true,"""66CP.00""	1905	0	1	0	""risk health associ overweight and obesity, at very high risk""	""April 2013""",
"""102856""",UNKNOWN,true,"""1628.00""	91	0	1	0	""pattern of weight gain""	""August 2011""",
"""102150""",UNKNOWN,true,"""66CM.00""	767	0	1	0	""risk health associ overweight and obesity, at increased risk""	""April 2011""",
"""109470""",UNKNOWN,true,"""66CF000""	12	0	0	0	""3 month target weight""	""April 2015""",
"""9015""",UNKNOWN,true,"""22K4.00""	281714	0	101	135	""body mass index index 25-29 - overweight""	""February 2009""",
"""112985""",UNKNOWN,true,"""66CY.00""	3	0	0	0	""weight loss importance score""	""October 2018""",
"""4663""",UNKNOWN,true,"""1625.00""	37035	0	1155	0	""abnormal weight loss""	""February 2009""",
"""102563""",UNKNOWN,true,"""1627.00""	3982	0	192	0	""unintentional weight loss""	""July 2011""",
"""8041""",UNKNOWN,true,"""66C..11""	366354	0	2838	12	""weight monitoring""	""February 2009""",
"""30763""",UNKNOWN,true,"""2293.00""	7058	0	0	0	""o/e -height within 10% average""	""February 2009""",
"""108610""",UNKNOWN,true,"""22KD.00""	1669	0	0	0	""obese class ii (body mass index 35.0 - 39.9)""	""September 2014""",
"""108278""",UNKNOWN,true,"""66Cd.00""	264	0	1	0	""intensive weight management programme declined""	""July 2014""",
"""29538""",UNKNOWN,true,"""66C2.00""	13361	0	3	0	""follow-up obesity assessment""	""February 2009""",
"""38632""",UNKNOWN,true,"""66C6.00""	1877	0	0	0	""treatment of obesity started""	""February 2009""",
"""14764""",UNKNOWN,true,"""162Z.00""	2591	0	87	0	""weight symptom nos""	""February 2009""",
"""57111""",UNKNOWN,true,"""22Z..00""	10651	0	5	2	""height and weight""	""February 2009""",
"""110331""",UNKNOWN,true,"""66Cc.00""	26	0	0	0	""intensive weight management programme ended""	""December 2015""",
"""111889""",UNKNOWN,true,"""66Ca.00""	2	0	0	0	""weight loss confidence score""	""June 2017""",
"""25968""",UNKNOWN,true,"""C380500""	309	0	2	0	""generalised obesity""	""February 2009""",
"""17949""",UNKNOWN,true,"""6878.11""	5271	0	25	1	""weight screen""	""February 2009""",
"""103849""",UNKNOWN,true,"""8CdC.00""	29715	0	35	0	""weight management service opportunity signposted""	""March 2012""",
"""26474""",UNKNOWN,true,"""2291.00""	258	0	0	0	""o/e-height > 20% below average""	""February 2009""",
"""52782""",UNKNOWN,true,"""Cyu7.00""	2	0	0	0	""[x]obesity and other hyperalimentation""	""February 2009""",
"""26473""",UNKNOWN,true,"""22A1.00""	780	0	0	0	""o/e - weight > 20% below ideal""	""February 2009""",
"""11763""",UNKNOWN,true,"""ZC2C700""	7309	0	55	0	""patient advised about weight-reducing diet""	""February 2009""",
"""102295""",UNKNOWN,true,"""14f..11""	10005	0	622	0	""history of attempted weight loss""	""June 2011""",
"""103574""",UNKNOWN,true,"""C38y011""	1319	0	6	0	""obesity hypoventilation syndrome""	""January 2012""",
"""3176""",UNKNOWN,true,"""66C4.00""	9434	0	1063	4	""has seen dietician - obesity""	""February 2009""",
"""10728""",UNKNOWN,true,"""ZC2CM00""	4329	0	130	0	""dietary advice for obesity""	""February 2009""",
"""103926""",UNKNOWN,true,"""9c01000""	10	0	1	0	""expectation of weight management programme""	""March 2012""",
"""105791""",UNKNOWN,true,"""22K9000""	7	0	0	0	""baseline body mass index centile""	""February 2013""",
"""29029""",UNKNOWN,true,"""22A2.00""	1722	0	0	0	""o/e -weight 10-20% below ideal""	""February 2009""",
"""105800""",UNKNOWN,true,"""22KB.00""	43	0	0	0	""baseline body mass index""	""February 2013""",
"""16404""",UNKNOWN,true,"""22A4.00""	79865	0	15	0	""o/e - weight 10-20% over ideal""	""February 2009""",
"""111344""",UNKNOWN,true,"""66CF300""	36	0	0	0	""target weight to achieve five percent weight loss""	""September 2016""",
"""106977""",UNKNOWN,true,"""38DC100""	4215	0	2	0	""who frax 10 yr osteoporotic fracture probablty scor with bmi""	""September 2013""",
